,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers
AT4G38580,0.34273832822174727,0.6990263018477514,1.0,0.6903075251923179,0.6626413724398229,0.6138846244546848,0.0,0.5195837518077007,0.0,0.13435526077006224,0.6572234389734638,0.6931622474999499,0.6327633400293895,0.6389112589651382,0.5732002716095753,0.4308724732580414,0.7872735600357752,0.0,0.0,0.24913057902529118,unknown
AT3G51670,0.7514684215677021,0.8210773641935378,0.9330910483310865,0.9144387924376971,0.674225735044823,0.6241710494126677,0.502366951954345,0.13909477636878428,0.05931881061441199,0.30151366685873404,0.9430094295338551,1.0,0.9621409963216413,0.8701180568053088,0.814167472334995,0.6671444646858837,0.22055759438920794,0.0,0.12970882399791098,0.11391980007322454,unknown
AT2G47510,0.0,0.022882749077724217,0.21064999220148167,0.19571388302319584,0.24273714229909055,0.45030344885875884,0.7274058723692308,0.8957733694761174,0.8872742914832034,1.0,0.021211033799253338,0.11524932221879508,0.15460033711647844,0.27743005488291766,0.34660867763095465,0.45646493355242906,0.8023729613738815,0.809111137743674,0.7980189856739884,0.8516733117299874,Mitochondrion
AT1G04120,1.0,0.6314444537322368,0.30200058501911314,0.25175895599798725,0.19887300059575974,0.1758753287476778,0.11140749648856,0.0881551736724272,0.03778728796863725,0.042527168782618203,0.7771925116527465,0.3654434269068158,0.215354568734803,0.24522555743861182,0.1763364820046046,0.15152273576947387,0.0,0.1523596105240483,0.14681296884492703,0.6095815924176061,unknown
AT5G56360,0.3203565603662481,0.3788559772866814,0.3319238906035594,0.2599827136481825,0.27094485674373747,0.3346832085446911,0.3684637687131454,0.3266514337988355,0.3617781289533,0.3678959069050631,0.266455465495288,0.2973861387770575,0.3018227973808807,0.25262368498044724,0.31167262657771444,0.183230734680254,0.5208292256785768,0.18751577199322553,0.0,1.0,unknown
AT4G02580,0.1048410622561814,0.11331043084594276,0.23398419109258564,0.35196382162911183,0.43970903151486135,0.532289968167931,0.5643041882544116,0.5673017591113733,0.6844804680761075,0.702785667777821,0.0,0.0784101077949614,0.18016517059651743,0.22514617291714195,0.2536213152432204,0.30611133989637884,1.0,0.7188951433834373,0.6749048794332555,0.8577164594614147,Mitochondrion
AT2G47650,0.05507828493689141,0.15494029351859606,0.5834331734594522,0.9734998336065825,0.9922381726084963,1.0,0.3658869981467785,0.2191872562820323,0.5768192602012829,0.5468984565616477,0.0,0.688632672642276,0.4996945977371607,0.743432272966095,0.8193276493617587,0.6306483921943795,0.878200085103736,0.43151920306160035,0.39497960281025357,0.3815472608547483,unknown
AT3G17410,0.653572253863958,0.7056168918392284,0.6375756259154342,0.722264838225351,0.575799631111739,0.39296838235020287,0.1574064691566412,0.16170420392021276,0.0,0.07638807495181218,0.38150225339160226,0.40053239896405785,0.47267046063699025,0.4287939670570102,0.34510002557123515,0.38457560357163645,1.0,0.18826433183126823,0.17102278848505195,0.31083453365913466,unknown
AT3G02520,0.12902067698739833,0.17533863310279188,0.3296458131882077,0.26700481728528436,0.6791782708236218,1.0,0.15816989887635471,0.19106726281038908,0.20638856296236074,0.33841954166001137,0.10732021167462309,0.12882647775869555,0.2951157401797968,0.5086182964773618,0.8610495815676628,0.8607834934998394,0.23109157202203257,0.0,0.3379449266246232,0.14348318136601823,unknown
AT4G35630,0.010309322568343202,0.05887618007171599,0.13621018769429938,0.2731555035547875,0.34562351115386647,0.44312437562787493,0.9201616441296276,0.8135076061846158,0.7931779339853249,0.7735348656028502,0.0,0.06487677488816598,0.11970636735254327,0.22249746104991652,0.34645793552254883,0.41304834909555,0.8067294551350358,1.0,0.8685283908762444,0.7258363909344621,Plastid
AT1G02120,0.7398890532033195,1.0,0.8618520650423098,0.7863376103121211,0.6125504891895533,0.4071735389677806,0.14045897162806753,0.0882844460799487,0.06143027285829011,0.04820543324093308,0.7951195145327468,0.8125963226498919,0.8233426058449131,0.7369755829774746,0.5604783934163787,0.4159504903083421,0.35386411013048474,0.1273088730784878,0.12054599636530607,0.0,unknown
AT3G12490,0.4943018536311258,0.14055321185285014,0.253557356161785,0.5110903074133702,0.3203502553654485,0.16668902362813454,0.39080534722879023,0.05855528108889549,1.0,0.2522884368307465,0.15788363817373832,0.3573463122207464,0.22336199734373402,0.2685447165772471,0.0568418812417751,0.0,0.6735032221183885,0.38754332613182985,0.7038857473080902,0.7592802320855966,unknown
AT5G22650,0.03046352751737922,0.4001763638633753,0.4533385166144522,0.5437566951931809,0.8093717349769729,0.9754035035829265,0.5184370654434298,0.65895985703755,0.5368630299442638,0.8298328508437226,0.0,0.17261972973703857,0.17334893421180958,0.48547922326917736,0.6881000364035329,0.8579735996024215,0.7713587302046289,0.8446258841221291,0.76309699138402,1.0,unknown
AT1G33790,0.3621555500368328,0.12721972464719677,0.08341784917813194,0.11100599591937127,0.10506332527584898,0.04671948418323699,0.23190038442719332,0.33683785940630995,0.7154244262510286,0.440729800497832,0.33099484091277415,0.1548376859230192,0.042940839356384194,0.03228312225080258,0.006007961942787594,0.0,1.0,0.24919137309648193,0.3616715223561738,0.3825470488182911,unknown
AT3G25800,0.4270110905026565,0.027575015544190583,0.8987131165591395,0.02307795785937069,0.028397068308234137,0.0288097418705205,0.0,0.7128083826932363,0.6655987907165193,0.9763006219225582,1.0,0.38130249703263974,0.002254201132266522,0.5394781830355017,0.01931082664554187,0.6121824198514827,0.3438749276418667,0.020008300670447492,0.3693371759393452,0.500543258020498,unknown
AT1G06840,0.5185772920708253,1.0,0.9570134299601518,0.8335449310328826,0.597328456826516,0.43023754425490596,0.27730431655433696,0.2423624263708376,0.12989522372083037,0.18525902968167285,0.65128570001795,0.789124637659113,0.7183811326990647,0.7873616071523413,0.5506856217358977,0.508361738952678,0.9082173748009188,0.15616299911601403,0.0,0.10194186181397283,unknown
AT4G26970,0.019171409993890227,0.1803592285529065,0.14078171456327385,0.2677431413746234,0.3973929431365786,0.47799429667346705,0.5989196065182929,0.7908113979414392,0.7102891832178574,0.8274872101300852,0.0,0.053529822809311255,0.0855338815633553,0.2195300905838293,0.23350524486555077,0.43357937572389266,1.0,0.7907713876214701,0.7542423482980315,0.8402579874728391,unknown
AT5G55070,0.033672072913381076,0.15231899140526772,0.2988317647888267,0.3952120007146356,0.46320236039775115,0.5690065099876347,0.47483707293516875,0.7485879426262544,0.5698930446165632,0.8029819105371532,0.018063345578002786,0.18453456568853446,0.30333150484518634,0.299075982202045,0.42366555700396996,0.6877524506378033,1.0,0.818504045858237,0.0,0.7736162121256308,unknown
AT1G09780,0.08272979615795535,0.03514017520470442,0.09384459492651875,0.07300567442808113,0.2387580578198336,0.3908422760352832,0.9156077559519239,0.95523241877711,0.8930713240146975,0.8548617364898103,0.06623649969074547,0.03973766592824725,0.0,0.06972213871460946,0.18056189542646056,0.3470946054112659,1.0,0.9424648108641449,0.9052625647749823,0.9820136289954623,unknown
AT5G57110,0.3551528732885529,0.8168203155708716,0.3358046582911945,0.3656489926711708,0.29100815541917807,0.1634392267753447,0.03503101381721511,1.0,0.0,0.9809102920007771,0.35296812766509555,0.3779826054615033,0.4660033864094409,0.15403033032630847,0.17772063706985905,0.09464538925307925,0.9312515213150655,0.005038438160919372,0.9287836244926825,0.8553914753552813,PM
AT2G46140,0.16435275876853844,0.0,0.17887735021641982,0.3577158204010704,0.3702632653137563,0.3057043342432547,0.8073072224256691,0.835581984614481,0.5580445913594521,1.0,0.17427863703974072,0.1594581440398165,0.21477991967628937,0.3982388819429302,0.42973988577905325,0.5219521313117885,0.8704526472731989,0.64408397103247,0.6424336682748482,0.5224294329626111,unknown
AT1G50480,0.9759600092773304,0.5622223538894519,0.3831687599249103,0.21057443668336379,0.19604918667745266,0.19339222830914576,0.41610794300835385,0.4229563785088448,0.2822525220095999,0.6620969586218399,1.0,0.514047662586266,0.3229979734427131,0.13763338773539602,0.13106357593082066,0.0,0.587654002646706,0.5842654781721088,0.679155116798285,0.3479635649935483,unknown
AT1G12310,0.0,0.28425991936723816,0.4136756798669865,0.5515957014532921,0.5962987396390068,0.37914776240513465,0.25402277530037826,0.809686460909415,0.771483132484713,0.3420748007786497,0.03847782540879217,0.29777816130629964,0.35148869759227286,0.34738972160099757,0.7902327902956242,0.6942710458537928,1.0,0.42130505545592273,0.2040445031423379,0.2572571864630346,unknown
AT1G24180,0.35481999656444974,0.3424368763924525,0.6149486217389861,0.46073707260059,0.4528501583588724,1.0,0.4411665826154699,0.6326327988168148,0.7817153668221248,0.6539437728656573,0.0,0.305579543818086,0.38858891304616566,0.47319562183942804,0.651399456026222,0.9133924668145533,0.6823777335863049,0.8453187521905438,0.6840351983662069,0.7913635610879074,Mitochondrion
AT4G11420,1.0,0.1716675236518835,0.7273399417938572,0.014280542183324198,0.0,0.0020145798733969835,0.02965880640527038,0.01063301100680128,0.01097869943081964,0.03616819962945472,0.26879628369643715,0.03378062319607958,0.04373929824370149,0.2993262760592756,0.1281654016850844,0.11105816301449432,0.6820861496940399,0.06503539841429207,0.20135583444684038,0.16939787552456279,unknown
AT3G55620,0.0,0.018761115011658055,0.15556893559531842,0.05658533940897851,1.0,0.12910784273760806,0.12498449383606933,0.08341631261119718,0.07153033154677896,0.0663921147187624,0.05341295694268443,0.054993957014830196,0.06957701347105877,0.13227152332793363,0.1855582686502997,0.22242293001736332,0.33876465909258996,0.2075305095201863,0.2205516824963806,0.22126298898231148,unknown
AT2G43090,0.0,0.041418648586470895,0.09592888496833629,0.2014132569062264,0.2945990535447339,0.3842477256955457,0.9133959467250868,1.0,0.9387567668190601,0.8833559682918078,0.016986070861542208,0.06590161650999708,0.0961790134881946,0.20780179444964628,0.28307348495678614,0.4192155176249719,0.9036182659617877,0.8686483024491197,0.9941843817366415,0.8975078034985805,unknown
AT5G16590,0.5408517851623355,0.7539337485876589,0.04296466508813394,0.7224995587224399,0.5700415060785778,0.4972150733086761,0.0,0.11102338915310356,0.37908201827386323,1.0,0.5838417808787691,0.9704459245922165,0.6926907650408455,0.8370715972704219,0.5212337917300647,0.29349846760653886,0.11187629246609541,0.37608823257932894,0.20888024393455917,0.021984660448283417,unknown
AT1G10950,0.048203156848965145,0.336769229957381,0.5398390213967267,0.6014974923117444,0.8634734529988557,1.0,0.2674897086355014,0.2429941135806467,0.21354197080523568,0.28579023858892133,0.0,0.23448799280133859,0.4359262622155576,0.557558931826269,0.7678520798251984,0.9178241884188575,0.21918469187627643,0.4440492109814722,0.3011254287664971,0.5215895984125112,Golgi
AT1G47128,0.048233137651962174,0.12656517965292213,0.09054401590230818,0.09037092461757848,0.2537478063791383,0.27778631120215797,0.43307605151300205,0.3840669122857704,0.4979505429651111,0.3869317755642955,0.014847736743880064,0.00956451875085551,0.0,0.04425485668548376,0.04940965163513762,0.10601976015580884,1.0,0.393915220106976,0.4595771687109932,0.5116837449451112,unknown
AT3G29360,0.3734730523911805,0.33893494909378313,0.0,0.2170079966553463,0.3153922253538561,0.0,0.8667501033187686,1.0,0.7986403755596309,0.8772888427392111,0.3562426597044086,0.19884401995983986,0.0,0.16426353782269318,0.19909805841144612,0.32796644170390354,0.7371741293671437,0.9514702441275864,0.9318376481777662,0.920590805836989,unknown
AT3G47200,0.9158220248032855,1.0,0.7650737999090712,0.7337519356305306,0.6518622019282166,0.47258222527857413,0.09671019034807683,0.17349139780150283,0.18950397943458114,0.0,0.808918826854756,0.8165137470406078,0.7346934184333123,0.6951777766939062,0.7399983452938842,0.4371318007969152,0.2752658215954011,0.11561598993657093,0.11000191788815043,0.26548010245228465,PM
AT3G11820,0.582805285433948,0.7118608358020874,0.9050439643053518,0.8363630883049457,0.681349789240097,0.7311087279651581,0.887654292952592,0.883577679807076,0.0,0.6263021893314703,0.6041349498419218,0.8575615136303835,0.7867154323804386,1.0,0.7373580975708561,0.7283367558984487,0.8516561930644793,0.4250623640657999,0.4709530565058598,0.38428749703060444,PM
AT3G16340,0.8433048327727053,0.6760592494523066,0.7548528178201795,1.0,0.6417146793633713,0.7335300906401437,0.0,0.9128363350665544,0.7354539971951576,0.0,0.9713567973885591,0.6288180861461687,0.5120835093502535,0.8807700775262088,0.43752273567192457,0.7310227792334751,0.5545556117888829,0.6645632825767691,0.0,0.9170591037349208,unknown
AT1G27970,0.23422509757822207,0.0,0.20763663522993886,0.35691163355534045,0.515015498894308,0.5994000342463954,0.8074048753790136,0.6143005630994405,0.9463395747274407,0.760249536884945,0.6835402816937474,0.09179897594590805,0.15243503072459477,0.3351285668660869,0.37132341285218295,0.4500922709452257,0.8705387680396546,0.5457903795977442,0.54083578121903,1.0,unknown
AT1G45145,0.5979333682970781,0.5408549145404445,0.5352615459356924,0.6392992215841705,0.5838341678564036,0.8564257661792581,0.2976501890737731,0.2870080209686389,0.3500488229471973,0.2950666191298475,0.5140061831120728,0.4842687392541763,0.6630241843908187,0.7941007822659909,1.0,0.8635511212907444,0.1757697959480724,0.0,0.2755109884558895,0.21315084179473912,unknown
AT4G16450,0.0,0.046785278167713884,0.20059494785207876,0.3192213241156503,0.564147970053323,0.7602029584297257,0.6998163117073583,0.9234209120384967,0.9327677868350653,0.8816208482042744,0.03365940079121281,0.16119312992365256,0.22933275028999753,0.3979276874579792,0.6367802776519943,0.7124545072858456,0.4096703244335184,1.0,0.9439101273953163,0.803650124030803,Mitochondrion
AT1G53310,0.37460559291279744,0.13613656140540284,0.11952332801207259,0.06358259753073557,0.0,0.020333125584094027,0.4081466373491276,0.6850618432549873,0.694690699173069,1.0,0.43540078595671683,0.21472735050598224,0.12181877003992304,0.11457622827752205,0.21123539143675185,0.1484765761566635,0.4420419537891964,0.4327912511346947,0.688711401626696,0.6923006762981396,unknown
AT5G26710,0.09012238954950931,0.10776699011682271,0.3482674924740002,0.17462484392999314,0.18220184821145707,0.42667223222591166,0.5080052764460251,0.5235009774265751,0.5442844962122542,0.584971010645199,0.0,0.0017516808411649001,0.03312502188824343,0.09054992056448592,0.13669717273293608,0.1507743658128988,1.0,0.5213512094221164,0.7426452470144511,0.8135229239887318,unknown
AT5G26667,1.0,0.01972957479931788,0.04913183128273809,0.1502947683657165,0.0,0.0338189328619567,0.6117920679714343,0.013402272559428819,0.6721575320511756,0.7764970504879556,0.09940455464544512,0.09317595081893594,0.04443639484502083,0.062076649115385255,0.013184629793713317,0.17830214218248147,0.8310570487092451,0.7334897386379942,0.6425155972859453,0.6291813243455565,unknown
AT5G63680,0.20152985259555795,0.2400158798378162,0.11201445451562556,0.2780074361762936,0.18730194489889432,0.18381423639659847,0.5622380506634941,0.4404583295315422,0.40741411531537663,0.6136293638737248,0.12694840501414525,0.010625726099738532,0.0,0.15270643725621413,0.09985142388619382,0.13902911871220824,1.0,0.7081829200754648,0.5318100651434257,0.4572695777838833,unknown
AT5G15490,0.1032588503927805,0.07073485320787198,0.18829893284463975,0.0,0.009437066398049298,0.3304078521257633,0.627501058642537,0.8766903028023968,0.5921093374642367,0.7253372673443577,0.2065504043031628,0.03007844103040107,0.031231571642411794,0.04355689828737238,0.033634595644364496,0.07663324877510973,0.4475496147627908,0.8956496543916339,0.7588910977125598,1.0,unknown
AT5G52840,0.04269162887252867,0.06986230313400492,0.18970018517124185,0.2198145241060591,0.11752684052977058,0.2070015334461861,0.5441438463644858,0.4696915055409462,0.52491064228537,0.4898765449054928,0.0,0.11072076005803716,0.09457453067171488,0.16880197465689892,0.09798468145965127,0.01044044465395863,1.0,0.3753237139656234,0.5393656428545149,0.4780078060356869,Mitochondrion
AT2G38960,0.9531227849513505,0.6395556244553571,0.8095606183304825,0.7522015681193485,0.5153861264474145,0.44262055649869825,0.2484909792264482,0.1939328823716356,0.21063136554976822,0.1717424251763864,0.8521434967382511,1.0,0.8804540393128819,0.7800146733931758,0.5371539061045326,0.3718721275880464,0.1685300413258756,0.0,0.14608652564193453,0.2009901259594369,unknown
AT4G37330,0.0,0.4349310378839423,0.49916050030683734,0.4379510182325241,0.46781451798562185,0.7676734621995109,0.028870878122720073,1.0,0.25776186034197757,0.24302921910555533,0.10753953214303696,0.39920922919690943,0.45809646521127356,0.5340751773973501,0.4834184334648449,0.632640911949887,0.1713284375993615,0.8137977888764913,0.2373034162428807,0.2997831152865867,unknown
AT5G54430,0.2682824243898078,0.12271583507348827,0.13759432229635135,0.29365624389501027,0.19435161998013875,0.3590461301412686,0.22031771462748445,0.546193197465033,0.12756561696827556,0.5346528185968441,0.48474235314826414,0.22660737974766565,0.10965941308319666,0.14011061622035068,0.0,0.126177775161635,1.0,0.036481962955894974,0.1611512130983883,0.519445210018307,unknown
AT4G37390,0.034428901148730914,0.18110407367282771,0.20851361401789786,0.07840437246261774,0.16433682655822862,0.27348609839886173,0.770036492822437,0.8231534698706142,0.8284772750996605,1.0,0.05982827343819418,0.0,0.02509447851895678,0.19927946051566114,0.3454855354029239,0.2275044272566484,0.7908714092207995,0.7721725413186252,0.9545372213466249,0.9871677671867246,unknown
AT5G47910,0.6275748695704764,0.7520863219644293,1.0,0.904364023343479,0.9508552904413756,0.6993029004658642,0.4045676264817949,0.0,0.5696872980800398,0.45401214653502475,0.5154432054869219,0.8910887350605029,0.8641771310936867,0.9892690547408554,0.9556936538921602,0.5838234398927955,0.883035312768428,0.08525061123532879,0.10806553134669258,0.4866037849838155,unknown
AT4G01610,0.34806202503668004,0.4923841663428483,0.26763712445588494,0.23095229436699366,0.23902758077775482,0.23585409700242055,0.5642440974029053,0.3940476382279264,0.48344642371333085,0.20979399100480847,0.32168869914048337,0.3272854777432044,0.2682259357781497,0.32118744208506206,0.4080334886850547,0.3952795795027796,0.0,0.11210013251509927,1.0,0.3116486828817205,unknown
AT2G32260,0.3758143863829527,0.44878387777475326,0.4514860861426889,0.3819430639889384,0.3474335277733978,0.4179976831031298,0.2744545423367439,0.0,0.19684940014104535,0.17476373480033117,0.45034039465888065,0.32467204482667456,0.27571766468830483,0.21719343467491065,0.23050095771215828,0.31872313709811784,1.0,0.0,0.1547761551473898,0.09760251670707101,unknown
AT3G17820,0.25186470193428623,0.0317712635213798,0.0,0.08418773878766776,0.16607151768584522,0.21136367339040407,0.6264922172232081,0.6675188249353345,0.8447532813456033,0.905937167405381,0.21081625641561325,0.09284265533936378,0.08028135854400133,0.09728916480101875,0.20900417682171776,0.2769634868156815,1.0,0.4729825157954744,0.7177296206271366,0.6320511561618746,Cytosol
AT5G09400,0.7319374835011907,0.3940655647710379,0.2284465979032011,0.16386125684176764,0.12614058026270955,0.07349526976284278,0.0876109364664648,0.061151250916674074,0.12381668562811046,0.11424103638912853,1.0,0.43982465449216146,0.1884158346416296,0.10507653152942974,0.06487798204078973,0.03380163496033707,0.2264390917863572,0.03421201279709386,0.012118920195328894,0.0,unknown
AT5G56970,1.0,0.5607048863472038,0.8138025416128349,0.9192551435529484,0.5172461390417017,0.35363432453553245,0.0,0.08743551749466104,0.09704380602064003,0.00549603358447435,0.5121008253510934,0.6016247281151591,0.4472116609594473,0.2883306439346924,0.16256737711579422,0.08922034578981536,0.8416402725978791,0.47392649287848415,0.4803586619656928,0.4576373934719667,unknown
AT2G25430,1.0,0.6507128978216447,0.6138088352602175,0.6499678425803432,0.668491323565601,0.5928628088353353,0.3219306106870083,0.0,0.44275602520630775,0.8338830892508988,0.9357037658466577,0.833138732713622,0.8051066579489191,0.7877216603150139,0.6157259174204716,0.7011121052533748,0.0,0.5850159122334891,0.0,0.5108886757013947,unknown
AT3G54030,0.7378500903665304,0.8043352080743045,0.6241000276928701,0.6196689590549658,0.5123863788346218,0.4137720153107206,0.4440132873471779,0.297621439078771,0.28557069889211767,0.36855966080912955,0.7362790450785741,0.7144540283441451,0.5527240608380115,0.5578730416958514,0.4662561540222106,0.4025091141906121,1.0,0.3515518682716736,0.0,0.32623045812800855,unknown
AT3G57010,0.559828286992222,0.71133688898392,0.9481721074570615,1.0,0.7095045061089119,0.5803186628643441,0.41417065260076025,0.170478395067826,0.08872911974420183,0.0,0.5737307276274073,0.7926670591215016,0.7371756087871424,0.7709146148821966,0.8107769663068174,0.39506910172304005,0.5440973018551365,0.21752848397414315,0.15600122579574127,0.18457752974612154,unknown
AT5G41790,0.3239490901483991,0.10655175259842298,0.10571434771433642,0.0819640704910433,0.19018709440170536,0.0517850696650211,0.4316557118685686,0.6257163022573722,0.47854730592738126,0.6967081073064678,0.11487648913374605,0.04930697216774904,0.6574608386185093,0.009032664075898061,0.0,0.5186794078255265,0.17330030842969985,0.2977772074077592,0.2723449544435787,1.0,unknown
AT2G38760,0.5861120395519914,0.42170076701106596,0.44311295695276653,0.4051881365531976,0.32844037116897973,0.3972985065578954,0.6818265236249718,0.6114932178756927,0.7328296607259256,0.6017789349836198,1.0,0.8366963946501716,0.5877151829755357,0.6596552998342602,0.3622855786944626,0.35199320286110347,0.0,0.4734961659449488,0.5201893032315794,0.4177499763944818,unknown
AT1G72550,0.030000172431544948,0.07349394564167847,0.12739755339444858,0.10127596062324562,0.2403947700528135,0.31308316631027366,0.6165073773056293,0.6960226106240408,0.7248658208561166,0.7250853520957973,0.03286554968047483,0.0,0.06582689668897045,0.10903700846361826,0.172417272867646,0.2640709213982286,0.5539864028430813,1.0,0.7525202620128312,0.6974024093049263,unknown
AT3G61990,0.14873115999584782,0.17439559941097504,0.11637306257446745,0.07777201872951721,0.03949408199561954,0.0,0.49577785158661086,0.5010786806339197,0.520959258861049,0.4990583844369491,0.06488234235620376,0.08703951645718387,0.06062089155346527,0.04085342770481798,0.008126813810949393,0.17546126888049005,1.0,0.4879552388373157,0.35203582835732505,0.2966647626926655,ER
AT5G45510,0.36789968279799795,0.8125847840524464,0.9293434299695431,0.6570497257882357,0.7064956738210433,0.827450733319259,0.2716083329440161,0.4182933293232395,0.0,0.4134733965921928,0.3507499388438751,0.5130933200707342,0.6994065995772294,0.7615158134579514,0.6936779422549519,0.6274353563436932,1.0,0.3544175094857162,0.3055963586431029,0.09830626258458416,unknown
AT3G20410,1.0,0.3342443286888143,0.6520922527310262,0.9232834770103456,0.5345026154037359,0.2669776902705915,0.38459127336280763,0.03496447019268299,0.04012293645238789,0.0,0.6315688134272655,0.733019131173805,0.7442785151203065,0.6562521195417937,0.4340995057491397,0.3045104624628816,0.19659699767010913,0.26770834135845933,0.11545333785889877,0.08729181005901401,PM
AT2G36880,0.021734776511891006,0.0,0.038974594270566154,0.1417906328403427,0.3470466693910121,0.4851924515824873,0.8128697550311029,0.8557298866981415,0.805033457764433,0.859988391341605,0.09338522028072348,0.04224194313460103,0.10676492062203956,0.2159859606844097,0.31737142200208485,0.46053942524038494,0.5675153256510654,0.734698223185726,0.8298581746305469,1.0,unknown
AT3G51440,0.6263886464257011,0.4723542078077529,1.0,0.63841281833713,0.3888678230985277,0.344262213904294,0.3384521094432152,0.08266470579968795,0.23488183942294366,0.3068001823998783,0.5734522319017136,0.7794225723620446,0.7893698624924808,0.6237323408745107,0.49654591354033323,0.5145728940507991,0.0,0.2236890543723431,0.22080335280277744,0.21149632424212836,unknown
AT5G41280,1.0,0.3816736998644339,0.6308902852049987,0.37580037270311134,0.6271701130480906,0.6426697013470836,0.19863693501963658,0.4255823360387879,0.1462951690028181,0.1424277171075847,0.4725972556150347,0.6791755417548875,0.9181797038692647,0.6318635723916907,0.6022047522948937,0.6737537181514307,0.33018095394444374,0.1782774546682636,0.08491337664663591,0.0,unknown
AT3G21250,1.0,0.572363222803113,0.3589430166449504,0.275912091757019,0.2008115849419569,0.18347151731219521,0.12037432287827467,0.10766467754005964,0.15533941021668082,0.08701389443899656,0.8071488733703813,0.47239177373746744,0.225564433012939,0.12807676459094786,0.13698176506943,0.14501650186197126,0.1269960967529762,0.0,0.42891780923732065,0.5907997208998125,unknown
AT2G17420,0.35863399279651587,0.3297285112709846,0.0,0.40292897969811226,0.12874229191825295,0.20335147570198045,0.7162924198337774,0.843095330216232,0.8275454968777385,0.8291919632049014,0.0028374967047987377,0.429112554284196,0.3840365589954977,0.3772695481200751,0.3539622782802741,0.31957412656565587,1.0,0.6512625473645319,0.40593163123617054,0.7155237268628256,unknown
AT1G04980,0.8469983696046558,0.9942239638534206,0.8254514497274825,0.7645236417850277,0.577547680898559,0.3967311125926437,0.15067387250804914,0.0555328802241857,0.0,0.1346920660726808,0.9412682531968803,1.0,0.8226700365007902,0.5989524306603466,0.45310784606408294,0.3190396600370923,0.23911163026325777,0.1195418852930681,0.09999606079238833,0.1526872344587978,unknown
AT4G25630,0.3693516037498894,0.4212879195916196,0.6449104728229469,0.8273638829677191,0.8898356153421199,1.0,0.43319835835819864,0.18633433736372115,0.28837049984612184,0.1805910408120652,0.3866812896094407,0.5590708750473798,0.561782155779589,0.6181178241756691,0.7525276045111383,0.4910921463951142,0.0,0.6643684462807876,0.5146723429200488,0.6929310557421078,unknown
AT1G14830,0.5911740728868807,0.6378562112268334,0.9074643930224715,0.7124122203525706,0.6681835000723041,0.6151909754550827,0.2079040107180473,0.1695320404463286,0.05443842636087161,0.08400146505680013,0.4805099130924719,0.6431528283432122,0.6984838864340625,0.6169607288096348,0.5867237401943571,0.4499348285806983,1.0,0.05463304234423481,0.11775833254867753,0.0,PM
AT3G12290,0.5222867014172742,0.4450135847272271,0.10402249446455998,0.0,0.11685162709656957,0.23666439048746313,0.8888696097306937,0.7043917262179048,0.8170067398867652,0.680541137789734,0.24350157057347138,0.15802516525133045,0.11321113986261865,0.1782421656943227,0.1959481423981376,0.19210087412090643,1.0,0.871290201095997,0.8131002673798541,0.7502284936257162,unknown
AT2G42210,0.15478119161740672,0.3038599673976669,0.41658820838464633,0.5438165949326993,0.23526302837814375,0.8087633518242455,0.3444154445134778,0.6604105859313334,0.9622109936336907,0.8816408446311192,0.0,0.1883665585765928,0.3429128440797002,0.4696502010043613,0.6773198644506132,0.7289749732513056,0.6140081223322742,1.0,0.5768824270216689,0.7136352205279134,Mitochondrion
AT5G03630,0.048444453261097566,0.0006521628734822113,0.004470468876349525,0.09163340522300795,0.20799572786809492,0.3539903959162815,0.81014339882118,0.9213250485464268,0.8487052408066978,0.8277339637003196,0.0743285462517608,0.016627070678694372,0.0,0.09226543961274068,0.18550418707222024,0.2965914134604458,0.7614702461049621,1.0,0.7699265805067325,0.9183807875945338,unknown
AT3G13772,0.0006246323945840833,0.20818496919364304,0.4131974865969587,0.6589678518991098,0.8337894436001217,1.0,0.5438499392885857,0.5271491471857478,0.4012886057048015,0.38333304830914894,0.0,0.1822829964793745,0.44993430845116833,0.7143329661110371,0.9309643533514449,0.9900226105433251,0.4044182722916783,0.4638792029784109,0.40388123115493346,0.4306691764961698,unknown
AT1G76040,0.9245064982709785,0.8924122436572622,1.0,0.6328898252270846,0.41205890808483336,0.34912821653903725,0.10232908770961799,0.07531510448998144,0.08450486432036476,0.05441287605446265,0.7820380094637633,0.8089822849942491,0.7063108322684538,0.7600768072819217,0.45449149282065837,0.28110529350908947,0.5386992366695647,0.0,0.030230607792438996,0.16562305211561637,unknown
AT1G53430,0.4036591788666511,0.7822257989829933,0.292021449678539,0.38770381219149685,0.2972953503389642,0.2744035672192255,1.0,0.9407595205497318,0.3764573148946099,0.0,0.32720491485704967,0.3600549422364168,0.25842431638120256,0.2311298591719821,0.8802315259208292,0.6105099363410867,0.16554920116698443,0.6151028817132743,0.5483856888405907,0.7579327180725927,unknown
AT3G44320,0.21606491804398742,0.013845459041926347,0.0,0.04215644800557703,0.16245792561062833,0.34661449813446554,0.5024920721076808,0.8356832047911756,0.7219189121778083,1.0,0.24287992477454673,0.04951830170819399,0.061402920601055073,0.1222806233464804,0.2527595014884299,0.5485166976732674,0.39431120407506853,0.7071429563284357,0.7319355441751779,0.7304857459931504,unknown
