Protein_ID,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers,DeepSP classification,DeepSP score,Curated DeepSP predictions
AT5G09400,0.304763207,0.17209027100000002,0.10705629400000001,0.08169542099999999,0.066883557,0.046211203,0.051754034000000004,0.041364049,0.065971028,0.062210935999999994,0.41002392600000004,0.190058597,0.09133732300000001,0.058612289000000005,0.042827433,0.030624613,0.10626800199999999,0.030785757,0.022110412000000003,0.017351648,unknown,Vacuole,0.9587748795747756,Vacuole
AT5G56970,0.156510171,0.11253680699999999,0.137871838,0.148427625,0.108186594,0.09180908,0.05641034599999999,0.065162626,0.066124414,0.056960498,0.107671549,0.116632876,0.101176155,0.08527219300000001,0.072683312,0.065341287,0.14065839,0.103850305,0.104494164,0.102219769,unknown,Ribosome,0.4253101721405983,unknown
AT2G25430,0.173177763,0.11268900400000001,0.106298041,0.11255997699999999,0.11576783199999999,0.102670655,0.055751222999999996,0.0,0.076675498,0.144410008,0.162043085,0.144281102,0.13942657,0.136415875,0.106630037,0.121417026,0.0,0.101311747,0.0,0.08847455800000001,unknown,Ribosome,0.7706098929047585,Ribosome
AT3G54030,0.144453357,0.15746954900000001,0.122183822,0.121316325,0.100312968,0.08100664,0.08692715599999999,0.058267142,0.055907896,0.072155145,0.144145784,0.139872969,0.10821011900000001,0.10921816599999999,0.091281776,0.07880163400000001,0.195776024,0.06882542700000001,0.0,0.063868102,unknown,Ribosome,0.5625900626182556,unknown
AT3G57010,0.103682629,0.11710313900000001,0.138081812,0.142672685,0.11694082800000001,0.10549765,0.090780393,0.069194329,0.061953044000000006,0.05409349,0.104914096,0.12430730000000001,0.11939191199999999,0.122380486,0.125911461,0.089088393,0.102289191,0.073361988,0.067911953,0.070443219,unknown,PM,0.4935382008552551,unknown
AT5G41790,0.10428304199999999,0.040817097000000004,0.040572629,0.033639086,0.06523320099999999,0.024828772000000002,0.135726401,0.192379527,0.14941571,0.21310453699999998,0.043247380999999994,0.024105328,0.201646876,0.012347838,0.009710885,0.161131685,0.060303353,0.096642547,0.08921797599999999,0.30164613,unknown,Cytosol,0.3929506388085429,unknown
AT2G38760,0.112502239,0.080944047,0.085054045,0.077774503,0.063043027,0.076260115,0.13087431300000002,0.117374071,0.140664194,0.11550944699999999,0.19194664399999997,0.160601065,0.11280995699999999,0.126618621,0.06953950099999999,0.067563914,0.0,0.090886,0.099848591,0.080185706,unknown,Ribosome,0.8962210118770599,Ribosome
AT1G72550,0.044894197000000004,0.052052709,0.060924545,0.056625269000000006,0.07952242400000001,0.091485993,0.14142569,0.154512868,0.159260087,0.15929621900000002,0.045365801,0.039956557000000004,0.050790812000000005,0.057902637,0.068334208,0.083419212,0.131135547,0.20454361100000001,0.16381165,0.154739965,unknown,Mitochondrion,0.4530240260064602,unknown
AT3G61990,0.071316314,0.078092816,0.062772402,0.052580087000000005,0.04247308599999999,0.032044971,0.16295138,0.164351024,0.16960034100000002,0.16381758,0.049176665,0.055027099999999995,0.048051461,0.042832010999999996,0.034190795,0.07837419799999999,0.296087442,0.160885878,0.12499738099999999,0.11037706800000001,ER,ER,1.0,ER
AT5G45510,0.08636620199999999,0.12150844,0.130735554,0.109216933,0.11312451,0.122683255,0.078756562,0.090348673,0.057292104,0.08996776699999999,0.085010905,0.097840455,0.11256428,0.11747260000000001,0.11211156,0.10687659099999999,0.136319348,0.08530074300000001,0.081442542,0.065060977,unknown,PM,0.564756240695715,unknown
AT3G20410,0.16015262,0.091452277,0.124251489,0.152236125,0.112117235,0.08451093,0.096647655,0.060569132000000005,0.061101442,0.056961095,0.122133644,0.13260245699999998,0.13376433,0.12468075199999999,0.101756485,0.08838399400000001,0.07724823900000001,0.08458632699999999,0.068874901,0.06596887,PM,PM,1.0,PM
AT2G36880,0.031251855,0.02765219,0.034107075,0.051135237,0.08512928199999999,0.108008677,0.162277858,0.169376257,0.160980028,0.170081541,0.04311844099999999,0.034648206,0.045334357,0.063423301,0.080214534,0.10392569800000001,0.12164280699999999,0.149331264,0.165091442,0.19326995,unknown,Cytosol,0.460270993411541,unknown
AT3G51440,0.128061876,0.104452029,0.18532768600000002,0.12990489800000002,0.091655535,0.084818547,0.083927995,0.044721817999999997,0.068053115,0.079076501,0.11994797199999999,0.15151836800000001,0.153043053,0.127654727,0.108160047,0.11092315800000001,0.032051268,0.066337525,0.065895215,0.06446866700000001,unknown,ER,0.7509562522172928,ER
AT5G41280,0.189597624,0.08754925300000001,0.128679877,0.08657992099999999,0.128065901,0.13062394800000002,0.057340925,0.09479592,0.048702457000000005,0.048064174,0.10255524699999999,0.13664886,0.17609402899999999,0.12884050800000002,0.123945626,0.135754044,0.079050907,0.053980803,0.038572026,0.02455795,unknown,ER,0.9152915626764296,ER
AT3G21250,0.326595266,0.18693111899999998,0.11722909,0.09011158300000001,0.065584113,0.059920929000000005,0.039313684,0.035162774,0.050733115999999995,0.028418326,0.263611001,0.154280917,0.07366827599999999,0.041829265,0.044737596,0.047361703,0.041476324,0.0,0.14008252599999999,0.192952392,unknown,Vacuole,0.8910995572805405,Vacuole
AT2G17420,0.08472676400000001,0.08053484799999999,0.032717128,0.091150489,0.051387527,0.062207462000000005,0.13659492199999998,0.154984069,0.152729009,0.152967782,0.033128626,0.09494767,0.08841068199999999,0.08742932,0.084049265,0.079062244,0.17773861800000001,0.127164193,0.091585938,0.136483445,unknown,Plastid,0.5612230580300093,unknown
AT1G04980,0.157311626,0.17997173600000002,0.153995249,0.14461759400000002,0.11583933800000001,0.0880091,0.050137395999999994,0.035493846,0.026946547,0.047677569,0.1718211,0.18086075,0.15356715,0.11913383300000001,0.09668628,0.076051282,0.063749223,0.045345740999999995,0.042337361,0.050447281,unknown,PM,0.479798998683691,unknown
AT4G25630,0.08388937199999999,0.08929553400000001,0.11257288300000001,0.131564848,0.138067664,0.14953491,0.09053531699999999,0.064838714,0.075459876,0.064240882,0.085693256,0.103637656,0.103919879,0.109783979,0.12377498,0.096561605,0.045442775,0.114598305,0.09901611800000001,0.11757144800000001,unknown,PM,0.5547633878886701,unknown
AT1G14830,0.108285336,0.111346291,0.129024541,0.11623494,0.113334856,0.109860128,0.08315425900000001,0.08063820299999999,0.073091497,0.07502995,0.10102907,0.111693591,0.115321657,0.109976171,0.10799352699999999,0.09902425699999999,0.135092115,0.07310425799999999,0.077243393,0.069521961,PM,PM,1.0,PM
AT3G12290,0.10864131199999999,0.099199525,0.057534773,0.044824554,0.059102329,0.073741917,0.15343305699999998,0.130892218,0.144652333,0.127977981,0.074577333,0.06413320900000001,0.058657508,0.066603468,0.068766912,0.068296825,0.16701177,0.15128507800000002,0.144175012,0.136492885,unknown,Cytosol,0.7655441761016846,Cytosol
AT2G42210,0.06446704,0.078540624,0.08918258400000001,0.101193411,0.072064821,0.12620535800000002,0.08236921,0.112200312,0.140691379,0.13308526099999998,0.049855127,0.06763762200000001,0.082227359,0.09419183099999999,0.11379661,0.11867304199999999,0.107819749,0.1442588,0.10431494699999999,0.11722491300000001,Mitochondrion,Mitochondrion,1.0,Mitochondrion
AT5G03630,0.032630411,0.023762172,0.024470689,0.040644464,0.062236417,0.089326887,0.17396969899999998,0.19460033699999998,0.181125155,0.177233768,0.03743341,0.026726443,0.023641158,0.040761742999999996,0.058062933,0.07867605,0.164938009,0.20919909899999997,0.166507149,0.194054006,unknown,Cytosol,0.8913244605064392,Cytosol
AT3G13772,0.021393291000000002,0.054260290999999995,0.086723846,0.125641371,0.153324219,0.179643517,0.10741254900000001,0.104767993,0.084838085,0.081994838,0.021294381,0.050158735999999995,0.09254109,0.13440838900000002,0.168711782,0.178063606,0.085333665,0.09474925199999999,0.085248625,0.089490473,unknown,Golgi,0.9982454180717468,Golgi
AT1G76040,0.163425541,0.15911056,0.173575427,0.12421851099999999,0.094528424,0.086067572,0.052886132999999995,0.04925418,0.050489717,0.046443935,0.144271059,0.14789364,0.134089756,0.14131843800000002,0.100233364,0.076922084,0.111554855,0.039128279,0.043192698,0.061395825999999994,unknown,ER,0.5024027153849602,unknown
AT1G53430,0.091048428,0.13825005699999998,0.07712886299999999,0.089059031,0.07778644,0.074932175,0.165403262,0.158016855,0.08765676,0.04071813,0.081515718,0.08561162800000001,0.0729398,0.069536587,0.150469914,0.116839642,0.061359654000000007,0.117412314,0.10909367199999999,0.135221071,unknown,ER,0.6722222566604614,unknown
AT3G44320,0.07159486799999999,0.037415858999999996,0.035075708,0.042200965,0.062534247,0.09366027800000001,0.12000661,0.176322371,0.157094,0.204095095,0.076127124,0.043445261,0.045453992,0.055743504000000006,0.07779696400000001,0.127785664,0.101721946,0.15459657699999999,0.158787005,0.158541961,unknown,Cytosol,0.9567996114492416,Cytosol
AT3G09810,0.035552479,0.036813606,0.046540625999999995,0.051043983,0.058401279,0.073361143,0.155075847,0.190559156,0.17920951899999998,0.17344236300000002,0.033852066,0.042253507,0.052329047999999996,0.08022069400000001,0.075121925,0.09142055,0.194945073,0.124794741,0.164107812,0.140954584,unknown,Mitochondrion,0.6326159313321114,unknown
AT4G39520,0.086569116,0.060272520999999996,0.074394504,0.09380109,0.09480331800000001,0.085410247,0.13613681800000002,0.115081573,0.131747381,0.12178343300000001,0.095142133,0.081401393,0.08229285,0.08305354,0.093639582,0.082574331,0.103970005,0.125936426,0.120957541,0.13103219800000002,unknown,Cytosol,0.3937661033123732,unknown
AT5G13450,0.061323225,0.061355562999999995,0.080900597,0.083236028,0.083953136,0.12468977199999999,0.113672946,0.125407498,0.118400956,0.14706027900000002,0.061095820999999995,0.084729134,0.098008101,0.123110598,0.125598191,0.106913939,0.09006084199999999,0.11696132,0.121193001,0.072329054,Mitochondrion,Mitochondrion,1.0,Mitochondrion
AT3G63460,0.056323997,0.065960449,0.079462248,0.081914972,0.09577194800000001,0.111379319,0.109432066,0.127067681,0.132648404,0.14003891699999998,0.069551005,0.056681222999999996,0.067349199,0.081127228,0.087114331,0.100383827,0.151156444,0.11529098800000001,0.115697121,0.155648634,unknown,Mitochondrion,0.6780255660414696,unknown
AT4G35470,0.130960885,0.17663367600000002,0.166983916,0.132757906,0.138925334,0.07848904400000001,0.056858282999999996,0.045620220999999996,0.025920157000000003,0.046850578,0.102094265,0.12228803199999999,0.11240273,0.12896870800000002,0.07485127400000001,0.08087185200000001,0.211824614,0.054769060999999994,0.052748812,0.059180652,unknown,ER,0.5915253683924675,unknown
AT1G71860,0.050103496,0.06324417,0.05355814,0.052601695999999996,0.09045111199999999,0.093248075,0.134265576,0.161000001,0.147109139,0.15441859300000002,0.06700435099999999,0.043162605,0.05239061,0.074781895,0.08238645,0.09801610300000001,0.173447772,0.139414144,0.136761266,0.132634804,unknown,Cytosol,0.8851155042648315,Cytosol
AT3G63130,0.068017122,0.075373962,0.10174600199999999,0.11951305,0.12635475599999998,0.12814133,0.108929915,0.09664534300000001,0.09991151,0.07536701,0.059883287,0.07902633099999999,0.103231319,0.10520788699999999,0.11150039699999999,0.104991612,0.15063654,0.08896323800000001,0.09852467,0.098034719,unknown,Golgi,0.6233992576599121,unknown
AT1G20620,0.10641884800000001,0.061382578,0.093549195,0.139910625,0.109680259,0.098155713,0.11017715199999999,0.088894263,0.095462911,0.096368455,0.11675763900000001,0.09241462199999999,0.081890535,0.081903138,0.09040739199999999,0.08493436900000001,0.125217842,0.104994708,0.103451686,0.11802807,unknown,PM,0.3217614032328129,unknown
AT1G63660,0.084047577,0.065153917,0.05453996,0.064667161,0.074770952,0.07747428599999999,0.131985615,0.13070341900000002,0.169859985,0.146797129,0.091043623,0.05555479,0.063928788,0.044219775999999995,0.050156640999999995,0.06222981599999999,0.127485814,0.163268152,0.171737652,0.170374948,unknown,Cytosol,0.861311212182045,Cytosol
AT1G18700,0.12281614699999999,0.14334886,0.1332412,0.116083152,0.09448113699999999,0.08400799,0.103144129,0.068188421,0.058364745,0.076324218,0.103853385,0.1202006,0.129583437,0.128322477,0.106494511,0.095028741,0.111370615,0.07676465,0.063998713,0.064382871,unknown,ER,0.6547453552484512,unknown
AT1G62380,0.04209508,0.039667456000000004,0.05719565,0.062034509,0.067623837,0.09606948,0.170275078,0.16431869400000002,0.13710987800000002,0.163610338,0.051462784000000004,0.046841064,0.056453467,0.08246158599999999,0.088195731,0.08821474800000001,0.16246676699999998,0.151455203,0.150105031,0.122343619,unknown,Plastid,0.651512861251831,unknown
AT3G26830,0.123942615,0.17092132899999998,0.17600127,0.112912946,0.10451525099999999,0.083891861,0.064048638,0.052228167,0.053787902,0.05775002,0.119359896,0.12895572,0.125877206,0.108081102,0.101919459,0.093093681,0.150614401,0.047961078,0.051553588,0.072583871,unknown,PM,0.4889309890568256,unknown
AT1G70810,0.152236675,0.119620104,0.150727873,0.150707061,0.11080067099999999,0.11233832,0.051420336,0.051851805,0.050013587000000005,0.050283567,0.181226864,0.142777024,0.13600406199999998,0.129944673,0.107344454,0.074764053,0.08019722900000001,0.047834055,0.053880778,0.046026807,unknown,Ribosome,0.6532749906182289,unknown
AT1G58270,0.069955719,0.084920621,0.091520387,0.088829785,0.09975935400000001,0.098541745,0.11593799800000001,0.107298959,0.115699524,0.127535907,0.077433711,0.080340425,0.09245689,0.09316859400000001,0.093394194,0.10604354699999999,0.092067951,0.099814946,0.13857089,0.12670885199999998,unknown,Mitochondrion,0.7958990558981895,Mitochondrion
AT1G69340,0.20371538100000003,0.12684724,0.132706047,0.135307339,0.10348738800000001,0.06982438099999999,0.068008136,0.056358102,0.050948367,0.052797619000000004,0.224680773,0.165936757,0.11416727199999999,0.11569567900000001,0.071709544,0.057577518,0.08247760000000001,0.061167339,0.057933539000000006,0.04865398,unknown,Ribosome,0.6947807371616364,unknown
AT2G30970,0.032601292999999996,0.047347720999999995,0.127716243,0.082083947,0.09088785099999999,0.11198682199999999,0.09431641,0.141529887,0.150842096,0.12068772900000001,0.033168268,0.056916059000000005,0.053832883,0.063787984,0.08098736299999999,0.104375897,0.16934769,0.123258514,0.145857764,0.16846757899999998,unknown,Mitochondrion,0.8650680482387543,Mitochondrion
AT4G34450,0.08960933900000001,0.07109431299999999,0.077297087,0.08206634900000001,0.08946703,0.086853288,0.125529254,0.122351656,0.126576236,0.129155449,0.090594775,0.074686339,0.07033634400000001,0.074862175,0.077481963,0.081087052,0.14728251,0.117278911,0.133011762,0.133378169,unknown,Cytosol,0.4587336666882038,unknown
AT3G23190,0.11845029900000001,0.153927081,0.16183538,0.060693137,0.134811669,0.090679082,0.07696622,0.073445987,0.058634285,0.070556861,0.11435548400000001,0.115401944,0.131094143,0.14683611800000002,0.152561859,0.128530328,0.080148918,0.030643057999999997,0.054470072,0.045958075999999994,unknown,ER,0.6995290853083134,unknown
AT2G43920,0.056920711,0.024241116,0.058468543,0.085836795,0.09101533699999999,0.09380254,0.145744223,0.143747672,0.16003973900000001,0.140183324,0.045415102,0.05048627,0.058130615,0.075508069,0.06731157900000001,0.146752592,0.087899793,0.16283341199999998,0.157429046,0.148233521,unknown,Mitochondrion,0.7943244427442551,Mitochondrion
AT3G11710,0.066621606,0.080084806,0.10367832099999999,0.08027642,0.08933836699999999,0.1209599,0.098675137,0.115010191,0.119014872,0.126340381,0.084983604,0.08743556400000001,0.08262091099999999,0.097017357,0.081660877,0.080231418,0.14643446300000001,0.09678653400000001,0.146010885,0.096818388,unknown,Mitochondrion,0.7240608334541321,unknown
AT4G04860,0.121923352,0.130484761,0.150923823,0.132031964,0.107536829,0.08238084799999999,0.08439082199999999,0.07070617,0.058287526,0.061333904,0.107482645,0.130348895,0.12302100099999999,0.12270884,0.096653295,0.084314881,0.11934086699999999,0.074500257,0.069553346,0.072075972,unknown,ER,0.602071188390255,unknown
AT4G36630,0.30187949399999997,0.151519677,0.114141904,0.077620201,0.067856082,0.058340638,0.101112365,0.063402535,0.064127103,0.0,0.130310286,0.12763438400000002,0.08333897,0.080490593,0.068801695,0.070184848,0.156445418,0.095848195,0.068898028,0.11804758300000001,unknown,ER,0.4300012420862913,unknown
AT3G23750,0.115850884,0.114152448,0.118597725,0.134100198,0.13288427,0.10484735699999999,0.091878735,0.055085481,0.066539607,0.06606329400000001,0.10550344199999999,0.11787963900000001,0.09685534900000001,0.102883155,0.098603056,0.07982265,0.11630023199999999,0.108908423,0.06666488400000001,0.106579171,unknown,ER,0.4499324280768633,unknown
AT3G23400,0.07584589900000001,0.081464354,0.092661447,0.080797777,0.069691759,0.066327636,0.07256077,0.1574333,0.158029441,0.145187616,0.089712134,0.10111502900000001,0.107472451,0.105604605,0.085035334,0.078981156,0.132472752,0.09303549,0.082922447,0.123648601,Plastid,Plastid,1.0,Plastid
AT1G77590,0.056327094,0.08639291,0.119949381,0.109226194,0.116394493,0.11723875800000001,0.11819466599999999,0.085561005,0.106317815,0.084397685,0.049777407999999995,0.083766815,0.105843614,0.112641095,0.11484658199999999,0.114349249,0.11899018199999999,0.11632654,0.090211525,0.09324699,Plastid,Plastid,1.0,Plastid
AT5G10860,0.047642447000000004,0.055827663,0.071357231,0.082434461,0.10390797800000001,0.140056507,0.09592890400000001,0.12594824400000001,0.13584528,0.141051286,0.03770416,0.059327992,0.083517703,0.087071547,0.11702432800000001,0.13608308,0.141156095,0.11008641300000001,0.1250596,0.10296908199999999,unknown,Mitochondrion,0.8818551599979401,Mitochondrion
AT4G30600,0.085399313,0.12158356,0.11249629300000001,0.097342905,0.09660557800000001,0.095769251,0.09145196400000001,0.121287011,0.08727883300000001,0.090785293,0.08505541900000001,0.10048427900000001,0.10601812199999999,0.08274615099999999,0.092179465,0.087863707,0.12500954,0.085770384,0.077855239,0.157017694,unknown,PM,0.5076667815446854,unknown
AT2G31570,0.100853605,0.0,0.152383601,0.096035651,0.083024334,0.08894577099999999,0.135144181,0.108893134,0.12629362,0.108426102,0.153087435,0.105117241,0.106563826,0.100656164,0.08500122199999999,0.096034616,0.159020628,0.08987870699999999,0.0,0.10464016,unknown,Plastid,0.5607330277562141,unknown
AT5G58090,0.125147832,0.176180268,0.137337129,0.11225572,0.098109655,0.094198885,0.07334868,0.072225351,0.059087223,0.052109258,0.13552834,0.12716136,0.11292698,0.106700042,0.095861515,0.093452282,0.069446087,0.074858362,0.09071575400000001,0.09334927800000001,unknown,PM,0.589623473584652,unknown
AT4G33070,0.142333324,0.11648028199999999,0.08048999,0.08487847400000001,0.07958484,0.07066989,0.136559556,0.097562371,0.083993074,0.10744819900000001,0.041049992,0.058032199000000007,0.032899661000000004,0.134249246,0.10123218699999999,0.085421938,0.24545646899999998,0.054743007999999996,0.075416852,0.17149844600000003,unknown,Plastid,0.4884953491855413,unknown
AT4G16180,0.09082842699999999,0.080280796,0.099303738,0.129655925,0.096885098,0.084609423,0.108780437,0.12674158900000002,0.06671930599999999,0.116195261,0.094161249,0.103268221,0.109359441,0.104958679,0.099901856,0.08717248400000001,0.105796174,0.087607233,0.106126593,0.10164807,unknown,PM,0.7928120940923691,PM
AT3G58510,0.067095253,0.068406395,0.087114411,0.078417464,0.079913594,0.079808772,0.12726504,0.126880073,0.134264766,0.15083423199999998,0.08114629200000001,0.062115989,0.086812401,0.06810574400000001,0.059723249000000006,0.083604275,0.149922891,0.11768098099999999,0.147249248,0.14363893,unknown,Mitochondrion,0.4926984757184982,unknown
AT4G36195,0.053668602,0.018906102,0.022859149,0.030403786000000002,0.013759628999999999,0.036446145,0.189624166,0.21596944199999998,0.222398299,0.19596468,0.063537203,0.040376313,0.032596788,0.032235014,0.011969287,0.040617396,0.292315723,0.185178202,0.199929572,0.10124450300000001,unknown,Cytosol,0.5816611181944609,unknown
AT3G55410,0.060150743,0.063957123,0.063864429,0.077383097,0.082827976,0.10295246699999999,0.127607755,0.133679498,0.137257184,0.150319729,0.031619855,0.059608225,0.053042057000000004,0.071083616,0.085836043,0.100600839,0.118628341,0.157633345,0.15784310000000001,0.164104579,unknown,Mitochondrion,0.8943628072738647,Mitochondrion
AT2G33070,0.09992814400000001,0.086391185,0.055699378,0.142637116,0.12457968900000001,0.08023380299999999,0.0,0.135217069,0.264122085,0.011191531000000001,0.060754645999999995,0.054145647000000005,0.053348259,0.071932003,0.067775876,0.078039888,0.066449728,0.165878164,0.164335643,0.217340145,unknown,Plastid,0.6374722979962826,unknown
AT3G10730,0.044606678,0.067593192,0.09076932,0.09822729,0.115314969,0.09977178800000001,0.115887395,0.11748805699999999,0.11392093800000001,0.13642037199999998,0.036192165,0.096627138,0.11923278,0.133579048,0.133745765,0.08417748300000001,0.088612303,0.101492689,0.107675421,0.09866521,unknown,Mitochondrion,0.4774114564061165,unknown
AT1G80460,0.046869451,0.048390294,0.037414834,0.040266103,0.058391467,0.063176756,0.166249734,0.173810794,0.17914069800000001,0.186289868,0.061260559000000006,0.036107131,0.025634745,0.031389457999999995,0.043635799,0.061992519,0.19394829,0.166738111,0.182128183,0.197165205,unknown,Cytosol,0.9733521640300752,Cytosol
AT2G40290,0.05871353,0.045250930999999994,0.051405427000000004,0.097711933,0.08802421,0.109647732,0.095583112,0.11732149800000001,0.09644436699999999,0.23989726,0.06552465,0.062036398,0.073547537,0.085091974,0.085866999,0.090475285,0.12492533199999999,0.111295663,0.133620503,0.167615659,unknown,Mitochondrion,0.7012211605906487,unknown
AT2G20530,0.078494984,0.058012550999999996,0.09849321400000001,0.110115225,0.08823022400000001,0.112719524,0.110754638,0.096070861,0.120929555,0.126179224,0.076324607,0.10995717699999999,0.11777660400000001,0.12883571900000002,0.079795758,0.092762828,0.13348090599999998,0.10748464099999999,0.08895332,0.06462844,Mitochondrion,Mitochondrion,1.0,Mitochondrion
AT1G19360,0.036095627000000005,0.062639195,0.078939635,0.120446051,0.129515395,0.099384598,0.13995600800000002,0.116357874,0.084925189,0.131740427,0.043632776,0.050313185999999996,0.079151869,0.11728111699999999,0.134487259,0.133797644,0.17994553,0.102091868,0.089306888,0.069991861,Golgi,Golgi,1.0,Golgi
AT2G05170,0.217041772,0.134485948,0.09106999,0.091727571,0.075232994,0.060830511,0.08414660199999999,0.09258331800000001,0.073378587,0.079502707,0.274986799,0.133625736,0.09645813199999999,0.06722620900000001,0.06598569900000001,0.057069007000000005,0.066224235,0.080240747,0.095871941,0.062311495999999994,unknown,Vacuole,0.5496660470962524,unknown
AT3G05230,0.12275620400000001,0.14420556199999998,0.134436386,0.133508862,0.100070696,0.089147854,0.07852811700000001,0.07465680200000001,0.063038023,0.059651494000000006,0.12410643199999999,0.161175458,0.147405313,0.140583192,0.125395804,0.078245512,0.056197362,0.06514384299999999,0.065893909,0.035853176,unknown,ER,0.6863119080662727,unknown
AT5G36230,0.076834809,0.12383306,0.08828186800000001,0.10068846699999999,0.09824082199999999,0.093774115,0.10773690300000001,0.099210455,0.10098951099999999,0.110409988,0.091702235,0.108964003,0.09469712300000001,0.102623066,0.095390211,0.091025933,0.130170606,0.086262912,0.093219681,0.105944229,unknown,Mitochondrion,0.33101284876465803,unknown
AT3G03330,0.108376005,0.160399712,0.133102246,0.121227763,0.10239737300000001,0.083773172,0.08531384300000001,0.074623149,0.070784643,0.060002093,0.123975791,0.139681741,0.125651904,0.127843724,0.108705212,0.07336834099999999,0.031069927,0.06260523,0.043503568,0.163594562,unknown,PM,0.7019091323018074,unknown
AT4G29690,0.07094829400000001,0.079161891,0.09738044300000001,0.102034505,0.103584234,0.090783108,0.131815452,0.106421258,0.104922315,0.1129485,0.092047978,0.108577115,0.102597841,0.09250188599999999,0.08018415799999999,0.089260088,0.107959863,0.11292579300000001,0.094625006,0.119320273,unknown,PM,0.32384068332612514,unknown
AT5G10780,0.02495986,0.045810754,0.045254147,0.0,0.038796981,0.0,0.71900876,0.044677305,0.041856466,0.039635727999999995,0.097391175,0.151584233,0.15964964199999998,0.122085068,0.059776947999999996,0.081581454,0.134256775,0.071174371,0.064765539,0.057734795,unknown,ER,0.9991358667612076,ER
AT1G20970,0.110665255,0.133417552,0.13452408300000002,0.128982976,0.115178425,0.10540478800000001,0.067561936,0.071295438,0.060794405999999995,0.072175141,0.095887965,0.12105202400000001,0.130531549,0.120170514,0.11511161199999999,0.10877273,0.09192983,0.076703845,0.07048695099999999,0.069352981,unknown,ER,0.6540740281343461,unknown
AT2G42520,0.09331856300000001,0.08651627199999999,0.075705374,0.08571061199999999,0.080363005,0.09846704699999999,0.102579382,0.13341187300000001,0.10995368800000001,0.133974184,0.10132008199999999,0.06714961400000001,0.08848972,0.082167869,0.08730183400000001,0.078765456,0.176225267,0.113103177,0.10502549,0.10045149099999999,unknown,Mitochondrion,0.30285604298114777,unknown
AT1G12470,0.21531943399999998,0.138082229,0.07190186400000001,0.076334823,0.074478225,0.049718859000000004,0.07009741400000001,0.116349522,0.101017707,0.086699921,0.39595611799999997,0.132352114,0.082049443,0.07208883099999999,0.050426447,0.04924384,0.0,0.06583224900000001,0.07723562099999999,0.074815338,unknown,Ribosome,0.5471728220582008,unknown
AT1G80950,0.127116804,0.135545668,0.144287995,0.12331852300000001,0.120698998,0.10544708400000001,0.057267747,0.053407578,0.073830669,0.059078935,0.090207392,0.08233362,0.10104769699999999,0.12971865800000001,0.138667294,0.14870709199999999,0.088264879,0.125468736,0.019979297,0.075605336,unknown,ER,0.5588717805221677,unknown
AT2G07050,0.10291899800000001,0.123014063,0.11953657300000001,0.12417720199999999,0.11238211099999999,0.09264523300000001,0.07450067,0.064252259,0.087382685,0.099190208,0.103460198,0.121681505,0.12622345,0.11677526099999999,0.104323896,0.09629973900000001,0.097515857,0.081902503,0.071247202,0.08057039,unknown,PM,0.5538645088672638,unknown
ATCG00120,0.035162857,0.081179367,0.061383584000000005,0.067931285,0.11587967699999999,0.087905228,0.154106666,0.129354929,0.126533489,0.14056291699999998,0.029248565,0.04411661,0.04980337,0.060452766,0.062427248,0.063286567,0.25546938,0.112324348,0.132456359,0.190414787,Plastid,Plastid,1.0,Plastid
AT5G53480,0.12486645099999999,0.0956823,0.077578921,0.086919929,0.07700904,0.073978723,0.08592829800000001,0.107800786,0.143520853,0.12671469800000001,0.09266945900000001,0.096962891,0.067834208,0.07412853,0.09672409400000001,0.083233297,0.139446915,0.09473176400000001,0.115243489,0.139025354,unknown,Mitochondrion,0.4013243354856968,unknown
AT2G17120,0.145363137,0.175622208,0.145726659,0.134406321,0.116985635,0.114948501,0.045136305999999994,0.041765932,0.042949187,0.037096114,0.14403179300000002,0.152225936,0.149919595,0.142055581,0.11093152,0.08352380000000001,0.059261375,0.06269164299999999,0.049670683,0.045688075,unknown,ER,0.6687769964337349,unknown
AT2G23350,0.054595769,0.041332481000000004,0.028790987999999997,0.017030098,0.032468967,0.033402322000000005,0.274659817,0.14921263699999998,0.17929770899999997,0.189209212,0.048757568,0.027554567999999998,0.018601133,0.017212561,0.022591168999999998,0.027649054,0.327102588,0.09615489099999999,0.223137052,0.19123941600000002,unknown,Cytosol,0.6137428572401404,unknown
AT3G22950,0.07960941,0.1017807,0.117286302,0.102327507,0.115221724,0.126380229,0.085144716,0.100389515,0.095199935,0.076659961,0.10286774300000001,0.100121678,0.099824182,0.113426536,0.122387545,0.12241102400000001,0.098976461,0.08861774,0.076708725,0.07465836599999999,unknown,PM,0.4328871294856072,unknown
AT3G08030,0.076187974,0.071601316,0.12998838,0.130393853,0.074472803,0.125756776,0.116462452,0.104917759,0.098628047,0.071590641,0.064585755,0.08973339999999999,0.099981087,0.109038563,0.110899724,0.1062921,0.190017713,0.05390918,0.089119733,0.08642274400000001,unknown,ER,0.5427803765924182,unknown
AT5G23300,0.047132939000000006,0.051301136,0.057120273,0.091840634,0.09641182300000001,0.09017032300000001,0.13074398,0.141265006,0.141475155,0.15253873099999998,0.038998909,0.050553195999999995,0.064362854,0.062435567000000004,0.081523854,0.105374535,0.143062948,0.153763768,0.150979601,0.148944767,unknown,Mitochondrion,0.7972827777266502,Mitochondrion
