,P1rep1,P2rep1,P3rep1,P4rep1,P5rep1,P6rep1,P7rep1,P8rep1,P9rep1,SNrep1,P1rep2,P2rep2,P3rep2,P4rep2,P5rep2,P6rep2,P7rep2,P8rep2,P9rep2,SNrep2,P1rep3,P2rep3,P3rep3,P4rep3,P5rep3,P6rep3,P7rep3,P8rep3,P9rep3,SNrep3,markers
P05388,0.025414364640883976,0.09245283018867924,0.1935483870967742,0.0906555090655509,0.3785714285714286,0.42231075697211157,0.5229007633587787,0.5840220385674931,0.36345381526104414,0.023255813953488372,0.02724358974358974,0.07875457875457875,0.19230769230769232,0.14899713467048709,0.2304832713754647,0.1522248243559719,0.3920595533498759,0.49903660886319845,0.4274661508704062,0.01996007984031936,0.020930232558139538,0.0760135135135135,0.21755725190839692,0.14588859416445624,0.38738738738738737,0.3893805309734514,0.4340659340659341,0.5972602739726027,0.4520255863539446,0.029978586723768734,RIBOSOME
Q9Y296-2,0.03756906077348066,0.09245283018867924,0.21612903225806454,0.100418410041841,0.38571428571428573,0.47808764940239046,0.5458015267175573,0.48209366391184577,0.25100401606425704,0.11434108527131784,0.052884615384615384,0.10805860805860808,0.311965811965812,0.23495702005730656,0.3494423791821562,0.20843091334894617,0.37717121588089325,0.3333333333333333,0.17794970986460348,0.14371257485029942,0.040697674418604654,0.09121621621621621,0.3435114503816794,0.2360742705570292,0.5135135135135135,0.4778761061946903,0.3818681318681319,0.4410958904109589,0.20255863539445632,0.1434689507494647,unknown
P23919-2,0.08618784530386742,0.23962264150943396,0.3806451612903226,0.10181311018131102,0.2964285714285715,0.4302788844621514,0.23664122137404578,0.09641873278236916,0.08835341365461846,0.41279069767441856,0.11858974358974358,0.18498168498168502,0.5299145299145299,0.22063037249283668,0.2788104089219331,0.25995316159250587,0.16377171215880892,0.07321772639691715,0.0735009671179884,0.4530938123752495,0.10581395348837211,0.18918918918918914,0.45038167938931295,0.22281167108753316,0.5315315315315315,0.4292035398230089,0.17307692307692307,0.1232876712328767,0.10234541577825161,0.3961456102783727,unknown
P40926,0.22099447513812157,0.8509433962264151,0.6483870967741935,0.03347280334728034,0.053571428571428575,0.0756972111553785,0.03816793893129772,0.027548209366391192,0.022088353413654616,0.023255813953488372,0.3349358974358974,0.6721611721611722,0.6965811965811967,0.14040114613180518,0.059479553903345736,0.05152224824355973,0.029776674937965254,0.02119460500963391,0.019342359767891684,0.031936127744510975,0.3267441860465116,0.7246621621621621,0.6374045801526718,0.06631299734748011,0.1036036036036036,0.10619469026548674,0.024725274725274728,0.027397260273972608,0.010660980810234543,0.02141327623126339,MITOCHONDRION
Q8WUW1,0.07513812154696133,0.20754716981132074,0.4741935483870968,0.18131101813110176,0.40357142857142864,0.38645418326693226,0.27099236641221375,0.17079889807162535,0.13855421686746988,0.1569767441860465,0.12019230769230771,0.17582417582417584,0.5085470085470085,0.2979942693409743,0.24163568773234206,0.16627634660421545,0.228287841191067,0.1791907514450867,0.1895551257253385,0.17564870259481039,0.07325581395348837,0.15540540540540537,0.5458015267175572,0.31299734748010616,0.4549549549549549,0.36725663716814166,0.2197802197802198,0.21643835616438356,0.1833688699360341,0.2098501070663812,unknown
O14818,0.022099447513812157,0.06792452830188679,0.14516129032258063,0.055788005578800565,0.22500000000000003,0.32270916334661354,0.22137404580152673,0.28374655647382924,0.7690763052208835,0.24031007751937983,0.03525641025641026,0.06410256410256411,0.30341880341880345,0.1031518624641834,0.18215613382899631,0.17798594847775176,0.14392059553349873,0.18689788053949905,0.7156673114119924,0.2335329341317365,0.02790697674418604,0.0760135135135135,0.27099236641221375,0.15119363395225466,0.41441441441441446,0.3805309734513274,0.17307692307692307,0.31780821917808216,0.5543710021321963,0.29550321199143476,PROTEASOME
P13639,0.03314917127071823,0.10943396226415093,0.21935483870967742,0.09344490934449093,0.3321428571428572,0.36254980079681276,0.3396946564885496,0.5234159779614326,0.4257028112449799,0.10852713178294572,0.04006410256410256,0.09890109890109891,0.2991452991452992,0.15759312320916907,0.2267657992565056,0.14988290398126464,0.20595533498759305,0.37572254335260113,0.45841392649903284,0.15568862275449102,0.026744186046511628,0.08108108108108107,0.2671755725190839,0.1671087533156499,0.38738738738738737,0.3539823008849558,0.271978021978022,0.5123287671232877,0.4797441364605544,0.14775160599571738,unknown
Q9NUL3,0.016574585635359115,0.07547169811320756,0.16129032258064516,0.08368200836820085,0.36785714285714294,0.4820717131474103,0.6221374045801525,0.6088154269972452,0.2891566265060241,0.05232558139534884,0.03525641025641026,0.062271062271062286,0.20085470085470086,0.16332378223495703,0.2602230483271376,0.15456674473067916,0.42431761786600497,0.4913294797687861,0.32882011605415856,0.031936127744510975,0.024418604651162787,0.06925675675675674,0.2213740458015267,0.15649867374005305,0.38288288288288286,0.4115044247787611,0.5247252747252747,0.6794520547945205,0.3518123667377399,0.023554603854389723,unknown
P31946-2,0.059668508287292824,0.14339622641509434,0.3419354838709677,0.13807531380753138,0.375,0.4541832669322709,0.282442748091603,0.17355371900826447,0.14056224899598393,0.3565891472868217,0.09134615384615385,0.13369963369963372,0.5470085470085471,0.22922636103151864,0.3048327137546468,0.24824355971896955,0.1935483870967742,0.09248554913294797,0.11605415860735009,0.34730538922155685,0.06976744186046512,0.1199324324324324,0.47709923664122134,0.27055702917771884,0.545045045045045,0.4690265486725664,0.2032967032967033,0.1726027397260274,0.13432835820895522,0.36616702355460384,unknown
P27816-4,0.026519337016574586,0.04716981132075471,0.10967741935483871,0.06555090655509065,0.3464285714285714,0.4820717131474103,0.599236641221374,0.628099173553719,0.4257028112449799,0.017441860465116282,0.05128205128205128,0.06776556776556777,0.23076923076923078,0.12607449856733524,0.25278810408921937,0.16159250585480092,0.3523573200992556,0.4450867052023121,0.3829787234042553,0.06187624750499002,0.01744186046511628,0.04560810810810811,0.16412213740458012,0.11140583554376658,0.36036036036036034,0.3628318584070797,0.4340659340659341,0.6410958904109589,0.5373134328358209,0.034261241970021415,unknown
Q12905,0.11602209944751381,0.03962264150943396,0.09354838709677418,0.055788005578800565,0.29285714285714287,0.38247011952191234,0.5229007633587787,0.650137741046832,0.3895582329317269,0.034883720930232565,0.04967948717948718,0.04212454212454213,0.14957264957264957,0.1031518624641834,0.18215613382899631,0.1405152224824356,0.35980148883374685,0.5260115606936415,0.45647969052224374,0.04790419161676647,0.07093023255813953,0.043918918918918914,0.16030534351145037,0.10875331564986737,0.31981981981981983,0.33185840707964603,0.45054945054945056,0.6493150684931508,0.46055437100213226,0.04282655246252677,unknown
Q9Y490,0.06187845303867402,0.2283018867924528,0.5193548387096775,0.19804741980474194,0.38571428571428573,0.3784860557768924,0.19465648854961834,0.10743801652892562,0.12048192771084337,0.22674418604651161,0.13621794871794873,0.19597069597069602,0.6025641025641025,0.34383954154727797,0.2676579925650558,0.19437939110070257,0.141439205955335,0.08285163776493257,0.11992263056092843,0.2994011976047904,0.08604651162790697,0.15878378378378377,0.5305343511450381,0.31299734748010616,0.5045045045045045,0.3938053097345133,0.17307692307692307,0.14246575342465753,0.11727078891257997,0.3233404710920771,unknown
P21333-2,0.13701657458563538,0.320754716981132,0.3709677419354838,0.100418410041841,0.23214285714285718,0.32270916334661354,0.25572519083969464,0.1652892561983471,0.18072289156626506,0.20348837209302326,0.2948717948717948,0.1978021978021978,0.43589743589743596,0.18338108882521492,0.19330855018587365,0.16627634660421545,0.141439205955335,0.11368015414258188,0.16247582205029013,0.2634730538922156,0.25116279069767444,0.20608108108108106,0.3511450381679389,0.16976127320954906,0.34234234234234234,0.336283185840708,0.14835164835164835,0.14794520547945206,0.13646055437100213,0.25910064239828695,unknown
O43399,0.049723756906077346,0.1150943396226415,0.28064516129032263,0.10320781032078101,0.46428571428571436,0.4741035856573705,0.3206106870229008,0.22865013774104684,0.2730923694779116,0.19961240310077522,0.06250000000000001,0.15384615384615385,0.44444444444444436,0.2808022922636103,0.3345724907063197,0.20140515222482436,0.23325062034739452,0.18689788053949905,0.26112185686653766,0.18562874251497008,0.04767441860465116,0.12162162162162161,0.4389312977099237,0.31034482758620696,0.5315315315315315,0.48230088495575224,0.2527472527472528,0.27123287671232876,0.19402985074626866,0.21413276231263384,unknown
O15231-2,0.24088397790055252,0.5358490566037736,0.5096774193548387,0.12273361227336123,0.18571428571428575,0.199203187250996,0.15648854961832062,0.0440771349862259,0.07028112449799198,0.03294573643410853,0.6298076923076923,0.2802197802197802,0.5683760683760684,0.22063037249283668,0.12267657992565058,0.10772833723653395,0.06699751861042182,0.009633911368015413,0.030947775628626693,0.08982035928143713,0.5151162790697674,0.2888513513513513,0.5419847328244274,0.1644562334217507,0.16666666666666666,0.23451327433628325,0.06593406593406594,0.035616438356164376,0.07036247334754799,0.029978586723768734,unknown
O75821,0.011049723756906079,0.05094339622641509,0.10967741935483871,0.03905160390516039,0.19642857142857145,0.199203187250996,0.32442748091603046,0.6363636363636364,0.7329317269076305,0.11434108527131784,0.019230769230769232,0.053113553113553126,0.18803418803418806,0.054441260744985676,0.0966542750929368,0.09836065573770492,0.1588089330024814,0.41811175337186895,0.8201160541586073,0.11377245508982037,0.010465116279069769,0.05912162162162162,0.20992366412213737,0.10344827586206896,0.32882882882882886,0.30530973451327437,0.2527472527472528,0.5479452054794521,0.6950959488272922,0.11349036402569596,unknown
Q01518,0.03093922651933701,0.1679245283018868,0.2870967741935484,0.10878661087866108,0.32142857142857145,0.49800796812749004,0.27480916030534347,0.14325068870523416,0.2429718875502008,0.4011627906976744,0.04807692307692307,0.11721611721611723,0.47435897435897445,0.22636103151862466,0.2825278810408922,0.2693208430913349,0.18114143920595532,0.08477842003853564,0.20502901353965186,0.45908183632734534,0.04186046511627907,0.13513513513513511,0.3854961832061069,0.24668435013262602,0.509009009009009,0.4911504424778761,0.1923076923076923,0.12876712328767123,0.17484008528784648,0.4582441113490364,unknown
P12004,0.07955801104972375,0.10377358490566038,0.23225806451612901,0.11018131101813108,0.34285714285714286,0.5697211155378485,0.29389312977099236,0.12121212121212122,0.12048192771084337,0.5155038759689923,0.07532051282051282,0.1208791208791209,0.49572649572649574,0.20630372492836677,0.2973977695167287,0.29508196721311475,0.1836228287841191,0.08670520231213873,0.11411992263056092,0.4730538922155688,0.053488372093023255,0.09797297297297296,0.3854961832061069,0.23342175066313,0.5945945945945946,0.5000000000000001,0.2005494505494506,0.15342465753424658,0.12153518123667378,0.4668094218415417,unknown
P55327-2,0.04530386740331491,0.1,0.2612903225806451,0.10320781032078101,0.5285714285714286,0.5378486055776893,0.33587786259541985,0.16804407713498623,0.2108433734939759,0.32364341085271314,0.06250000000000001,0.1208791208791209,0.5128205128205129,0.2492836676217765,0.34572490706319714,0.2693208430913349,0.24317617866004962,0.13487475915221578,0.17988394584139264,0.2774451097804391,0.046511627906976744,0.11317567567567567,0.4809160305343511,0.29177718832891253,0.5540540540540541,0.5265486725663717,0.2692307692307693,0.189041095890411,0.13646055437100213,0.3019271948608137,unknown
Q15019,0.13922651933701657,0.3792452830188679,0.5741935483870968,0.17154811715481172,0.45000000000000007,0.3426294820717132,0.19083969465648853,0.07988980716253444,0.03413654618473896,0.029069767441860465,0.2516025641025641,0.3351648351648352,0.6581196581196581,0.4326647564469915,0.4089219330855019,0.10772833723653395,0.13399503722084363,0.06936416184971099,0.027079303675048357,0.01996007984031936,0.21511627906976744,0.2820945945945945,0.6755725190839694,0.3713527851458887,0.40090090090090086,0.29203539823008856,0.15384615384615385,0.09041095890410959,0.04264392324093817,0.01284796573875803,unknown
P61086,0.049723756906077346,0.10754716981132074,0.29032258064516125,0.12412831241283122,0.375,0.5258964143426295,0.29389312977099236,0.12947658402203857,0.12851405622489961,0.4709302325581395,0.06250000000000001,0.11172161172161174,0.5128205128205129,0.21203438395415478,0.3234200743494424,0.2997658079625293,0.19602977667493796,0.08670520231213873,0.10444874274661507,0.47704590818363274,0.039534883720930225,0.10979729729729729,0.41221374045801523,0.26525198938992045,0.5810810810810811,0.4734513274336284,0.2087912087912088,0.16986301369863013,0.1257995735607676,0.4475374732334047,unknown
P09493-5,0.047513812154696126,0.1811320754716981,0.4161290322580645,0.1520223152022315,0.38571428571428573,0.5537848605577689,0.2595419847328244,0.12672176308539945,0.12449799196787148,0.2790697674418605,0.11217948717948718,0.18681318681318684,0.6153846153846154,0.2693409742120344,0.2565055762081785,0.24824355971896955,0.1488833746898263,0.06358381502890173,0.09477756286266924,0.39720558882235524,0.060465116279069774,0.14695945945945943,0.5152671755725191,0.2758620689655173,0.5315315315315315,0.4513274336283187,0.17032967032967034,0.1315068493150685,0.10874200426439232,0.3961456102783727,unknown
O00231,0.017679558011049725,0.062264150943396226,0.14516129032258063,0.054393305439330526,0.22500000000000003,0.32270916334661354,0.24045801526717556,0.3085399449035813,0.8453815261044177,0.17829457364341084,0.02724358974358974,0.05494505494505495,0.2606837606837607,0.08595988538681949,0.1524163568773234,0.14754098360655737,0.12655086848635233,0.19653179190751446,0.852998065764023,0.17764471057884235,0.01744186046511628,0.06756756756756756,0.25954198473282436,0.13793103448275865,0.38288288288288286,0.3274336283185841,0.1620879120879121,0.33972602739726027,0.6695095948827292,0.2462526766595289,PROTEASOME
P51148,0.07624309392265194,0.20566037735849055,0.49032258064516127,0.19107391910739185,0.5428571428571429,0.46613545816733065,0.3320610687022901,0.1900826446280992,0.08032128514056223,0.0678294573643411,0.12820512820512822,0.21611721611721613,0.5042735042735043,0.3753581661891118,0.43122676579925656,0.18969555035128807,0.260545905707196,0.1445086705202312,0.0851063829787234,0.08383233532934133,0.11162790697674418,0.17905405405405403,0.5305343511450381,0.31034482758620696,0.509009009009009,0.4424778761061947,0.3159340659340659,0.2301369863013699,0.09381663113006398,0.08993576017130621,unknown
Q96AE4-2,0.16132596685082876,0.0490566037735849,0.11935483870967742,0.07670850767085077,0.32142857142857145,0.37450199203187245,0.6450381679389313,0.6446280991735537,0.16465863453815263,0.029069767441860465,0.10737179487179488,0.0695970695970696,0.2521367521367522,0.18338108882521492,0.23420074349442382,0.18501170960187355,0.3870967741935484,0.41811175337186895,0.2011605415860735,0.09780439121756487,0.13837209302325582,0.08108108108108107,0.21374045801526717,0.1671087533156499,0.30630630630630634,0.3938053097345133,0.4835164835164835,0.5726027397260274,0.21535181236673773,0.09850107066381157,unknown
Q92598-2,0.04309392265193371,0.12075471698113208,0.2870967741935484,0.1199442119944212,0.35000000000000003,0.5059760956175299,0.3053435114503817,0.13774104683195593,0.13654618473895583,0.46511627906976744,0.0689102564102564,0.1263736263736264,0.49572649572649574,0.22349570200573063,0.3048327137546468,0.27868852459016397,0.18114143920595532,0.08670520231213873,0.11605415860735009,0.45908183632734534,0.046511627906976744,0.11655405405405404,0.43129770992366406,0.25729442970822286,0.5765765765765766,0.5000000000000001,0.1978021978021978,0.1643835616438356,0.1279317697228145,0.430406852248394,unknown
P61204,0.056353591160221,0.16226415094339622,0.3451612903225807,0.13947001394700137,0.38928571428571435,0.35458167330677287,0.2671755725190839,0.17079889807162535,0.18875502008032127,0.3410852713178295,0.07371794871794872,0.15018315018315018,0.44444444444444436,0.2177650429799427,0.3531598513011153,0.252927400468384,0.23325062034739452,0.1445086705202312,0.13733075435203093,0.2934131736526946,0.060465116279069774,0.13513513513513511,0.47709923664122134,0.30503978779840846,0.536036036036036,0.5884955752212391,0.23626373626373626,0.1643835616438356,0.10234541577825161,0.27837259100642403,unknown
O00571,0.06740331491712707,0.07358490566037734,0.16129032258064516,0.07531380753138076,0.3392857142857143,0.402390438247012,0.5954198473282443,0.6336088154269973,0.2931726907630522,0.031007751937984496,0.07532051282051282,0.07875457875457875,0.19658119658119663,0.15472779369627507,0.21933085501858743,0.14285714285714285,0.3945409429280397,0.5048169556840078,0.30174081237911027,0.06387225548902195,0.05581395348837209,0.06418918918918917,0.2022900763358778,0.13793103448275865,0.35585585585585583,0.3628318584070797,0.49725274725274726,0.6493150684931508,0.3518123667377399,0.04496788008565311,unknown
Q96FJ2,0.14475138121546963,0.14716981132075468,0.23870967741935484,0.08647140864714087,0.2964285714285715,0.42231075697211157,0.34732824427480913,0.30303030303030304,0.21887550200803213,0.15503875968992248,0.12980769230769232,0.13553113553113552,0.42307692307692313,0.23782234957020057,0.26394052044609667,0.2388758782201405,0.24565756823821336,0.21965317919075145,0.22050290135396516,0.21756487025948104,0.11627906976744186,0.11824324324324324,0.3244274809160305,0.1777188328912467,0.4099099099099099,0.41592920353982304,0.293956043956044,0.2684931506849315,0.24733475479744135,0.19914346895074947,unknown
P31939,0.039779005524861875,0.1264150943396226,0.27741935483870966,0.12273361227336123,0.3464285714285714,0.5258964143426295,0.282442748091603,0.12672176308539945,0.1184738955823293,0.5077519379844961,0.07051282051282051,0.1263736263736264,0.5,0.22636103151862466,0.2936802973977696,0.27868852459016397,0.17866004962779158,0.08092485549132947,0.10058027079303676,0.49700598802395207,0.040697674418604654,0.11486486486486486,0.4198473282442748,0.26259946949602125,0.5810810810810811,0.5000000000000001,0.18956043956043958,0.15342465753424658,0.11087420042643925,0.46038543897216283,unknown
P48643,0.027624309392265196,0.0830188679245283,0.1870967741935484,0.07670850767085077,0.2571428571428572,0.3784860557768924,0.2671755725190839,0.3002754820936639,0.5863453815261044,0.24806201550387597,0.04967948717948718,0.08241758241758243,0.34615384615384626,0.13753581661891118,0.20817843866171004,0.18969555035128807,0.1588089330024814,0.19653179190751446,0.5667311411992263,0.25349301397205587,0.026744186046511628,0.08108108108108107,0.30916030534351147,0.16976127320954906,0.43693693693693697,0.3849557522123895,0.17857142857142858,0.3095890410958904,0.488272921108742,0.29764453961456105,unknown
Q12792-4,0.04861878453038675,0.13773584905660377,0.31935483870967746,0.12133891213389121,0.30714285714285716,0.43824701195219123,0.2595419847328244,0.1515151515151515,0.2469879518072289,0.374031007751938,0.07371794871794872,0.1208791208791209,0.47435897435897445,0.19770773638968483,0.24163568773234206,0.2388758782201405,0.15632754342431762,0.09248554913294797,0.21470019342359767,0.4750499001996008,0.04883720930232559,0.12162162162162161,0.45801526717557256,0.25729442970822286,0.5495495495495496,0.4734513274336284,0.18131868131868134,0.16986301369863013,0.16631130063965885,0.42398286937901497,unknown
Q9NXR1-2,0.07734806629834255,0.13773584905660377,0.22903225806451616,0.09205020920502091,0.36785714285714294,0.33864541832669326,0.34732824427480913,0.36088154269972456,0.27911646586345384,0.25387596899224807,0.10737179487179488,0.12454212454212457,0.39743589743589747,0.20630372492836677,0.308550185873606,0.19906323185011712,0.27791563275434245,0.23699421965317918,0.24758220502901354,0.18762475049900199,0.08023255813953488,0.11317567567567567,0.3549618320610687,0.21485411140583557,0.4504504504504504,0.45575221238938063,0.2802197802197802,0.3287671232876712,0.2537313432835821,0.20556745182012848,unknown
P08238,0.04309392265193371,0.12452830188679245,0.2838709677419355,0.12691771269177127,0.3785714285714286,0.601593625498008,0.3015267175572519,0.12121212121212122,0.13253012048192772,0.4321705426356589,0.06570512820512822,0.12454212454212457,0.5299145299145299,0.22063037249283668,0.30111524163568776,0.2903981264637002,0.18610421836228286,0.08477842003853564,0.11605415860735009,0.467065868263473,0.03604651162790698,0.11148648648648647,0.43511450381679384,0.24668435013262602,0.5810810810810811,0.5044247787610621,0.2005494505494506,0.15342465753424658,0.12153518123667378,0.46252676659528913,unknown
O15231,0.24640883977900555,0.5018867924528302,0.5483870967741936,0.1199442119944212,0.18571428571428575,0.2191235059760956,0.15648854961832062,0.04132231404958678,0.06626506024096386,0.03294573643410853,0.6249999999999999,0.2985347985347986,0.4700854700854702,0.2177650429799427,0.11152416356877325,0.0889929742388759,0.07692307692307691,0.025048169556840073,0.04642166344294004,0.10179640718562874,0.5209302325581395,0.2989864864864864,0.4618320610687023,0.15384615384615385,0.18468468468468469,0.23893805309734514,0.07417582417582416,0.03835616438356164,0.036247334754797446,0.049250535331905786,unknown
Q9UHV9,0.03314917127071823,0.10943396226415093,0.21935483870967742,0.09762900976290095,0.3821428571428571,0.6095617529880478,0.3893129770992367,0.22865013774104684,0.21686746987951808,0.3062015503875969,0.05448717948717949,0.09523809523809525,0.43589743589743596,0.19484240687679083,0.2973977695167287,0.27868852459016397,0.25806451612903225,0.18111753371868977,0.195357833655706,0.3353293413173653,0.03488372093023256,0.09966216216216216,0.3854961832061069,0.2281167108753316,0.5225225225225225,0.5265486725663717,0.25824175824175827,0.2273972602739726,0.185501066098081,0.35760171306209854,unknown
P06748,0.036464088397790057,0.04528301886792452,0.11935483870967742,0.0613668061366806,0.33571428571428574,0.49800796812749004,0.5381679389312977,0.5950413223140496,0.46184738955823296,0.03294573643410853,0.0689102564102564,0.04212454212454213,0.2991452991452992,0.12320916905444126,0.2936802973977696,0.14754098360655737,0.39702233250620345,0.3815028901734104,0.448742746615087,0.057884231536926144,0.024418604651162787,0.050675675675675665,0.16030534351145037,0.129973474801061,0.4054054054054054,0.3805309734513274,0.42032967032967034,0.5835616438356165,0.509594882729211,0.049250535331905786,unknown
P31948,0.03756906077348066,0.11132075471698112,0.267741935483871,0.11854951185495116,0.36785714285714294,0.5298804780876494,0.3015267175572519,0.12947658402203857,0.15261044176706828,0.45542635658914726,0.06089743589743588,0.1208791208791209,0.5128205128205129,0.2177650429799427,0.30111524163568776,0.2693208430913349,0.1836228287841191,0.09055876685934489,0.13152804642166344,0.467065868263473,0.03604651162790698,0.10472972972972971,0.42748091603053434,0.2493368700265252,0.5810810810810811,0.5176991150442478,0.2032967032967033,0.16712328767123288,0.13432835820895522,0.4389721627408994,unknown
P11940,0.01988950276243094,0.07169811320754718,0.15483870967741936,0.07252440725244072,0.32142857142857145,0.43824701195219123,0.6259541984732825,0.7162534435261708,0.3152610441767068,0.04263565891472869,0.028846153846153844,0.06593406593406595,0.19230769230769232,0.11747851002865328,0.20074349442379189,0.14754098360655737,0.4143920595533498,0.5761078998073217,0.32882011605415856,0.057884231536926144,0.01976744186046512,0.06587837837837837,0.21374045801526717,0.13527851458885942,0.3783783783783784,0.3893805309734514,0.510989010989011,0.6876712328767124,0.3283582089552239,0.05353319057815847,unknown
Q96FQ6,0.11049723756906078,0.13773584905660377,0.29032258064516125,0.12273361227336123,0.33571428571428574,0.41832669322709165,0.33587786259541985,0.2809917355371901,0.20883534136546184,0.20930232558139536,0.1153846153846154,0.16117216117216118,0.4017094017094017,0.2550143266475645,0.2936802973977696,0.1920374707259953,0.25806451612903225,0.21965317919075145,0.18375241779497095,0.25349301397205587,0.09418604651162792,0.11148648648648647,0.3435114503816794,0.2360742705570292,0.5135135135135135,0.44690265486725667,0.2445054945054945,0.273972602739726,0.21535181236673773,0.25481798715203424,unknown
P13667,0.0718232044198895,0.32264150943396225,0.664516129032258,0.21478382147838213,0.6142857142857143,0.3665338645418327,0.183206106870229,0.046831955922865015,0.010040160642570281,0.029069767441860465,0.07532051282051282,0.2783882783882784,0.7264957264957266,0.5472779369627507,0.5724907063197026,0.16627634660421545,0.1836228287841191,0.05394990366088631,0.021276595744680854,0.04590818363273453,0.08488372093023255,0.2618243243243243,0.7366412213740458,0.48275862068965525,0.5810810810810811,0.43362831858407086,0.21153846153846154,0.06027397260273972,0.012793176972281451,0.017130620985010708,ER
Q9UNM6,0.016574585635359115,0.05849056603773585,0.13870967741935486,0.04881450488145049,0.2,0.3107569721115538,0.19847328244274806,0.30303030303030304,0.8835341365461847,0.18992248062015504,0.030448717948717948,0.062271062271062286,0.2435897435897436,0.06876790830945559,0.14869888475836435,0.14285714285714285,0.13647642679900743,0.19653179190751446,0.8607350096711799,0.18962075848303395,0.01627906976744186,0.06587837837837837,0.25954198473282436,0.13262599469496023,0.38288288288288286,0.33185840707964603,0.17032967032967034,0.3506849315068493,0.6695095948827292,0.25481798715203424,PROTEASOME
P20290-2,0.011049723756906079,0.04528301886792452,0.12258064516129032,0.09344490934449093,0.4214285714285715,0.6254980079681275,0.7442748091603053,0.5261707988980716,0.25301204819277107,0.06201550387596899,0.019230769230769232,0.032967032967032975,0.19230769230769232,0.16045845272206302,0.27137546468401497,0.20608899297423885,0.5359801488833746,0.43930635838150284,0.2920696324951644,0.08582834331337325,0.01744186046511628,0.05405405405405405,0.22900763358778625,0.15384615384615385,0.44144144144144143,0.5000000000000001,0.5302197802197802,0.5123287671232877,0.31343283582089554,0.10278372591006425,unknown
P17987,0.026519337016574586,0.08867924528301886,0.1870967741935484,0.07670850767085077,0.24642857142857147,0.3784860557768924,0.25190839694656486,0.3112947658402204,0.6124497991967871,0.24806201550387597,0.044871794871794865,0.08424908424908427,0.3333333333333333,0.13753581661891118,0.18215613382899631,0.18266978922716626,0.15136476426799006,0.19460500963391134,0.5996131528046421,0.26147704590818366,0.026744186046511628,0.08108108108108107,0.3053435114503817,0.17241379310344826,0.42792792792792794,0.3849557522123895,0.1923076923076923,0.3150684931506849,0.488272921108742,0.291220556745182,unknown
P41236,0.05082872928176795,0.130188679245283,0.31935483870967746,0.13389121338912136,0.3642857142857143,0.6135458167330677,0.32442748091603046,0.1349862258953168,0.1184738955823293,0.44961240310077516,0.0673076923076923,0.11904761904761907,0.5256410256410257,0.23495702005730656,0.28624535315985133,0.2927400468384075,0.1687344913151365,0.08477842003853564,0.11605415860735009,0.45508982035928147,0.056976744186046514,0.11655405405405404,0.4541984732824427,0.25464190981432366,0.5765765765765766,0.44690265486725667,0.1978021978021978,0.136986301369863,0.12153518123667378,0.42826552462526774,unknown
Q9NR28-2,0.23314917127071824,0.9509433962264151,0.5322580645161291,0.019525801952580194,0.03571428571428571,0.04780876494023904,0.022900763358778622,0.013774104683195593,0.016064257028112452,0.011627906976744186,0.22435897435897434,0.9432234432234433,0.594017094017094,0.09455587392550144,0.03345724907063198,0.05620608899297423,0.01488833746898263,0.017341040462427747,0.01160541586073501,0.023952095808383235,0.30348837209302326,0.7905405405405403,0.6068702290076335,0.05835543766578251,0.027027027027027025,0.08849557522123895,0.01098901098901099,0.013698630136986302,0.006396588486140726,0.010706638115631693,unknown
P63173,0.017679558011049725,0.08867924528301886,0.19032258064516128,0.09483960948396095,0.3821428571428571,0.4302788844621514,0.5267175572519084,0.5674931129476584,0.3453815261044177,0.009689922480620155,0.032051282051282055,0.06593406593406595,0.19230769230769232,0.14613180515759314,0.2602230483271376,0.13114754098360654,0.3870967741935484,0.44315992292870904,0.4332688588007737,0.025948103792415172,0.01511627906976744,0.05912162162162162,0.17557251908396945,0.14058355437665782,0.36936936936936937,0.34070796460176994,0.4395604395604396,0.6328767123287671,0.488272921108742,0.036402569593147756,RIBOSOME
Q9Y3F4,0.041988950276243095,0.08490566037735849,0.1806451612903226,0.09205020920502091,0.37142857142857144,0.47011952191235057,0.5114503816793893,0.4931129476584022,0.25903614457831325,0.1434108527131783,0.04807692307692307,0.08241758241758243,0.27350427350427353,0.16045845272206302,0.2304832713754647,0.1873536299765808,0.35980148883374685,0.4007707129094412,0.25918762088974856,0.19161676646706588,0.03604651162790698,0.0760135135135135,0.282442748091603,0.18037135278514588,0.4504504504504504,0.4247787610619469,0.4038461538461539,0.4767123287671233,0.2750533049040512,0.17344753747323338,unknown
Q53QV2,0.059668508287292824,0.12830188679245283,0.3419354838709677,0.1743375174337517,0.5,0.749003984063745,0.3091603053435114,0.09366391184573003,0.14457831325301204,0.17441860465116277,0.059294871794871806,0.1153846153846154,0.5811965811965812,0.21489971346704873,0.3234200743494424,0.3091334894613583,0.19602977667493796,0.0770712909441233,0.1102514506769826,0.46107784431137727,0.03837209302325582,0.12668918918918917,0.41221374045801523,0.25729442970822286,0.6306306306306305,0.5486725663716815,0.2197802197802198,0.14246575342465753,0.11513859275053306,0.45610278372591007,unknown
