,R1_Con_03,R1_Con_06,R1_Con_12,R1_Con_24,R1_Con_80,R2_Con_03,R2_Con_06,R2_Con_12,R2_Con_24,R2_Con_80,R3_Con_03,R3_Con_06,R3_Con_12,R3_Con_24,R3_Con_80,markers
P53985;P53985-2,0.15598891438314094,0.17236749454160286,0.23105559439772913,0.3350726222436013,0.041681823001789124,0.11632422222863029,0.15708233198268673,0.4239216402579673,0.6036180387417237,0.0632487893000363,0.08920902041752529,0.10798405071978011,0.11165294120563526,0.3190987409516,0.03308462533687481,Plasma membrane
O15427,0.1317305398551783,0.13786555955321522,0.16800464596902692,0.20114675336757426,0.0929247116924232,0.08870983779278101,0.11714041878429034,0.286518467925951,0.3750385234256943,0.14438446659049492,0.06982525933762415,0.07883044053563347,0.07526250331603336,0.22768412415645542,0.08599393156724289,Plasma membrane
Q15758;Q15758-3;Q15758-2,0.10640286759481188,0.10479761261372529,0.12443816653150466,0.18311239389922412,0.14459921681230758,0.08447630086185398,0.09791823942118455,0.20109011232077634,0.2839671452175415,0.14982440735622868,0.06738468027460778,0.07228439423693454,0.06222919645184006,0.20929319582224382,0.08706019026019758,Plasma membrane
P11166,0.18653000242479353,0.1563293001050152,0.1717071138014466,0.226967668524281,0.09668703064010442,0.12787288630838442,0.1325408703665715,0.22502275359025578,0.2833314389183424,0.1086362897539102,0.09619146854488116,0.09288886318829159,0.07893994444871652,0.18102493946035747,0.0880416192701684,Plasma membrane
Q9Y6M5,0.10541874291372112,0.11676647029054209,0.15093540557337892,0.19254650315454852,0.1365438637762636,0.08368694292666946,0.09967718619905289,0.2524457863040556,0.324572337735177,0.14014166146077064,0.05969273089729694,0.06149937667581492,0.05529815657976152,0.19224918820761006,0.1039077564137237,Plasma membrane
P08195;P08195-4,0.08880479965149647,0.10708440057962716,0.14404679678519117,0.19520665186264374,0.1274277867651784,0.07139564247530462,0.1020906028885087,0.2600892136125036,0.3383318886086723,0.13746399830753428,0.05576755960087263,0.06923162623236541,0.06547209534565251,0.2196842888024755,0.11692397807586126,Plasma membrane
P30825,0.3350721968982168,0.21534931204837265,0.2202613811351612,0.21686939100977876,0.06993223449661506,0.24524040173970327,0.18504389122512846,0.2532415465194049,0.27938245165366327,0.06429093472075117,0.24146596922379396,0.17595933224663637,0.14535795203412075,0.25103466928681145,0.08647012434488958,Plasma membrane
Q01650,0.0910904808709568,0.10851655936102153,0.148377593781337,0.22833544479232304,0.12200956301426905,0.07425182206163711,0.0999070393509994,0.25619982138851427,0.33511411189652346,0.12306567020310957,0.060130190792510786,0.06881836496365003,0.06046742154332953,0.24811943436557105,0.12082947397653182,Plasma membrane
O00161;O00161-2,0.11083513510175981,0.11950074952055936,0.1512022961591176,0.18949500511382952,0.09061887880485786,0.08153445223864729,0.10518657793850922,0.22606927453763986,0.26986085220418055,0.13055760207862976,0.061334253363380664,0.07093142639338473,0.07360198958502853,0.19637759956361356,0.08805779287361175,Plasma membrane
O00186,0.18804803593317035,0.2258317408890066,0.27916868229019237,0.221214875698673,0.08843438808819687,0.16763481062134628,0.19084147165722917,0.4123272168026041,0.39722117822450154,0.09883319024727089,0.136501295724965,0.1377544035296146,0.12826691056675152,0.27545063994918223,0.06911527073119847,Plasma membrane
