,P1rep1,P2rep1,P3rep1,P4rep1,P5rep1,P6rep1,P7rep1,P8rep1,P9rep1,SNrep1,P1rep2,P2rep2,P3rep2,P4rep2,P5rep2,P6rep2,P7rep2,P8rep2,P9rep2,SNrep2,P1rep3,P2rep3,P3rep3,P4rep3,P5rep3,P6rep3,P7rep3,P8rep3,P9rep3,SNrep3,markers
Q9BRP4-2,0.13432835820895517,0.13432835820895517,0.19402985074626866,0.3432835820895523,0.30597014925373134,0.6492537313432837,0.20149253731343283,0.11194029850746273,0.45522388059701496,0.9029850746268656,0.022388059701492505,0.2686567164179105,0.4925373134328358,0.31343283582089554,0.25373134328358204,0.40298507462686567,0.11194029850746273,0.0,0.47761194029850745,1.0,0.05970149253731343,0.14925373134328354,0.5074626865671642,0.5074626865671642,0.5149253731343284,0.4104477611940299,0.1791044776119403,0.09701492537313436,0.1791044776119403,0.9402985074626865,unknown
P33897,0.20083682008368203,0.3598326359832636,0.6736401673640168,0.7949790794979079,0.9581589958158997,0.5397489539748954,0.2217573221757322,0.03347280334728034,0.02928870292887029,0.012552301255230122,0.1297071129707113,0.3514644351464436,0.5397489539748954,1.0,0.9456066945606694,0.36401673640167365,0.3096234309623431,0.07531380753138077,0.08368200836820083,0.025104602510460244,0.23012552301255232,0.31799163179916323,0.6778242677824269,0.9665271966527197,0.7112970711297071,0.5146443514644352,0.3138075313807532,0.02928870292887029,0.0,0.02928870292887029,unknown
Q13614,0.12499999999999996,0.18749999999999986,0.27083333333333326,0.13541666666666663,0.21875000000000006,0.22916666666666657,0.08333333333333326,0.3437499999999999,1.0,0.15624999999999983,0.04166666666666656,0.14583333333333318,0.28124999999999994,0.24999999999999992,0.07291666666666659,0.13541666666666663,0.19791666666666655,0.3437499999999999,0.7916666666666667,0.42708333333333326,0.13541666666666663,0.0,0.3229166666666667,0.31249999999999983,0.24999999999999992,0.3229166666666667,0.17708333333333334,0.3645833333333332,0.7500000000000001,0.30208333333333315,unknown
O95208-2,0.44727272727272727,0.7636363636363636,0.4254545454545454,0.36363636363636365,0.44727272727272727,0.31636363636363635,0.20363636363636364,0.06545454545454545,0.05090909090909091,0.03272727272727273,0.48727272727272714,0.3709090909090909,0.27272727272727276,0.32727272727272727,0.32727272727272727,0.27999999999999997,0.6545454545454544,0.3745454545454545,0.036363636363636355,0.039999999999999994,1.0,0.5309090909090909,0.3563636363636363,0.33454545454545453,0.25090909090909086,0.2581818181818182,0.21090909090909088,0.0909090909090909,0.0,0.0909090909090909,unknown
Q53GS7-2,1.0,0.15579710144927536,0.15942028985507248,0.23188405797101452,0.3115942028985508,0.29710144927536236,0.29710144927536236,0.3731884057971015,0.3369565217391305,0.03985507246376812,0.5507246376811594,0.2898550724637682,0.23550724637681164,0.4130434782608696,0.358695652173913,0.19565217391304351,0.3659420289855073,0.3260869565217392,0.3478260869565218,0.028985507246376815,0.8333333333333334,0.16666666666666669,0.15217391304347827,0.31884057971014496,0.26086956521739135,0.25,0.42753623188405804,0.4021739130434783,0.38405797101449285,0.0,unknown
O14773,0.31435079726651477,0.7995444191343963,0.31207289293849655,0.1640091116173121,0.1822323462414579,0.15034168564920275,0.0683371298405467,0.05466970387243736,0.041002277904328026,0.025056947608200455,0.3257403189066059,0.7289293849658314,0.20273348519362186,0.16628701594533032,0.12984054669703873,0.08428246013667426,0.10022779043280183,0.1070615034168565,0.12984054669703873,0.056947608200455586,0.43052391799544415,1.0,0.296127562642369,0.1548974943052392,0.05011389521640091,0.07061503416856492,0.0387243735763098,0.02733485193621868,0.0,0.020501138952164013,unknown
O60711,0.2957746478873239,0.6971830985915494,0.8873239436619719,0.8309859154929577,0.5774647887323944,0.38732394366197187,0.0985915492957747,0.02816901408450707,0.014084507042253535,0.352112676056338,0.352112676056338,0.6830985915492956,0.8943661971830985,0.915492957746479,0.38732394366197187,0.2605633802816901,0.08450704225352117,0.0,0.0,0.4929577464788733,0.44366197183098594,0.48591549295774655,1.0,0.915492957746479,0.43661971830985913,0.2535211267605634,0.09154929577464788,0.0985915492957747,0.05633802816901409,0.36619718309859156,unknown
Q13563-5,0.40476190476190477,0.5380952380952382,0.580952380952381,0.7666666666666668,0.942857142857143,0.5476190476190477,0.36666666666666664,0.14285714285714288,0.0,0.004761904761904759,0.280952380952381,0.5333333333333333,0.4333333333333334,1.0,0.8,0.3476190476190476,0.5571428571428572,0.2571428571428572,0.09523809523809523,0.06190476190476192,0.4190476190476191,0.38571428571428573,0.6380952380952383,0.8714285714285716,0.642857142857143,0.5285714285714286,0.5380952380952382,0.25238095238095243,0.07142857142857144,0.03333333333333333,unknown
Q9BVA0,0.27472527472527475,0.0,0.18681318681318676,0.3406593406593406,0.36263736263736257,0.5494505494505494,0.4065934065934066,0.7362637362637363,0.945054945054945,0.6813186813186812,0.15384615384615377,0.13186813186813176,0.4725274725274724,0.36263736263736257,0.21978021978021975,0.4065934065934066,0.3406593406593406,0.46153846153846145,0.8241758241758244,1.0,0.09890109890109891,0.010989010989010922,0.31868131868131877,0.4395604395604396,0.5604395604395604,0.3296703296703297,0.4065934065934066,0.6043956043956045,0.7472527472527474,0.8131868131868133,unknown
Q9NXU5,0.42510121457489874,0.6720647773279352,0.7044534412955467,0.6032388663967612,0.47368421052631576,0.3522267206477733,0.2631578947368421,0.14979757085020245,0.07692307692307694,0.016194331983805675,0.7165991902834008,0.5425101214574898,0.4817813765182186,0.582995951417004,0.40485829959514175,0.2388663967611336,0.3522267206477733,0.19028340080971662,0.145748987854251,0.11336032388663969,1.0,0.5789473684210525,0.6518218623481782,0.5668016194331983,0.3319838056680163,0.26720647773279355,0.2591093117408907,0.10121457489878544,0.012145748987854255,0.0,unknown
Q7L0J3-2,0.16216216216216217,0.24324324324324328,0.35135135135135137,0.5945945945945946,0.8216216216216216,0.7513513513513514,0.8054054054054054,0.827027027027027,0.5351351351351352,0.02702702702702703,0.1837837837837838,0.3621621621621622,0.41621621621621613,0.7675675675675675,0.6864864864864865,0.49189189189189186,1.0,0.827027027027027,0.34594594594594597,0.0,0.2864864864864865,0.33513513513513515,0.5081081081081081,0.7783783783783783,0.6918918918918919,0.6108108108108108,0.8540540540540541,0.654054054054054,0.32972972972972975,0.010810810810810806,unknown
P32780,0.6386554621848739,0.10084033613445378,0.0546218487394958,0.17226890756302518,0.22268907563025206,0.2436974789915966,0.2857142857142857,0.7605042016806723,0.8613445378151261,0.0,0.2436974789915966,0.18487394957983191,0.08823529411764702,0.17226890756302518,0.15546218487394958,0.11764705882352941,0.3781512605042016,0.9285714285714286,1.0,0.03781512605042016,0.4663865546218487,0.07983193277310924,0.09663865546218485,0.16806722689075626,0.20588235294117646,0.25630252100840334,0.3949579831932773,0.7647058823529411,0.8739495798319328,0.06302521008403363,unknown
P62306,0.6526315789473683,0.0,0.02631578947368419,0.131578947368421,0.2842105263157894,0.4947368421052631,0.49999999999999994,0.794736842105263,0.8999999999999998,0.005263157894736846,0.34736842105263155,0.052631578947368425,0.18421052631578944,0.1684210526315789,0.2368421052631578,0.31052631578947365,0.6421052631578947,0.931578947368421,0.794736842105263,0.1421052631578947,0.19999999999999996,0.021052631578947347,0.13684210526315788,0.19473684210526312,0.32105263157894726,0.31052631578947365,0.6789473684210525,1.0,0.831578947368421,0.13684210526315788,unknown
O14981,0.5813953488372092,0.0,0.054263565891472805,0.2093023255813953,0.3255813953488372,0.4883720930232557,0.2093023255813953,0.1550387596899225,0.49612403100775193,0.9689922480620153,0.3333333333333332,0.14728682170542626,0.34108527131782945,0.22480620155038758,0.24031007751937983,0.2868217054263565,0.255813953488372,0.22480620155038758,0.6511627906976745,0.8992248062015504,0.255813953488372,0.023255813953488337,0.3100775193798449,0.3798449612403101,0.5038759689922481,0.3798449612403101,0.19379844961240306,0.19379844961240306,0.2093023255813953,1.0,unknown
Q5C9Z4,0.29770992366412213,0.030534351145038174,0.06106870229007635,0.11068702290076339,0.20992366412213745,0.2290076335877863,0.3396946564885497,0.7748091603053437,0.9083969465648857,0.0,0.2862595419847329,0.0419847328244275,0.06488549618320612,0.08015267175572523,0.14122137404580154,0.10305343511450385,0.3244274809160307,0.7862595419847329,1.0,0.0152671755725191,0.25954198473282447,0.0152671755725191,0.07251908396946567,0.1374045801526718,0.14503816793893132,0.183206106870229,0.3396946564885497,0.7748091603053437,0.9923664122137407,0.04580152671755727,unknown
Q587I9,0.14759036144578316,0.5,0.6867469879518072,0.44879518072289154,0.322289156626506,0.1746987951807229,0.17771084337349397,0.26506024096385544,0.14156626506024098,0.0,0.13253012048192772,1.0,0.3524096385542168,0.29216867469879515,0.14457831325301204,0.10240963855421686,0.19277108433734938,0.36746987951807225,0.15963855421686746,0.030120481927710836,0.14759036144578316,0.36746987951807225,0.6234939759036144,0.36144578313253006,0.25301204819277107,0.21385542168674695,0.24698795180722888,0.35542168674698793,0.21686746987951805,0.02710843373493975,unknown
Q9BX95,0.40196078431372556,0.5392156862745097,0.7990196078431372,0.7156862745098038,0.8872549019607843,0.5735294117647058,0.3284313725490196,0.1568627450980392,0.06372549019607843,0.0,0.27941176470588236,0.4656862745098039,0.49019607843137253,1.0,0.7990196078431372,0.3676470588235293,0.5588235294117646,0.303921568627451,0.14215686274509806,0.00490196078431373,0.4950980392156863,0.4656862745098039,0.6764705882352939,0.8235294117647057,0.6519607843137255,0.5392156862745097,0.5833333333333333,0.24509803921568626,0.05392156862745099,0.02941176470588236,unknown
Q8IYS2-2,0.19047619047619044,0.6326530612244897,0.8673469387755101,0.5340136054421768,0.36734693877551017,0.2040816326530612,0.19387755102040816,0.21088435374149658,0.09183673469387753,0.0034013605442176865,0.21088435374149658,1.0,0.44557823129251695,0.4149659863945578,0.29591836734693877,0.13945578231292513,0.2789115646258503,0.3469387755102041,0.19047619047619044,0.013605442176870746,0.19387755102040816,0.6326530612244897,0.7040816326530611,0.5408163265306122,0.3061224489795918,0.227891156462585,0.3027210884353741,0.2721088435374149,0.13945578231292513,0.0,unknown
O43929,1.0,0.08896797153024909,0.11743772241992882,0.1387900355871886,0.17437722419928825,0.1530249110320285,0.17081850533807827,0.27046263345195726,0.2597864768683274,0.0,0.5693950177935942,0.18149466192170813,0.12811387900355872,0.17081850533807827,0.16014234875444838,0.07117437722419927,0.27046263345195726,0.4163701067615659,0.4163701067615659,0.09252669039145907,0.8683274021352313,0.06761565836298933,0.19217081850533807,0.19928825622775798,0.11387900355871886,0.14946619217081847,0.25266903914590744,0.21352313167259784,0.24199288256227758,0.08896797153024909,unknown
Q4G148-2,0.3578947368421053,0.8210526315789475,1.0,0.8842105263157894,0.7210526315789474,0.4736842105263158,0.24736842105263157,0.17894736842105263,0.07894736842105264,0.02105263157894737,0.27894736842105267,0.868421052631579,0.6894736842105265,0.8578947368421053,0.7210526315789474,0.30000000000000004,0.4578947368421053,0.3157894736842106,0.11578947368421054,0.11578947368421054,0.3789473684210527,0.7421052631578947,0.8894736842105265,0.9263157894736843,0.6157894736842106,0.4473684210526316,0.4578947368421053,0.19473684210526318,0.06842105263157897,0.0,unknown
Q00973,0.245,0.6799999999999998,0.9299999999999999,0.7899999999999998,0.7449999999999999,0.5249999999999999,0.41,0.26999999999999996,0.12,0.0,0.245,1.0,0.58,0.7149999999999999,0.585,0.3,0.485,0.49,0.21,0.03,0.315,0.6949999999999998,0.7749999999999999,0.8099999999999999,0.5349999999999999,0.51,0.58,0.36499999999999994,0.125,0.055,unknown
P49902,0.0,0.10493827160493817,0.2345679012345678,0.2098765432098765,0.3456790123456789,0.41975308641975295,0.1111111111111111,0.006172839506172801,0.22222222222222213,0.9629629629629626,0.01851851851851849,0.14197530864197525,0.3209876543209875,0.24074074074074073,0.22839506172839497,0.3456790123456789,0.1666666666666666,0.012345679012345602,0.1790123456790123,1.0,0.0,0.06790123456790119,0.3765432098765431,0.4012345679012345,0.4814814814814814,0.33950617283950607,0.13580246913580238,0.04320987654320982,0.09259259259259257,0.8827160493827156,unknown
Q9NVM4-3,0.08536585365853656,0.2073170731707316,0.21341463414634135,0.28658536585365846,0.3414634146341463,0.396341463414634,0.18902439024390238,0.06707317073170728,0.17073170731707313,1.0,0.1097560975609756,0.10365853658536583,0.48170731707317066,0.2621951219512194,0.23170731707317063,0.31707317073170727,0.22560975609756095,0.03658536585365848,0.11585365853658527,0.7804878048780486,0.0,0.08536585365853656,0.35975609756097554,0.37804878048780477,0.4878048780487804,0.371951219512195,0.15243902439024384,0.08536585365853656,0.07317073170731704,0.8414634146341462,unknown
Q03519-2,0.449074074074074,0.5324074074074074,0.6527777777777777,0.7222222222222222,0.8657407407407407,0.5185185185185185,0.35185185185185186,0.17592592592592596,0.10185185185185186,0.0787037037037037,0.35185185185185186,0.46759259259259256,0.4120370370370371,1.0,0.8657407407407407,0.35185185185185186,0.5601851851851852,0.2824074074074074,0.1064814814814815,0.0,0.39814814814814814,0.40277777777777773,0.6018518518518519,0.8009259259259259,0.6342592592592592,0.5416666666666666,0.5787037037037037,0.2314814814814815,0.09722222222222222,0.04629629629629629,unknown
Q15011-3,0.20108695652173914,0.11413043478260868,0.2445652173913043,0.2989130434782608,0.5271739130434782,0.5597826086956521,0.46739130434782605,0.8097826086956522,0.3152173913043478,0.11956521739130437,0.1304347826086956,0.3695652173913043,0.4619565217391303,1.0,0.9402173913043477,0.27173913043478254,0.48369565217391297,0.14130434782608692,0.04347826086956521,0.0,0.1956521739130435,0.3749999999999999,0.4891304347826086,0.7065217391304347,0.49999999999999994,0.5271739130434782,0.46739130434782605,0.40760869565217384,0.23913043478260865,0.12499999999999999,unknown
Q9Y673,0.33191489361702126,0.4978723404255319,0.6595744680851064,0.625531914893617,0.7914893617021277,0.4595744680851063,0.32340425531914896,0.22553191489361707,0.0723404255319149,0.025531914893617023,0.28510638297872337,0.4085106382978724,0.5276595744680851,1.0,0.8,0.3531914893617021,0.4510638297872341,0.20851063829787236,0.08510638297872342,0.0,0.4723404255319149,0.4340425531914894,0.6042553191489362,0.7574468085106383,0.5361702127659574,0.4723404255319149,0.4468085106382979,0.18723404255319148,0.0723404255319149,0.05957446808510639,unknown
Q93074-3,0.9337349397590361,0.0783132530120482,0.07228915662650602,0.24698795180722888,0.5301204819277108,0.5060240963855421,0.7951807228915663,1.0,0.6506024096385542,0.0,0.6084337349397589,0.20481927710843373,0.21084337349397592,0.34939759036144574,0.4879518072289157,0.36746987951807225,1.0,0.8975903614457832,0.6506024096385542,0.12048192771084337,0.7048192771084337,0.10843373493975907,0.19879518072289157,0.34939759036144574,0.4096385542168674,0.463855421686747,0.9337349397590361,0.8975903614457832,0.6506024096385542,0.0542168674698795,unknown
Q86W50,0.10322580645161294,0.0,0.05161290322580645,0.11612903225806448,0.3806451612903225,0.5935483870967742,0.5354838709677419,0.8903225806451613,0.8580645161290323,0.4516129032258065,0.0064516129032258125,0.03225806451612902,0.21935483870967748,0.20645161290322586,0.24516129032258063,0.30967741935483867,0.5032258064516129,1.0,0.9612903225806452,0.43870967741935485,0.14193548387096774,0.04516129032258064,0.21935483870967748,0.30322580645161296,0.3741935483870968,0.3612903225806452,0.4967741935483872,0.8064516129032259,0.8,0.3612903225806452,unknown
Q99501,0.4891304347826087,0.5869565217391305,0.7500000000000001,0.6521739130434783,0.45652173913043476,0.24999999999999992,0.06521739130434788,0.0,0.05434782608695657,0.3695652173913044,0.532608695652174,0.4347826086956523,0.423913043478261,0.423913043478261,0.2065217391304348,0.17391304347826086,0.19565217391304335,0.5543478260869565,0.532608695652174,0.423913043478261,0.45652173913043476,0.08695652173913052,0.2826086956521739,0.31521739130434795,0.24999999999999992,0.16304347826086957,0.4130434782608695,0.8043478260869567,1.0,0.09782608695652167,unknown
P57060,0.2812500000000001,0.10937500000000012,0.32812500000000017,0.31250000000000033,0.5781250000000002,0.9531250000000003,0.34375000000000017,0.3906250000000002,0.4062500000000002,0.45312500000000006,0.10937500000000012,0.21875000000000003,0.45312500000000006,0.2968750000000001,0.6875000000000001,0.2968750000000001,0.5000000000000001,0.4687500000000003,1.0,0.35937500000000017,0.031250000000000035,0.0,0.2812500000000001,0.43750000000000006,0.3906250000000002,0.3906250000000002,0.32812500000000017,0.5312500000000001,0.5781250000000002,0.9687500000000004,unknown
P01130-3,0.20231213872832368,0.3236994219653179,0.39884393063583823,0.5953757225433527,0.838150289017341,0.838150289017341,0.9190751445086704,0.6763005780346821,0.18497109826589597,0.0,0.3063583815028902,0.3872832369942197,0.43352601156069376,0.7341040462427745,0.6994219653179192,0.42774566473988446,1.0,0.6589595375722545,0.16184971098265896,0.06358381502890174,0.4104046242774567,0.3641618497109827,0.5953757225433527,0.9306358381502892,0.7167630057803469,0.7745664739884394,0.838150289017341,0.39884393063583823,0.07514450867052024,0.01734104046242775,unknown
O94842-3,1.0,0.04802259887005649,0.03672316384180792,0.09039548022598871,0.15536723163841806,0.20056497175141247,0.19774011299435026,0.2598870056497175,0.2062146892655367,0.0,0.5960451977401131,0.11016949152542371,0.17796610169491525,0.15536723163841806,0.1638418079096045,0.18361581920903952,0.2598870056497175,0.2796610169491525,0.20903954802259886,0.03954802259887007,0.6920903954802261,0.03672316384180792,0.10451977401129946,0.13559322033898305,0.16666666666666666,0.15254237288135591,0.2740112994350283,0.3192090395480226,0.2740112994350283,0.05932203389830507,unknown
Q16512,0.0,0.3580246913580247,0.46913580246913594,0.4320987654320987,0.3580246913580247,0.13580246913580243,0.0370370370370369,0.5679012345679011,1.0,0.2222222222222223,0.3950617283950616,0.48148148148148145,0.6419753086419753,0.5185185185185184,0.14814814814814795,0.16049382716049382,0.024691358024691384,0.08641975308641967,0.24691358024691348,0.814814814814815,0.2839506172839507,0.11111111111111105,0.4320987654320987,0.5925925925925927,0.32098765432098764,0.16049382716049382,0.11111111111111105,0.3950617283950616,0.5308641975308642,0.9012345679012348,unknown
Q9UDR5,0.6025974025974027,0.8935064935064936,0.6025974025974027,0.1142857142857143,0.03376623376623377,0.03636363636363636,0.010389610389610391,0.007792207792207791,0.015584415584415583,0.03636363636363636,0.6441558441558443,0.703896103896104,0.3974025974025974,0.19480519480519487,0.10389610389610392,0.06753246753246754,0.049350649350649346,0.028571428571428574,0.044155844155844164,0.062337662337662345,1.0,0.7818181818181819,0.2883116883116883,0.12987012987012989,0.03896103896103897,0.04675324675324676,0.02337662337662338,0.020779220779220783,0.0,0.05454545454545455,unknown
Q9NW68-2,0.0938967136150235,0.7323943661971831,0.9859154929577465,0.516431924882629,0.16901408450704225,0.12676056338028172,0.02347417840375589,0.11267605633802817,0.05164319248826293,0.05164319248826293,0.0938967136150235,1.0,0.5727699530516432,0.3708920187793428,0.17370892018779344,0.12206572769953053,0.13615023474178406,0.2018779342723004,0.0938967136150235,0.03286384976525821,0.06103286384976528,0.7370892018779343,0.9389671361502346,0.6009389671361501,0.22535211267605632,0.07981220657276993,0.08450704225352114,0.08920187793427228,0.0,0.07042253521126764,unknown
Q86VR2,0.4384615384615384,0.38461538461538464,0.5461538461538462,0.6,0.8461538461538461,0.7692307692307692,0.7384615384615385,0.5384615384615384,0.4153846153846153,0.15384615384615385,0.32307692307692304,0.49230769230769217,0.3923076923076922,0.8846153846153844,0.7615384615384614,0.4384615384615384,1.0,0.9538461538461537,0.7461538461538462,0.015384615384615372,0.5538461538461538,0.4538461538461538,0.5769230769230768,0.946153846153846,0.723076923076923,0.7692307692307692,1.0,0.6538461538461537,0.26153846153846144,0.0,unknown
Q99496,1.0,0.0,0.01377952755905511,0.043307086614173235,0.057086614173228335,0.0826771653543307,0.07480314960629919,0.07677165354330708,0.1259842519685039,0.07086614173228345,0.5098425196850394,0.1043307086614173,0.12204724409448818,0.10236220472440946,0.08661417322834646,0.12992125984251968,0.0984251968503937,0.053149606299212594,0.1043307086614173,0.171259842519685,0.65748031496063,0.03543307086614173,0.0669291338582677,0.10236220472440946,0.1043307086614173,0.10629921259842517,0.11023622047244093,0.12204724409448818,0.12204724409448818,0.09448818897637795,unknown
P18846,0.7862595419847329,0.21882951653944022,0.0025445292620865164,0.11704834605597964,0.1119592875318066,0.08142493638676844,0.06870229007633587,0.048346055979643775,0.0,0.038167938931297704,0.7201017811704835,0.27480916030534347,0.11704834605597964,0.08651399491094147,0.061068702290076333,0.06615776081424937,0.03307888040712467,0.06870229007633587,0.21882951653944022,0.043256997455470736,1.0,0.10687022900763357,0.03562340966921119,0.09160305343511452,0.09160305343511452,0.06870229007633587,0.0737913486005089,0.06615776081424937,0.025445292620865124,0.09160305343511452,unknown
Q9P2Y5,0.15454545454545457,0.17272727272727276,0.3454545454545455,0.5999999999999999,0.609090909090909,0.7363636363636363,0.609090909090909,0.6545454545454545,0.390909090909091,0.0,0.12727272727272726,0.47272727272727266,0.31818181818181823,0.6272727272727273,0.6272727272727273,0.2818181818181818,0.6454545454545454,0.6363636363636362,1.0,0.009090909090909037,0.2545454545454545,0.2727272727272727,0.5999999999999999,0.5909090909090909,0.5727272727272728,0.41818181818181815,0.49999999999999994,0.509090909090909,0.6181818181818183,0.06363636363636363,unknown
Q9NRN7,0.12222222222222222,0.13333333333333333,0.14999999999999994,0.2111111111111112,0.23888888888888893,0.4666666666666668,0.16111111111111115,0.027777777777777766,0.11666666666666665,0.7944444444444445,0.022222222222222244,0.0777777777777778,0.3111111111111111,0.2277777777777778,0.19999999999999998,0.46111111111111125,0.16111111111111115,0.0,0.027777777777777766,1.0,0.0,0.08333333333333337,0.2777777777777778,0.33333333333333337,0.42777777777777787,0.38333333333333336,0.14444444444444446,0.055555555555555566,0.06111111111111113,0.7833333333333334,unknown
Q9Y3B9,1.0,0.010582010582010592,0.04761904761904762,0.14285714285714285,0.2804232804232804,0.3068783068783068,0.39153439153439157,0.8677248677248678,0.9576719576719577,0.0,0.7195767195767196,0.10052910052910051,0.21693121693121695,0.25925925925925924,0.2645502645502646,0.3121693121693122,0.3650793650793651,0.6613756613756614,0.8306878306878308,0.09523809523809525,0.9735449735449737,0.07407407407407407,0.16931216931216928,0.25925925925925924,0.253968253968254,0.2962962962962963,0.39153439153439157,0.6984126984126985,0.7037037037037037,0.1111111111111111,unknown
Q9NPI1,1.0,0.0,0.034023668639053255,0.029585798816568042,0.031065088757396445,0.03550295857988166,0.04585798816568047,0.07100591715976332,0.08727810650887574,0.022189349112426034,0.47189349112426027,0.12130177514792898,0.11094674556213019,0.06804733727810651,0.09319526627218934,0.09171597633136093,0.10207100591715977,0.10207100591715977,0.143491124260355,0.11982248520710057,0.8047337278106508,0.023668639053254437,0.05325443786982248,0.05473372781065088,0.04733727810650886,0.060650887573964495,0.0724852071005917,0.11242603550295859,0.14792899408284024,0.028106508875739636,unknown
P15923-2,0.989583333333333,0.0,0.12499999999999994,0.4479166666666666,0.9583333333333333,0.8333333333333333,0.4583333333333332,0.21874999999999986,0.5937499999999999,0.2395833333333332,0.6458333333333333,0.5624999999999998,0.6666666666666664,0.4583333333333332,0.4791666666666666,0.6354166666666665,0.4479166666666666,0.2395833333333332,0.42708333333333337,0.20833333333333334,0.6145833333333331,0.1458333333333333,0.6354166666666665,0.6249999999999998,0.7187499999999998,1.0,0.4687499999999998,0.2395833333333332,0.2812499999999999,0.2916666666666666,unknown
Q9NSU2-2,0.37610619469026546,0.5265486725663716,0.5929203539823008,0.6238938053097345,0.6548672566371682,0.3849557522123893,0.24336283185840707,0.12389380530973448,0.06194690265486724,0.18584070796460175,0.29646017699115035,0.29203539823008845,0.6017699115044247,1.0,0.8451327433628317,0.26991150442477874,0.36283185840707954,0.07522123893805309,0.017699115044247784,0.0,0.3539823008849557,0.4203539823008849,0.6017699115044247,0.8274336283185839,0.5044247787610618,0.38053097345132736,0.41592920353982293,0.09734513274336284,0.017699115044247784,0.00442477876106195,unknown
Q96EQ0,0.017605633802816892,0.03873239436619719,0.13028169014084506,0.17957746478873235,0.19014084507042253,0.21478873239436616,0.10915492957746478,0.03873239436619719,0.0915492957746479,1.0,0.0,0.09859154929577467,0.176056338028169,0.15140845070422537,0.15492957746478872,0.2183098591549296,0.06338028169014084,0.017605633802816892,0.09859154929577467,0.8732394366197183,0.017605633802816892,0.073943661971831,0.24295774647887322,0.30633802816901406,0.3204225352112675,0.2605633802816901,0.09859154929577467,0.04225352112676055,0.028169014084507064,0.5105633802816901,unknown
Q6P4A7,0.5877659574468085,1.0,0.4734042553191489,0.14627659574468085,0.13031914893617025,0.08510638297872343,0.05053191489361702,0.02393617021276595,0.02393617021276595,0.02127659574468085,0.6462765957446809,0.6117021276595744,0.2898936170212766,0.26329787234042556,0.2127659574468085,0.09574468085106383,0.11170212765957448,0.06914893617021277,0.03989361702127659,0.1702127659574468,0.922872340425532,0.8138297872340425,0.3271276595744681,0.21010638297872342,0.07180851063829786,0.1170212765957447,0.034574468085106384,0.0026595744680851063,0.0026595744680851063,0.0,unknown
Q9BUV8-4,0.3983050847457627,0.5635593220338982,0.7033898305084746,0.6737288135593219,0.7203389830508473,0.34322033898305077,0.2584745762711865,0.17372881355932204,0.10169491525423727,0.09322033898305085,0.2584745762711865,0.49576271186440674,0.4661016949152542,1.0,0.7881355932203389,0.3559322033898305,0.3983050847457627,0.1694915254237288,0.04661016949152542,0.00423728813559322,0.4364406779661017,0.4194915254237288,0.5805084745762711,0.8135593220338981,0.6059322033898306,0.4449152542372881,0.4491525423728813,0.11440677966101694,0.0,0.00423728813559322,unknown
Q6DCA0,0.20238095238095233,0.13095238095238096,0.11309523809523804,0.16666666666666666,0.4464285714285714,0.4226190476190477,0.5,0.7380952380952381,0.6428571428571428,0.25,0.08333333333333329,0.08928571428571429,0.05357142857142854,0.3988095238095239,0.4166666666666667,0.13690476190476186,0.6428571428571428,0.7797619047619049,1.0,0.0,0.18452380952380953,0.12499999999999996,0.2202380952380953,0.3273809523809524,0.34523809523809523,0.40476190476190477,0.6011904761904763,0.761904761904762,0.7321428571428572,0.05357142857142854,unknown
Q7Z4S6-3,0.03174603174603177,0.08730158730158727,0.11904761904761904,0.19841269841269848,0.32539682539682535,0.5476190476190477,0.17460317460317454,0.07936507936507943,0.3492063492063493,0.9523809523809523,0.03174603174603177,0.0952380952380952,0.3809523809523808,0.23015873015873026,0.2619047619047618,0.35714285714285715,0.1111111111111111,0.0555555555555555,0.4126984126984126,1.0,0.0,0.03174603174603177,0.373015873015873,0.3888888888888889,0.40476190476190477,0.3095238095238096,0.08730158730158727,0.04761904761904766,0.19047619047619052,0.8809523809523808,unknown
Q8IW35,0.0,0.006756756756756763,0.08108108108108106,0.1283783783783784,0.222972972972973,0.2837837837837839,0.12162162162162164,0.2635135135135136,0.3716216216216216,1.0,0.013513513513513526,0.13513513513513517,0.391891891891892,0.22972972972972977,0.14189189189189183,0.2972972972972973,0.12162162162162164,0.10135135135135136,0.2432432432432432,0.8648648648648647,0.06756756756756754,0.10135135135135136,0.3378378378378379,0.3851351351351352,0.40540540540540543,0.2432432432432432,0.12162162162162164,0.13513513513513517,0.0743243243243244,0.6891891891891893,unknown
Q9C0I1-3,0.20202020202020204,0.08080808080808087,0.23232323232323238,0.494949494949495,0.5252525252525254,0.5151515151515151,0.3131313131313131,0.818181818181818,1.0,0.22222222222222227,0.0,0.13131313131313144,0.4141414141414141,0.47474747474747486,0.36363636363636365,0.4040404040404041,0.5252525252525254,0.696969696969697,0.9090909090909091,0.494949494949495,0.10101010101010109,0.13131313131313144,0.44444444444444453,0.6262626262626264,0.5454545454545455,0.5353535353535354,0.4343434343434344,0.46464646464646464,0.5757575757575758,0.47474747474747486,unknown
