"Data","Method","DataSplit","F1-score","Precision","Recall","Accuracy","Quadloss"
"nikolovski2014","WithoutCNN","Test",0.582142857142857,0.570850840336135,0.615634365634366,0.618181818181818,0.247024491963093
"nikolovski2014","WithoutCNN","Test",0.658562452040713,0.686011904761905,0.659194971694972,0.690909090909091,0.187477292534154
"nikolovski2014","WithoutCNN","Test",0.632862235803412,0.648674242424242,0.648060273060273,0.618181818181818,0.614298649462024
"nikolovski2014","WithoutCNN","Test",0.709126984126984,0.725,0.740634365634366,0.709090909090909,0.498465354750957
"nikolovski2014","WithoutCNN","Test",0.706659544159544,0.718177655677656,0.707500832500833,0.745454545454545,0.129945167242363
"nikolovski2014","WithoutCNN","Test",0.738956876456876,0.770786199095023,0.725357975357975,0.745454545454545,0.0832210364487847
"nikolovski2014","WithoutCNN","Test",0.736234779713041,0.726975108225108,0.771603396603397,0.745454545454545,0.355169382798469
"nikolovski2014","WithoutCNN","Test",0.805499075200162,0.817992424242424,0.809065934065934,0.781818181818182,0.180495848012074
"nikolovski2014","WithoutCNN","Test",0.686656025134286,0.67797619047619,0.726273726273726,0.690909090909091,0.333336512326922
"nikolovski2014","WithoutCNN","Test",0.716806273791568,0.741570929070929,0.742611555111555,0.690909090909091,0.851358920337833
"nikolovski2014","WithoutCNN","Test",0.598507395382395,0.597664141414141,0.621191308691309,0.709090909090909,0.459379708635181
"nikolovski2014","WithoutCNN","Test",0.75457381698761,0.798214285714286,0.752289377289377,0.781818181818182,0.45385669833674
"nikolovski2014","WithoutCNN","Test",0.726510989010989,0.733306623931624,0.734681984681985,0.709090909090909,0.259785282747402
"nikolovski2014","WithoutCNN","Test",0.611893369788107,0.661742424242424,0.590451215451215,0.618181818181818,0.738706117653499
"nikolovski2014","WithoutCNN","Test",0.618989112739113,0.681547619047619,0.644314019314019,0.672727272727273,0.217424736236492
"nikolovski2014","WithoutCNN","Test",0.751996336996337,0.770833333333333,0.744817682317682,0.763636363636364,0.343952641853818
"nikolovski2014","WithoutCNN","Test",0.658994640979935,0.72267316017316,0.654158341658342,0.654545454545455,0.372897758370862
"nikolovski2014","WithoutCNN","Test",0.822943722943723,0.822916666666667,0.829378954378954,0.8,0.171235077848645
"nikolovski2014","WithoutCNN","Test",0.775297619047619,0.767789502164502,0.791063103563103,0.745454545454545,0.211656628533454
"nikolovski2014","WithoutCNN","Test",0.784193252399774,0.825,0.802052114552115,0.8,0.397647818544667
"nikolovski2014","WithoutCNN","Test",0.625724969474969,0.636092032967033,0.633345820845821,0.654545454545455,0.343693933692719
"nikolovski2014","WithoutCNN","Test",0.689285714285714,0.759118230625584,0.680049117549117,0.727272727272727,0.5326406683038
"nikolovski2014","WithoutCNN","Test",0.707694805194805,0.698511904761905,0.728042790542791,0.709090909090909,0.522833930274313
"nikolovski2014","WithoutCNN","Test",0.70762987012987,0.725784632034632,0.707355144855145,0.709090909090909,0.0657687775133507
"nikolovski2014","WithoutCNN","Test",0.63036398467433,0.666466346153846,0.652555777555778,0.654545454545455,0.183626792685264
"nikolovski2014","WithoutCNN","Test",0.63234126984127,0.691369047619048,0.641337828837829,0.654545454545455,0.221520180009518
"nikolovski2014","WithoutCNN","Test",0.63490675990676,0.673115079365079,0.630348817848818,0.636363636363636,0.453566155353493
"nikolovski2014","WithoutCNN","Test",0.682960557960558,0.707183441558442,0.683545621045621,0.690909090909091,0.264788977395813
"nikolovski2014","WithoutCNN","Test",0.620701058201058,0.596153846153846,0.662857975357975,0.727272727272727,0.420349652301949
"nikolovski2014","WithoutCNN","Test",0.574721072003681,0.550595238095238,0.605332167832168,0.581818181818182,0.240456086626983
"nikolovski2014","WithoutCNN","Test",0.649992091242091,0.637689393939394,0.679882617382617,0.672727272727273,0.370108813253113
"nikolovski2014","WithoutCNN","Test",0.766400568031003,0.821428571428571,0.768252580752581,0.781818181818182,0.168984806123919
"nikolovski2014","WithoutCNN","Test",0.733491508491508,0.746437937062937,0.740634365634366,0.727272727272727,0.303988866036143
"nikolovski2014","WithoutCNN","Test",0.668620917126352,0.704356060606061,0.656073093573094,0.672727272727273,0.338488116952534
"nikolovski2014","WithoutCNN","Test",0.745140457368718,0.763135822510822,0.774579587079587,0.745454545454545,0.338458035272631
"nikolovski2014","WithoutCNN","Test",0.614964202464202,0.606886087768441,0.631888944388944,0.672727272727273,0.194915882121075
"nikolovski2014","WithoutCNN","Test",0.733803651059086,0.793269230769231,0.71994671994672,0.727272727272727,0.383009408544642
"nikolovski2014","WithoutCNN","Test",0.729969956943641,0.725243506493507,0.756597569097569,0.727272727272727,0.60858090156054
"nikolovski2014","WithoutCNN","Test",0.752383033633034,0.751984126984127,0.795267232767233,0.745454545454545,0.742211303980356
"nikolovski2014","WithoutCNN","Test",0.767998667998668,0.815625,0.7621336996337,0.781818181818182,0.498998863728173
"nikolovski2014","WithoutCNN","Test",0.701808608058608,0.694070512820513,0.737658175158175,0.727272727272727,0.276931734605971
"nikolovski2014","WithoutCNN","Test",0.703896103896104,0.769423558897243,0.709269896769897,0.727272727272727,0.215977942214485
"nikolovski2014","WithoutCNN","Test",0.636137612387612,0.665407509157509,0.631576756576757,0.654545454545455,0.480452332254894
"nikolovski2014","WithoutCNN","Test",0.717811355311355,0.72541520979021,0.721694971694972,0.745454545454545,0.345200848701147
"nikolovski2014","WithoutCNN","Test",0.679584948063209,0.670238095238095,0.700861638361638,0.709090909090909,0.137419217168206
"nikolovski2014","WithoutCNN","Test",0.737111801242236,0.773611111111111,0.753371628371628,0.763636363636364,0.12644324339269
"nikolovski2014","WithoutCNN","Test",0.653503787878788,0.666132478632479,0.673784548784549,0.690909090909091,1.02585707442626
"nikolovski2014","WithoutCNN","Test",0.625455465587045,0.629761904761905,0.650661838161838,0.636363636363636,0.448646791568576
"nikolovski2014","WithoutCNN","Test",0.718385093167702,0.79047619047619,0.710851648351648,0.745454545454545,0.426092959599307
"nikolovski2014","WithoutCNN","Test",0.756464079398862,0.758333333333333,0.772311022311022,0.763636363636364,0.271911583948602
"nikolovski2014","WithoutCNN","Test",0.747246303607775,0.793181818181818,0.773060273060273,0.727272727272727,0.845971588891059
"nikolovski2014","WithoutCNN","Test",0.682959320091673,0.739231601731602,0.70706376956377,0.672727272727273,0.55206802705817
"nikolovski2014","WithoutCNN","Test",0.793891108891109,0.822023809523809,0.795558608058608,0.8,0.142371042765148
"nikolovski2014","WithoutCNN","Test",0.613302277432712,0.60952380952381,0.641192141192141,0.636363636363636,0.449466023733979
"nikolovski2014","WithoutCNN","Test",0.73110119047619,0.795352564102564,0.748855311355311,0.745454545454545,0.568347132698043
"nikolovski2014","WithoutCNN","Test",0.621990509490509,0.629233266733267,0.629828504828505,0.618181818181818,0.227685326367307
"nikolovski2014","WithoutCNN","Test",0.710022676598764,0.742207792207792,0.712225274725275,0.745454545454545,0.410543347338965
"nikolovski2014","WithoutCNN","Test",0.716826923076923,0.787590187590188,0.688270063270063,0.709090909090909,0.430178185441699
"nikolovski2014","WithoutCNN","Test",0.73271815567212,0.745535714285714,0.770791708291708,0.709090909090909,0.864198536360833
"nikolovski2014","WithoutCNN","Test",0.654272043745728,0.686507936507937,0.683233433233433,0.690909090909091,0.584224494812561
"nikolovski2014","WithoutAttention","Test",0.818739928653722,0.846153846153846,0.818306693306693,0.818181818181818,0.116605544842476
"nikolovski2014","WithoutAttention","Test",0.748848977109847,0.748660714285714,0.763215950715951,0.745454545454545,0.459063986620167
"nikolovski2014","WithoutAttention","Test",0.799259074259074,0.828666125541126,0.79747335997336,0.818181818181818,0.146983325134095
"nikolovski2014","WithoutAttention","Test",0.727694533989906,0.757142857142857,0.736055611055611,0.745454545454545,0.511114514806337
"nikolovski2014","WithoutAttention","Test",0.743965659097238,0.763144841269841,0.74727355977356,0.745454545454545,0.346439102045999
"nikolovski2014","WithoutAttention","Test",0.71820420958352,0.728835227272727,0.72292291042291,0.709090909090909,0.297430133775773
"nikolovski2014","WithoutAttention","Test",0.655576776165012,0.704779411764706,0.633491508491508,0.654545454545455,0.556683470770686
"nikolovski2014","WithoutAttention","Test",0.742129120879121,0.730059523809524,0.769709457209457,0.727272727272727,0.587630140307002
"nikolovski2014","WithoutAttention","Test",0.621680402930403,0.595456626706627,0.658216783216783,0.618181818181818,0.346988433182743
"nikolovski2014","WithoutAttention","Test",0.708928571428571,0.714285714285714,0.745504495504495,0.727272727272727,0.231393068421416
"nikolovski2014","WithoutAttention","Test",0.691127622377622,0.707967032967033,0.686521811521811,0.690909090909091,0.346214579064413
"nikolovski2014","WithoutAttention","Test",0.704541708291708,0.72172619047619,0.73291292041292,0.709090909090909,0.185694060400142
"nikolovski2014","WithoutAttention","Test",0.685325703708057,0.664379370629371,0.731018981018981,0.690909090909091,0.460166127767802
"nikolovski2014","WithoutAttention","Test",0.685788939321548,0.708333333333333,0.702464202464202,0.690909090909091,0.400973610255037
"nikolovski2014","WithoutAttention","Test",0.604056088838698,0.657440476190476,0.585185647685648,0.6,0.156386063282397
"nikolovski2014","WithoutAttention","Test",0.749125874125874,0.765705128205128,0.744276556776557,0.745454545454545,0.0631122452976374
"nikolovski2014","WithoutAttention","Test",0.636984681984682,0.637635281385281,0.641046453546454,0.618181818181818,0.240554067207523
"nikolovski2014","WithoutAttention","Test",0.702380952380952,0.712820512820513,0.731310356310356,0.727272727272727,0.125172281498621
"nikolovski2014","WithoutAttention","Test",0.762854841518634,0.781570512820513,0.776640026640027,0.781818181818182,0.0958688245232949
"nikolovski2014","WithoutAttention","Test",0.711937830687831,0.788919413919414,0.686521811521811,0.727272727272727,0.0379814789856858
"nikolovski2014","WithoutAttention","Test",0.773056722689076,0.793502331002331,0.806630869130869,0.763636363636364,0.518651567714062
"nikolovski2014","WithoutAttention","Test",0.713392857142857,0.781351214574899,0.740925740925741,0.745454545454545,0.571496194423093
"nikolovski2014","WithoutAttention","Test",0.620253623188406,0.667956349206349,0.639818514818515,0.6,0.698694911467187
"nikolovski2014","WithoutAttention","Test",0.645238095238095,0.687062937062937,0.657821345321345,0.672727272727273,0.229232175938091
"nikolovski2014","WithoutAttention","Test",0.701042013542014,0.716034823020117,0.727647352647353,0.727272727272727,0.264907410986821
"nikolovski2014","WithoutAttention","Test",0.709654928404928,0.697748778998779,0.738032800532801,0.709090909090909,0.479967049729976
"nikolovski2014","WithoutAttention","Test",0.760281385281385,0.769886363636364,0.782301032301032,0.745454545454545,0.498097599144299
"nikolovski2014","WithoutAttention","Test",0.780692918192918,0.814285714285714,0.78731684981685,0.781818181818182,0.313252644670191
"nikolovski2014","WithoutAttention","Test",0.772826086956522,0.801136363636364,0.790688478188478,0.781818181818182,0.203681988298135
"nikolovski2014","WithoutAttention","Test",0.735712204462204,0.731911838161838,0.753600566100566,0.709090909090909,0.0911471111233636
"nikolovski2014","WithoutAttention","Test",0.78482905982906,0.823511904761905,0.797015484515484,0.745454545454545,0.68113117345321
"nikolovski2014","WithoutAttention","Test",0.72797804047804,0.795112179487179,0.718718781218781,0.727272727272727,0.394208712764232
"nikolovski2014","WithoutAttention","Test",0.761830484330484,0.831473214285714,0.759157509157509,0.781818181818182,0.319126184144102
"nikolovski2014","WithoutAttention","Test",0.707395684026119,0.751236263736264,0.699342324342324,0.654545454545455,0.334622857589953
"nikolovski2014","WithoutAttention","Test",0.738654401154401,0.746428571428571,0.764735264735265,0.763636363636364,0.168916889515195
"nikolovski2014","WithoutAttention","Test",0.738544788544789,0.701628151260504,0.79260323010323,0.781818181818182,0.447830638466597
"nikolovski2014","WithoutAttention","Test",0.721269416857652,0.758333333333333,0.703858641358641,0.709090909090909,0.279045710775027
"nikolovski2014","WithoutAttention","Test",0.663069800569801,0.700520833333333,0.663919413919414,0.672727272727273,0.321220474609174
"nikolovski2014","WithoutAttention","Test",0.7319328465652,0.807192807192807,0.730082417582418,0.763636363636364,0.53642900275548
"nikolovski2014","WithoutAttention","Test",0.715103415103415,0.722808441558441,0.734140859140859,0.727272727272727,0.11922432127442
"nikolovski2014","WithoutAttention","Test",0.676087177717613,0.672619047619048,0.689498001998002,0.690909090909091,0.159308731223594
"nikolovski2014","WithoutAttention","Test",0.731041603324212,0.769383394383394,0.718427405927406,0.672727272727273,0.386622328677304
"nikolovski2014","WithoutAttention","Test",0.726005244755245,0.766952838827839,0.706272893772894,0.745454545454545,0.13031077436634
"nikolovski2014","WithoutAttention","Test",0.741229603729604,0.789567377067377,0.716824841824842,0.727272727272727,0.244724954814929
"nikolovski2014","WithoutAttention","Test",0.812062937062937,0.833974358974359,0.802052114552115,0.781818181818182,0.0724103653316128
"nikolovski2014","WithoutAttention","Test",0.667877699878979,0.687121212121212,0.669039294039294,0.672727272727273,0.314922016331781
"nikolovski2014","WithoutAttention","Test",0.733423983423983,0.750595238095238,0.748480685980686,0.727272727272727,0.123004146016172
"nikolovski2014","WithoutAttention","Test",0.683085317460317,0.711711205461205,0.689872627372627,0.654545454545455,0.331955680834216
"nikolovski2014","WithoutAttention","Test",0.744461556961557,0.800022893772894,0.739552114552115,0.763636363636364,0.165701860537778
"nikolovski2014","WithoutAttention","Test",0.746718860849296,0.749553571428571,0.75726356976357,0.745454545454545,0.299241261538824
"nikolovski2014","WithoutAttention","Test",0.674020796378368,0.748139880952381,0.665834165834166,0.727272727272727,0.178761630774408
"nikolovski2014","WithoutAttention","Test",0.72988862988863,0.758928571428571,0.724671162171162,0.745454545454545,0.11516787020742
"nikolovski2014","WithoutAttention","Test",0.662529137529138,0.687689393939394,0.656073093573094,0.672727272727273,0.184161223133063
"nikolovski2014","WithoutAttention","Test",0.715736677115987,0.772222222222222,0.692994505494505,0.690909090909091,0.486478833308589
"nikolovski2014","WithoutAttention","Test",0.769145564580347,0.801041666666667,0.760760073260073,0.745454545454545,0.199017274924273
"nikolovski2014","WithoutAttention","Test",0.715253137666931,0.747619047619048,0.735514485514486,0.727272727272727,0.184230701762339
"nikolovski2014","WithoutAttention","Test",0.677706552706553,0.736944826007326,0.680173992673993,0.727272727272727,0.23346708689557
"nikolovski2014","WithoutAttention","Test",0.715977413391206,0.786300505050505,0.705752580752581,0.745454545454545,0.158378811268405
"nikolovski2014","WithoutAttention","Test",0.677954292084727,0.680288461538461,0.676906426906427,0.690909090909091,0.0892895249340984
"nikolovski2014","WithoutAttention","Test",0.640455146705147,0.661935286935287,0.650807525807526,0.636363636363636,0.355333683444849
"nikolovski2014","WithoutAttention","Test",0.729746602029211,0.746949404761905,0.734661172161172,0.727272727272727,0.194538396343617
"nikolovski2014","WithoutAttention","Test",0.634920634920635,0.643292124542125,0.698509823509823,0.618181818181818,0.744615884423326
"nikolovski2014","WithoutAttention","Test",0.718610978393587,0.712599206349206,0.760094072594073,0.727272727272727,0.610826282105556
"nikolovski2014","WithoutAttention","Test",0.669648829431438,0.675320512820513,0.681630869130869,0.690909090909091,0.334813203403218
"nikolovski2014","WithoutAttention","Test",0.746706349206349,0.771130952380952,0.750915750915751,0.763636363636364,0.159841475568757
"nikolovski2014","WithoutAttention","Test",0.772604895104895,0.778869047619048,0.771603396603397,0.763636363636364,0.1635770068189
"nikolovski2014","WithoutAttention","Test",0.667845765345765,0.733630952380952,0.673389110889111,0.690909090909091,0.399194022758116
"nikolovski2014","WithoutAttention","Test",0.697883597883598,0.713020833333333,0.712225274725275,0.727272727272727,0.269505552482534
"nikolovski2014","WithoutAttention","Test",0.801653716653717,0.8421875,0.781364468864469,0.8,0.212021794887541
"nikolovski2014","WithoutAttention","Test",0.648951048951049,0.639846611721612,0.662857975357975,0.727272727272727,0.203459242631287
"nikolovski2014","WithoutAttention","Test",0.722236097236097,0.743813478188478,0.728188478188478,0.727272727272727,0.341389998205765
"nikolovski2014","WithoutAttention","Test",0.814015151515151,0.882790616246499,0.792207792207792,0.818181818181818,0.0732352394961729
"nikolovski2014","WithoutAttention","Test",0.729925654056089,0.754761904761905,0.718573093573094,0.727272727272727,0.149041056915225
"nikolovski2014","WithoutAttention","Test",0.597075569358178,0.6875,0.594801032301032,0.636363636363636,0.271956126704526
"nikolovski2014","WithoutAttention","Test",0.68488011988012,0.696840659340659,0.702089577089577,0.690909090909091,0.0884231067903403
"nikolovski2014","WithoutAttention","Test",0.748621794871795,0.828105921855922,0.737803862803863,0.763636363636364,0.649270945702936
"nikolovski2014","WithoutAttention","Test",0.706767451896762,0.724330357142857,0.746732434232434,0.727272727272727,0.230163445323958
"nikolovski2014","WithoutAttention","Test",0.732093088071349,0.735943223443223,0.73291292041292,0.727272727272727,0.0747691942307023
"nikolovski2014","WithoutAttention","Test",0.73927959721438,0.755059523809524,0.74290293040293,0.727272727272727,0.184008215233526
"nikolovski2014","WithoutAttention","Test",0.633087283087283,0.652813852813853,0.62524975024975,0.654545454545455,0.192321549555143
"nikolovski2014","WithoutAttention","Test",0.780698468198468,0.791080794205794,0.782821345321345,0.745454545454545,0.320186911430933
"nikolovski2014","WithoutAttention","Test",0.719990426240426,0.773146645021645,0.704212454212454,0.709090909090909,0.375531305977158
"nikolovski2014","WithoutAttention","Test",0.68843211941038,0.697023809523809,0.68964368964369,0.745454545454545,0.0868465424884802
"nikolovski2014","WithoutAttention","Test",0.735845123073384,0.739880952380952,0.770000832500833,0.781818181818182,0.224989758333557
"nikolovski2014","WithoutAttention","Test",0.74496336996337,0.73887987012987,0.75726356976357,0.727272727272727,0.176504271953906
"nikolovski2014","WithoutAttention","Test",0.763765535539729,0.827403846153846,0.761759074259074,0.763636363636364,0.223358109906471
"nikolovski2014","WithoutAttention","Test",0.844377442203529,0.861607142857143,0.843864468864469,0.836363636363636,0.0634497251213727
"nikolovski2014","WithoutAttention","Test",0.709519827998089,0.716746794871795,0.735889110889111,0.709090909090909,0.223210324067314
"nikolovski2014","WithoutAttention","Test",0.827254870733132,0.838392857142857,0.842116217116217,0.836363636363636,0.0305286746353367
"nikolovski2014","WithoutAttention","Test",0.679734848484848,0.74198717948718,0.667207792207792,0.727272727272727,0.272073094833696
"nikolovski2014","WithoutAttention","Test",0.768772893772894,0.760828754578755,0.78542291042291,0.781818181818182,0.228087738625921
"nikolovski2014","WithoutAttention","Test",0.701098904320653,0.756033896658897,0.681651681651682,0.672727272727273,0.90170946112324
"nikolovski2014","WithoutAttention","Test",0.702118714618715,0.736147186147186,0.68477355977356,0.690909090909091,0.150783602714955
"nikolovski2014","WithoutAttention","Test",0.62465863384981,0.659280303030303,0.623334998334998,0.618181818181818,0.507607470462637
"nikolovski2014","WithoutAttention","Test",0.602014652014652,0.587684884559885,0.626706626706627,0.618181818181818,0.498666947105462
"nikolovski2014","WithoutAttention","Test",0.750443722943723,0.766910173160173,0.751998001998002,0.745454545454545,0.424990119111916
"nikolovski2014","WithoutAttention","Test",0.623647186147186,0.702594554568239,0.614031801531802,0.672727272727273,0.484488968743609
"nikolovski2014","WithoutAttention","Test",0.711487470862471,0.729888167388167,0.705981518481518,0.690909090909091,0.429880610882723
"nikolovski2014","WithoutAttention","Test",0.584223646723647,0.522567536630037,0.67948717948718,0.690909090909091,0.704269098056066
"nikolovski2014","WithoutAttention","Test",0.660671738037467,0.716364885114885,0.695450382950383,0.690909090909091,0.520126977000793
"nikolovski2014","DeepSP","Test",0.724404761904762,0.748511904761905,0.743901931401931,0.745454545454545,0.346197413006159
"nikolovski2014","DeepSP","Test",0.633644480519481,0.680050505050505,0.645084082584083,0.636363636363636,0.85171697881046
"nikolovski2014","DeepSP","Test",0.699025974025974,0.714475108225108,0.69773976023976,0.690909090909091,0.153056862861675
"nikolovski2014","DeepSP","Test",0.710818117068117,0.720467032967033,0.713307525807526,0.709090909090909,0.148792396417233
"nikolovski2014","DeepSP","Test",0.730332167832168,0.795977633477634,0.718718781218781,0.745454545454545,0.475252264463112
"nikolovski2014","DeepSP","Test",0.798439676265763,0.823660714285714,0.788003663003663,0.836363636363636,0.198552608365864
"nikolovski2014","DeepSP","Test",0.729239464239464,0.746056547619048,0.747252747252747,0.727272727272727,0.1594198670773
"nikolovski2014","DeepSP","Test",0.665224358974359,0.674862637362637,0.684086746586747,0.672727272727273,0.0938010527188116
"nikolovski2014","DeepSP","Test",0.691991341991342,0.710813492063492,0.704066766566767,0.672727272727273,0.512466740685129
"nikolovski2014","DeepSP","Test",0.746380616509927,0.791294642857143,0.737803862803863,0.727272727272727,0.143779919742743
"nikolovski2014","DeepSP","Test",0.713733766233766,0.748809523809524,0.698031135531135,0.727272727272727,0.118882433331123
"nikolovski2014","DeepSP","Test",0.770244107744108,0.786904761904762,0.763361638361638,0.745454545454545,0.157238202967793
"nikolovski2014","DeepSP","Test",0.771565934065934,0.828090659340659,0.75214368964369,0.781818181818182,0.163553035215952
"nikolovski2014","DeepSP","Test",0.766572547822548,0.783630952380952,0.788940226440226,0.763636363636364,0.175860135728733
"nikolovski2014","DeepSP","Test",0.726893657871919,0.732142857142857,0.728334165834166,0.745454545454545,0.0590514646677249
"nikolovski2014","DeepSP","Test",0.7387143653448,0.761458333333333,0.738324175824176,0.781818181818182,0.270461265350138
"nikolovski2014","DeepSP","Test",0.709469696969697,0.732088744588745,0.724671162171162,0.727272727272727,0.440859455647826
"nikolovski2014","DeepSP","Test",0.803978891478891,0.830677655677656,0.793810356310356,0.8,0.214048724556287
"nikolovski2014","DeepSP","Test",0.536445221445222,0.572161172161172,0.551219613719614,0.563636363636364,0.174847887249535
"nikolovski2014","DeepSP","Test",0.701835664335664,0.737635281385281,0.692994505494505,0.690909090909091,0.202430299695966
"nikolovski2014","DeepSP","Test",0.673666333666334,0.705357142857143,0.678508991008991,0.654545454545455,0.544387601050119
"nikolovski2014","DeepSP","Test",0.744757094757095,0.753571428571429,0.760385447885448,0.745454545454545,0.177300107048542
"nikolovski2014","DeepSP","Test",0.75960705960706,0.844187675070028,0.758782883782884,0.763636363636364,0.116190434891787
"nikolovski2014","DeepSP","Test",0.687076812076812,0.701121794871795,0.708562271062271,0.709090909090909,0.227313324202691
"nikolovski2014","DeepSP","Test",0.748809523809524,0.768998015873016,0.761842324342324,0.727272727272727,0.734432188878764
"nikolovski2014","DeepSP","Test",0.686303511303511,0.691856060606061,0.691100566100566,0.672727272727273,0.307983844991924
"nikolovski2014","DeepSP","Test",0.677806915306915,0.747377622377622,0.682171994671995,0.690909090909091,0.729484108827451
"nikolovski2014","DeepSP","Test",0.779697385947386,0.797847985347985,0.78542291042291,0.763636363636364,0.221061843009152
"nikolovski2014","DeepSP","Test",0.708427301362084,0.730208333333333,0.710705960705961,0.690909090909091,0.258992539492305
"nikolovski2014","DeepSP","Test",0.711892998306042,0.731944444444445,0.7119338994339,0.672727272727273,0.257420094626488
"nikolovski2014","DeepSP","Test",0.67118063096324,0.696153846153846,0.657301032301032,0.654545454545455,0.169949951629133
"nikolovski2014","DeepSP","Test",0.741704822954823,0.770352564102564,0.750915750915751,0.745454545454545,0.358405609348812
"nikolovski2014","DeepSP","Test",0.66,0.673498376623377,0.675137362637363,0.654545454545455,0.0732411777659639
"nikolovski2014","DeepSP","Test",0.757654220779221,0.812797619047619,0.755494505494505,0.727272727272727,0.197693974607194
"nikolovski2014","DeepSP","Test",0.775396825396825,0.786011904761905,0.774746087246087,0.781818181818182,0.193458604076485
"nikolovski2014","DeepSP","Test",0.779405809244519,0.835813492063492,0.774350649350649,0.781818181818182,0.122797044517743
"nikolovski2014","DeepSP","Test",0.741131151457238,0.763888888888889,0.750915750915751,0.763636363636364,0.403763627337938
"nikolovski2014","DeepSP","Test",0.848690476190476,0.894047619047619,0.866071428571429,0.872727272727273,0.221694130529405
"nikolovski2014","DeepSP","Test",0.88541892889719,0.888392857142857,0.893398268398268,0.890909090909091,0.103421753661443
"nikolovski2014","DeepSP","Test",0.661641282693914,0.667935924369748,0.676386113886114,0.672727272727273,0.498138731437289
"nikolovski2014","DeepSP","Test",0.694133644133644,0.714423076923077,0.715201465201465,0.709090909090909,0.170648124513941
"nikolovski2014","DeepSP","Test",0.7276920995671,0.761444805194805,0.744130869130869,0.709090909090909,0.325221224239909
"nikolovski2014","DeepSP","Test",0.631570010449321,0.634174679487179,0.653929403929404,0.672727272727273,0.152468969618456
"nikolovski2014","DeepSP","Test",0.713302277432712,0.71875,0.71994671994672,0.727272727272727,0.00565013787834969
"nikolovski2014","DeepSP","Test",0.674784313914749,0.700297619047619,0.665688478188478,0.690909090909091,0.0510363008135477
"nikolovski2014","DeepSP","Test",0.733454045954046,0.829256854256854,0.726585914085914,0.763636363636364,0.137554522502652
"nikolovski2014","DeepSP","Test",0.808468614718615,0.833964646464647,0.807317682317682,0.8,0.158379135004462
"nikolovski2014","DeepSP","Test",0.623216979099332,0.596094877344877,0.67973692973693,0.654545454545455,0.603608290345978
"nikolovski2014","DeepSP","Test",0.658765037644348,0.670186584249084,0.671786546786547,0.709090909090909,0.0481856329222846
"nikolovski2014","DeepSP","Test",0.694496336996337,0.71875,0.70772977022977,0.690909090909091,0.157878256870874
"nikolovski2014","DeepSP","Test",0.679441391941392,0.70843253968254,0.683233433233433,0.672727272727273,0.476408146336706
"nikolovski2014","DeepSP","Test",0.711178359683794,0.733522727272727,0.742382617382617,0.709090909090909,0.250412563276131
"nikolovski2014","DeepSP","Test",0.778906278906279,0.775297619047619,0.790688478188478,0.763636363636364,0.246895411853545
"nikolovski2014","DeepSP","Test",0.657095547249,0.670238095238095,0.657675657675658,0.636363636363636,0.325475498904118
"nikolovski2014","DeepSP","Test",0.703869047619048,0.69823717948718,0.742757242757243,0.690909090909091,0.406790232852624
"nikolovski2014","DeepSP","Test",0.836965118215118,0.843269230769231,0.836018148518149,0.818181818181818,0.464856394039457
"nikolovski2014","DeepSP","Test",0.790272227772228,0.793200549450549,0.802052114552115,0.781818181818182,0.0652174795272403
"nikolovski2014","DeepSP","Test",0.587339743589744,0.665998931623932,0.575570263070263,0.581818181818182,0.526108954624747
"nikolovski2014","DeepSP","Test",0.780370394500829,0.779761904761905,0.796640859140859,0.763636363636364,0.0935711697139304
"nikolovski2014","DeepSP","Test",0.698024891774892,0.715705128205128,0.703463203463203,0.727272727272727,0.166245409305283
"nikolovski2014","DeepSP","Test",0.655944055944056,0.742673992673993,0.62714368964369,0.690909090909091,0.277327626753896
"nikolovski2014","DeepSP","Test",0.740570339830085,0.778645833333333,0.734827672327672,0.745454545454545,0.13106397956543
"nikolovski2014","DeepSP","Test",0.705562770562771,0.756547619047619,0.680173992673993,0.727272727272727,0.13556867722381
"nikolovski2014","DeepSP","Test",0.700620906870907,0.727678571428571,0.745504495504495,0.727272727272727,0.211910794740426
"nikolovski2014","DeepSP","Test",0.702044317397578,0.731944444444445,0.693306693306693,0.745454545454545,0.203671503435032
"nikolovski2014","DeepSP","Test",0.823625957375957,0.848328754578755,0.846840659340659,0.836363636363636,0.462635485995721
"nikolovski2014","DeepSP","Test",0.703774928774929,0.723214285714286,0.71697052947053,0.727272727272727,0.573734592669564
"nikolovski2014","DeepSP","Test",0.70597804972805,0.738650238650239,0.74710705960706,0.709090909090909,0.19906139284461
"nikolovski2014","DeepSP","Test",0.796965715443976,0.803296703296703,0.802052114552115,0.8,0.0480093443652304
"nikolovski2014","DeepSP","Test",0.755909090909091,0.785714285714286,0.752518315018315,0.727272727272727,0.272079389791698
"nikolovski2014","DeepSP","Test",0.659427655677656,0.690705128205128,0.66042291042291,0.709090909090909,0.213241885986491
"nikolovski2014","DeepSP","Test",0.709761904761905,0.71155303030303,0.714368964368964,0.709090909090909,0.109102544827906
"nikolovski2014","DeepSP","Test",0.709640852650598,0.739806547619048,0.699113386613387,0.709090909090909,0.108836286833945
"nikolovski2014","DeepSP","Test",0.695477439227439,0.716134906759907,0.710331335331335,0.709090909090909,0.169431527863815
"nikolovski2014","DeepSP","Test",0.724721112221112,0.740521978021978,0.718718781218781,0.745454545454545,0.0990487414404057
