Protein_ID,Map1_01K,Map1_03K,Map1_06K,Map1_12K,Map1_24K,Map1_80K,Map2_01K,Map2_03K,Map2_06K,Map2_12K,Map2_24K,Map2_80K,Map3_01K,Map3_03K,Map3_06K,Map3_12K,Map3_24K,Map3_80K,Map4_01K,Map4_03K,Map4_06K,Map4_12K,Map4_24K,Map4_80K,Map5_01K,Map5_03K,Map5_06K,Map5_12K,Map5_24K,Map5_80K,markers
P62071,0.004900062,0.021098349,0.035139473,0.050015383,0.042246436,0.026689058,0.00271808,0.024532356,0.026459338,0.052589478,0.051363963,0.023844221,0.001792739,0.024238027,0.023197621,0.047151574,0.067557174,0.026911086,0.004041227,0.012600759,0.024087786,0.061301405,0.055594298,0.025083581,0.001631986,0.02262691,0.031735719,0.100174341,0.069905651,0.038771921,unknown
A2AIX1;E9QAT4;F7BPW6,0.010505591,0.049145495,0.02014315,0.026003083,0.032345125,0.018132981,0.006752723,0.028631583,0.029801911,0.085324984,0.085848552,0.033686027,0,0.019181301,0.038853003,0.046859327,0.041123771,0.025635874,0,0.094899643,0.034965333,0.042885186,0.069304043,0.001443365,0.001292928,0.06065925,0.023445655,0.035846633,0.034040205,0.003243278,unknown
O88271,0.030589997,0.04132529,0.017586344,0.0205506,0.024497408,0.02100325,0.022001763,0.036153324,0.028297376,0.049992051,0.057408118,0.030831964,0.020288203,0.025408455,0.022781932,0.036772607,0.041027779,0.017151569,0.011629741,0.109504453,0.031034987,0.033377407,0.055552824,0.020059643,0.022705319,0.065388561,0.02829546,0.02410477,0.031691937,0.022986869,unknown
Q9WVE8;Q3TDA7,0.013516192,0.041252714,0.035406099,0.044820627,0.0352056,0.020723869,0.004609273,0.038638023,0.030936285,0.035102956,0.040569103,0.019898609,0.003317667,0.047492798,0.044564701,0.046320601,0.075354547,0.031502881,0,0.033418907,0.022987516,0.05543404,0.0430223,0.022103407,0.004363953,0.035022209,0.037484302,0.056374261,0.042625409,0.037931147,unknown
Q99M46;P97760,0.132024799,0.027105021,0.012465141,0.01177111,0.011636251,0.016544352,0.081798033,0.024262565,0.014528594,0.017480691,0.02123043,0.022752802,0.088294291,0.032278454,0.012485973,0.012413061,0.021016629,0.022200757,0.102240688,0.025686808,0.013552236,0.018063435,0.017117229,0.025459302,0.102810824,0.034921362,0.014836686,0.024911643,0.016419909,0.021690924,unknown
Q9QZH3,0.083918235,0.022915081,0.017542783,0.010337983,0.023153945,0.042472704,0.068024399,0.017483219,0.01915587,0.015710889,0.027279048,0.05015827,0.064784853,0.019853011,0.017499629,0.015368093,0.021193199,0.062633259,0.056441653,0.02606589,0.030165466,0.013582999,0.028970541,0.048287477,0.049622195,0.021044897,0.024596242,0.01332104,0.040514389,0.047902743,unknown
Q9QYB5;Q9QYB5-2,0.021735626,0.034740471,0.037672438,0.03686162,0.019456443,0.009714721,0.01483931,0.039968298,0.037829678,0.035327341,0.027472497,0.016239379,0.014582802,0.03692674,0.040469401,0.042723171,0.038439577,0.019793158,0.008886432,0.072897334,0.049282772,0.047169564,0.025811155,0.022971308,0.011436418,0.06728832,0.062434533,0.050321508,0.039791999,0.016915987,unknown
Q8K0D0;Q8K0D0-2,0.002459047,0.030746398,0.030045684,0.044331653,0.052481241,0.036462545,0.006388324,0.022671083,0.025077162,0.037371421,0.038124909,0.027634719,0.003952927,0.018883122,0.030376007,0.046034085,0.046513932,0.028659893,0.00519193,0.039764795,0.03204228,0.053862147,0.063141478,0.043359253,0.007608563,0.035835127,0.041333339,0.053921761,0.053949125,0.041776049,unknown
Q3U0M1;Q3U0M1-2;Q3U0M1-3;E9PZ41;E9Q3T8;Q3U0M1-4,0.005560521,0.019635427,0.024008045,0.043540314,0.057504812,0.079900425,0.003695955,0.010202467,0.016036962,0.023369578,0.049929634,0.05391657,0,0.012008205,0.026169727,0.024728296,0.055803162,0.075485986,0,0.016604798,0.021656775,0.041063581,0.081616016,0.063368117,0,0.003699951,0.015313923,0.050559737,0.073247168,0.051373853,Large Protein Complex
Q9D0G0,0.003211464,0.072473644,0.141204632,0.0227524,0,0,0.004665353,0.058000642,0.122421269,0.015823231,0,0,0.004226607,0.053048983,0.08599346,0.013607425,0,0,0.00352118,0.094992653,0.099204893,0.014321613,0.001375881,0,0.001598864,0.070020593,0.103743037,0.007894619,0.000527476,0.005370079,Mitochondrion
Q60759;A0A0A0MQ68,0.005932077,0.084874066,0.130964898,0.016468153,0.000124945,0,0.006429417,0.063641781,0.088902777,0.018870553,0,0,0.007277099,0.055453033,0.094270156,0.017827155,0,0,0.004728547,0.097549045,0.099785806,0.020810774,0,0,0.00400215,0.069525988,0.09617225,0.016209739,0.000179593,0,Mitochondrion
Q7TSQ8;D6RD07,0.00257065,0.071041933,0.11534477,0.023417129,0,0,0.001377436,0.060060124,0.11883844,0.015785904,0,0,0.00138781,0.057283073,0.114277591,0.010884034,0,0,0.000905671,0.082435113,0.109281524,0.02326987,0,0,0.002667709,0.079478014,0.095974575,0.013537674,0.000180955,0,Mitochondrion
P14094;Q545P0;A0A0A6YX05,0.001767975,0.019688489,0.044490441,0.062674929,0.0559428,0.030109572,0.01130041,0.019726476,0.027870453,0.039397378,0.046864625,0.014395291,0.018486624,0.020108456,0.031183406,0.047131941,0.069389472,0.029510574,0.000424223,0.014087878,0.031368065,0.063768812,0.068640285,0.022080611,0.006749716,0.015691419,0.023575467,0.073441412,0.064226062,0.025906739,Plasma membrane
G3X9I1;G5E911;Q91VU0,0.011036734,0.061598265,0.089489199,0.044479683,0.026312655,0.017368542,0.008393985,0.035993832,0.054820479,0.043940772,0.020392642,0.012495373,0,0.028676067,0.049778534,0.047684844,0.027903218,0.017366406,0.015263103,0.042428188,0.055140942,0.05702099,0.028247181,0.011328355,0.010299136,0.032517346,0.051230229,0.050331332,0.027681565,0.020780401,unknown
E9Q9I2;E9Q9R9;F6YZU5,0.009324282,0.01758248,0.051588235,0.072731131,0.056364257,0.054721449,0.001096013,0.044739804,0.027633726,0.031551744,0.028342929,0.038836977,0,0.027710526,0.040077782,0.029922136,0.073951537,0.029044932,0,0.017446879,0.037658571,0.050238229,0.048523421,0.037616571,0.002554212,0.010512648,0.036859368,0.053252642,0.037711372,0.032406148,unknown
P31750;D3Z783,0.018808594,0.066429501,0.027766741,0.031244173,0.022717532,0.01313458,0.024247329,0.030505145,0.03495005,0.034311577,0.027718904,0.019789733,0.023745532,0.052962993,0.037185681,0.031772329,0.045903669,0.002963725,0.004398923,0.082413779,0.044709705,0.041689161,0.03407337,0.01221885,0.015346782,0.064369596,0.041430453,0.049498252,0.056219791,0.007473551,unknown
Q9CYG7,0.024402457,0.048992638,0.030092072,0.040686794,0.042289939,0.029968992,0.021691073,0.040491831,0.031789854,0.042549028,0.044677074,0.035658089,0.013976841,0.044314556,0.035195245,0.04652638,0.047592213,0.00313477,0.005179711,0.038984874,0.033964961,0.040736957,0.041511638,0.029897109,0.005267108,0.044793431,0.035541214,0.03254023,0.034283004,0.033269919,unknown
Q9D8U8,0.010791769,0.025788094,0.035654574,0.057078865,0.063490983,0.032935311,0.007842316,0.022842414,0.031867379,0.044983692,0.050944485,0.030213029,0.001034045,0.027628106,0.035491554,0.038850066,0.068401204,0.046365587,0.00242228,0.031628887,0.014546511,0.044379159,0.053235067,0.046050114,0.002060919,0.033385125,0.018366913,0.031222847,0.053643371,0.036855336,Endosome
Q5XG71;E9QK83,0.099064512,0.014369227,0.004932919,0.005557229,0.009682379,0.013646827,0.273012389,0.002477984,0.000133189,0,0.010073922,0.000701393,0.162860961,0.011498882,0.005782935,0.000256125,0.002497007,0.000757236,0.216054817,0.003055204,0,0.006524942,0.000146855,0.001347002,0.12258628,0.011736959,0.002879914,0.006520274,0.003294623,0.008548012,unknown
P35283,0.016157918,0.031695503,0.051081604,0.05203047,0.042077927,0.025237097,0.015223337,0.030846626,0.038744995,0.039327918,0.038110377,0.023969223,0.010390586,0.028567309,0.043194119,0.051240769,0.05671426,0.03586779,0.014787335,0.025678541,0.03826478,0.039849624,0.03926466,0.024954138,0.006527105,0.023355691,0.042611876,0.044166111,0.037061524,0.033000788,unknown
Q3UQ84;Q922A3;E9Q7H6;Q3TP97,0.000946487,0.09314538,0.093208017,0.013095116,0,0,0.00141416,0.116289674,0.115506714,0.012848595,4.60E-05,0,0.002093366,0.074667527,0.082331586,0.015309774,0.000321421,0,0,0.082416593,0.075454961,0.010859877,0,0,0.000812578,0.097395734,0.106379639,0.004602909,0.000643235,0.000210656,Mitochondrion
Q99N87,0.003494759,0.099298614,0.165852504,0.024790524,0.002408742,0,0.003402349,0.060458407,0.113561184,0.004544357,0,0,0.000689071,0.046550014,0.109417974,0.013851114,0,0,0.003501156,0.084735326,0.075518116,0.011047287,0,0,0.003007837,0.075880886,0.09109334,0.00689644,0,0,Mitochondrion
Q8BGT1,0.000672524,0.013737516,0.031351423,0.040155735,0.032479043,0.013889697,0.00054168,0.021286333,0.026164584,0.050171155,0.029450216,0.015388258,0,0.015219168,0.030383382,0.05119732,0.032788689,0.025720722,0,0.025518871,0.060372573,0.08891393,0.084587337,0.027125227,0,0.018583005,0.050527301,0.088590545,0.087458698,0.037725064,unknown
Q6P5H6;B0R0D4;A2AR56,0.006646686,0.0301572,0.073762484,0.066035928,0.055000911,0.023460961,0.00232688,0.019884291,0.025936173,0.064745579,0.057499837,0.018758302,0.005544411,0.014094893,0.041401551,0.06465236,0.045927584,0.031473716,0.002088926,0.012609111,0.033730599,0.051354735,0.050311335,0.033441947,0.006568595,0.003092012,0.035457606,0.048270328,0.047522122,0.028242938,unknown
Q571H0;E9PU96,0.151901762,0.009424609,0.00039213,4.50E-05,0,0,0.205241312,0.003090573,0,0,0,0,0.222226651,0.006908302,0,0,0,0,0.205198365,0.00082128,0,0,0.001949127,0.000842968,0.188341865,0.001945047,0,0,0,0.001670977,unknown
Q3UE92;Q6P1B1;S4R1I3,0.019628835,0.047255393,0.044295264,0.035999631,0.018328938,0.009164864,0,0.071838059,0.054449472,0.02036136,0.014719256,0.008828234,0.000488105,0.071175072,0.069549609,0.036583597,0.036000421,0.010968125,0.007777649,0.052259007,0.050172061,0.061183648,0.026837137,0.009782809,0.007763821,0.0545925,0.059300575,0.045957077,0.037170723,0.017568756,unknown
P31786;Q548W7;Q4VWZ5;D3Z563;M0QWU8,0.009411274,0.032379875,0.031760655,0.025321265,0.016660841,0.011013706,0.010955986,0.032288413,0.035074284,0.045989113,0.043476391,0.020949648,0.012365854,0.049273078,0.037829256,0.036187891,0.022809779,0.015442177,0.019942335,0.067595059,0.048265765,0.047855423,0.066284934,0.013547439,0.022893825,0.060013635,0.035258443,0.057285855,0.058851826,0.013015973,unknown
Q8K0U4,0.009157303,0.055966005,0.06057082,0.042819186,0.027789481,0.017024463,0.009988226,0.028698896,0.025932759,0.023536523,0.018352498,0.006005657,0.011657291,0.047108232,0.047596321,0.04181053,0.030365255,0.015137066,0.003735367,0.079514257,0.053415493,0.053863885,0.040615118,0.011887352,0.011653683,0.070566264,0.064978054,0.039604657,0.037009938,0.013639419,unknown
Q8VE62;G3UYE5,0.015430072,0.039886505,0.028377082,0.030469,0.029853445,0.02425868,0.00944174,0.024664365,0.025885781,0.041494218,0.043601646,0.027580254,0.006445393,0.030850934,0.02982921,0.038239048,0.045707134,0.031196518,0.018832588,0.081650695,0.038943301,0.045592263,0.060910856,0.028207926,0.016015576,0.04735847,0.027261813,0.039067381,0.043754323,0.029193783,unknown
E9PWG2;E9PY51,0.001912082,0.022217518,0.031058667,0.042026228,0.096215974,0.087733251,0,0.006797885,0.014386477,0.022218725,0.04725537,0.049008877,0,0.011326348,0.013682902,0.028122479,0.08245825,0.067468364,0,0.028421769,0.018571721,0.033513334,0.05137786,0.049294892,0.001327258,0.018066065,0.022101664,0.042932548,0.055109341,0.05539415,Large Protein Complex
Q3UGS4,0.011113898,0.018639242,0.018297191,0.027446611,0.044066737,0.062969271,0.008472945,0.012380458,0.018312036,0.0312032,0.044173951,0.064408404,0.001318415,0.014082058,0.017840915,0.032819648,0.041295685,0.078100782,0.012374685,0.022296248,0.024092071,0.030830016,0.054140666,0.080026498,0.015183056,0.027708459,0.028918732,0.03050219,0.046881087,0.080104846,unknown
Q63850;Q5FWJ9,0.150567247,0.032891688,0.009447906,0.012637873,0.012100854,0.006051457,0.124066621,0.021483642,0.013935703,0.02783184,0.024793954,0.013434952,0.126527099,0.031677934,0.012260764,0.020743026,0.008860194,0.0085243,0.120180137,0.016019073,0.010485264,0.012330004,0.011610819,0.003244699,0.100826024,0.027516141,0.010241689,0.014750917,0.011394857,0.003563325,Nuclear pore complex
Q61425,0.004200814,0.063354513,0.121935557,0.019024073,0.000131128,0,0.007510025,0.122534254,0.117205044,0.018546189,0.000133195,8.58E-05,0.010574791,0.074555252,0.089715983,0.015265436,0.000119856,0,0.003103023,0.068919981,0.04880993,0.010369543,0,0,0.01041666,0.060267061,0.108795093,0.024338518,8.83E-05,0,Mitochondrion
