true_label,pred_label,pred_prob
"ER, peroxisome","ER, peroxisome",0.469327449798584
"ER, peroxisome","ER, peroxisome",0.6829952970147133
"ER, peroxisome","ER, peroxisome",0.793437585234642
"ER, peroxisome","ER, peroxisome",0.7390354201197624
"ER, peroxisome",Plasma Membrane,0.5676670297980309
"ER, peroxisome","ER, Mitochondrion",0.753779947757721
"ER, peroxisome","ER, peroxisome",0.6904089152812958
"ER, peroxisome","ER, Mitochondrion",0.4607533775269985
"ER, peroxisome","ER, peroxisome",0.7146303206682205
"ER, peroxisome","ER, peroxisome",0.41030653938651085
"ER, peroxisome","ER, peroxisome",0.8003092408180237
"ER, peroxisome","ER, peroxisome",0.5868193730711937
"ER, peroxisome","ER, peroxisome",0.8535305112600327
"ER, peroxisome","ER, peroxisome",0.5492005944252014
"ER, peroxisome","ER, peroxisome",0.826361745595932
"ER, peroxisome","ER, peroxisome",0.6218035742640495
Cytosol_2,Cytosol_1,0.39639832079410553
Cytosol_2,Cytosol_2,0.3731843940913677
Cytosol_2,Cytosol_2,0.5156947672367096
Cytosol_2,Cytosol_1,0.6487234309315681
Cytosol_2,Cytosol_2,0.5741583630442619
Cytosol_2,Cytosol_1,0.5999136790633202
Cytosol_2,Cytosol_2,0.37004397064447403
Cytosol_2,Cytosol_1,0.35595228895545006
Cytosol_2,Cytosol_1,0.4152277633547783
Cytosol_2,Cytosol_2,0.5617339983582497
Cytosol_2,Cytosol_2,0.6613394245505333
Cytosol_2,Cytosol_2,0.7308817729353905
Cytosol_2,Cytosol_2,0.5593509003520012
Cytosol_2,Cytosol_2,0.6009940057992935
Cytosol_2,Cytosol_2,0.6210113391280174
Cytosol_2,Cytosol_2,0.6024293527007103
Cytosol_2,Cytosol_2,0.4879220724105835
Cytosol_2,Cytosol_2,0.5682647004723549
Cytosol_2,Cytosol_2,0.4675891026854515
Cytosol_2,Cytosol_2,0.6129688248038292
Cytosol_2,Cytosol_3,0.37824898213148117
Cytosol_2,Cytosol_2,0.7125687673687935
Cytosol_2,Cytosol_5,0.7024855688214302
Cytosol_2,Cytosol_2,0.6606682613492012
Cytosol_2,Nucleosol,0.4953899309039116
Cytosol_2,Cytosol_2,0.7013370245695114
Cytosol_2,Cytosol_2,0.45044224709272385
Cytosol_1,Cytosol_5,0.5101938098669052
Cytosol_1,Cytosol_2,0.3923852816224098
Cytosol_1,Cytosol_2,0.604847714304924
Cytosol_1,Cytosol_2,0.4494189918041229
Cytosol_1,Cytosol_1,0.6472115144133568
Cytosol_1,Cytosol_5,0.36951702274382114
Cytosol_1,Cytosol_1,0.8887023031711578
Cytosol_1,Cytosol_2,0.43060022592544556
Cytosol_1,Cytosol_1,0.8840242475271225
Cytosol_1,Cytosol_1,0.8735355138778687
Cytosol_1,Cytosol_2,0.3614868260920048
Cytosol_1,Cytosol_1,0.9440836906433105
Cytosol_1,Cytosol_2,0.6331080198287964
Cytosol_1,Cytosol_1,0.9596530795097351
Cytosol_1,Cytosol_1,0.9623195081949234
Cytosol_1,Cytosol_1,0.6865013539791107
Cytosol_1,Cytosol_2,0.43032054603099823
Cytosol_1,Cytosol_1,0.6035706177353859
Cytosol_1,Cytosol_1,0.6892787292599678
Cytosol_1,Cytosol_2,0.8069202154874802
Cytosol_1,Cytosol_1,0.5233080312609673
Cytosol_1,Cytosol_1,0.7895049750804901
Cytosol_1,Cytosol_2,0.4259089380502701
Cytosol_1,Cytosol_1,0.5766574516892433
Cytosol_1,Cytosol_1,0.9726994335651398
Cytosol_1,Cytosol_2,0.650174930691719
Cytosol_1,Cytosol_1,0.8830775916576385
Cytosol_1,Cytosol_1,0.3810391463339329
Cytosol_1,Cytosol_2,0.6654910892248154
Cytosol_1,Cytosol_1,0.936137929558754
Cytosol_1,Cytosol_1,0.5025130808353424
Cytosol_1,Cytosol_3,0.4702901914715767
Cytosol_1,Cytosol_2,0.5157498717308044
Cytosol_1,Cytosol_1,0.9562069028615952
Cytosol_1,Cytosol_1,0.7659076750278473
Cytosol_1,Cytosol_1,0.38057513907551765
Cytosol_1,Cytosol_3,0.5556867867708206
Cytosol_1,Cytosol_2,0.5383457541465759
Cytosol_1,Cytosol_2,0.49960486590862274
Cytosol_1,Cytosol_5,0.4158436022698879
Cytosol_1,Cytosol_1,0.96046082675457
Cytosol_1,Cytosol_3,0.30394282191991806
Cytosol_1,Cytosol_1,0.3506921976804733
Cytosol_1,Cytosol_2,0.4701896235346794
Cytosol_1,Cytosol_1,0.9767677038908005
Cytosol_1,Cytosol_3,0.4057745188474655
Cytosol_1,Cytosol_2,0.4654214233160019
Cytosol_1,Cytosol_1,0.668766163289547
Cytosol_1,Cytosol_1,0.4799840375781059
Mitochondria matrix,Mitochondria matrix,0.5878770649433136
Mitochondria matrix,Mitochondria matrix,0.3264402598142624
Mitochondria matrix,Mitochondria matrix,0.6009480208158493
Mitochondria matrix,Nucleus (Nucleolus),0.43003157153725624
Mitochondria matrix,Mitochondria matrix,0.9302278310060501
Mitochondria matrix,Mitochondria matrix,0.9573716521263123
Mitochondria matrix,Mitochondria matrix,0.8847355097532272
Mitochondria matrix,Mitochondria matrix,0.7767848968505859
Mitochondria matrix,Mitochondria matrix,0.9510210454463959
Mitochondria matrix,Mitochondria matrix,0.8294550180435181
Mitochondria matrix,Mitochondria matrix,0.8915521502494812
Mitochondria matrix,Mitochondria matrix,0.5106028020381927
Mitochondria matrix,Mitochondria matrix,0.9358103275299072
Mitochondria matrix,Mitochondria membrane,0.4428640156984329
Nucleus (speckles),Nucleus (speckles),0.5584896951913834
Nucleus (speckles),Nucleus (speckles),0.9485890567302704
Nucleus (speckles),Nucleus (speckles),0.9621474146842957
Nucleus (speckles),Nucleus (speckles),0.7257924228906631
Nucleus (speckles),Nucleus (speckles),0.7872410491108894
Nucleus (speckles),Nucleus (speckles),0.7721247524023056
Nucleus (speckles),Nucleus (Nucleolus),0.5145116448402405
Nucleus (speckles),Nucleus (speckles),0.9681962877511978
Nucleus (speckles),Nucleus (Nucleolus),0.5456732660531998
Nucleus (speckles),Nucleus (Nucleolus),0.5267180353403091
Nucleus (speckles),Nucleus (speckles),0.8205170035362244
Nucleus (speckles),Nucleus (speckles),0.6627642326056957
Nucleus (speckles),Nucleus (speckles),0.9856137633323669
Nucleus (speckles),Nucleus (speckles),0.7604532539844513
Nucleus (speckles),Nucleus (speckles),0.6811408326029778
Nucleus (speckles),Nucleus (speckles),0.9115582257509232
Nucleus (speckles),Nucleus (speckles),0.7729050070047379
Nucleus (speckles),Nucleus (speckles),0.8702429383993149
Nucleus (speckles),Nucleus (speckles),0.9269398599863052
Nucleus (speckles),Nucleus (speckles),0.5696450956165791
Nucleus (speckles),Nucleus (speckles),0.5580834234133363
Nucleus (speckles),Nucleus (speckles),0.5493420958518982
Nucleus (speckles),Mitochondria matrix,0.8117818087339401
Nucleus (speckles),Nucleus (Nucleolus),0.547438845038414
Nucleus (speckles),Nucleus (speckles),0.8076228648424149
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8502414524555206
"Nucleosol, Ribosome",Nucleus (Nucleolus),0.7742467969655991
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9804112762212753
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7830119431018829
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.828412190079689
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7305528074502945
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7312339693307877
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9493317157030106
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9172918349504471
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7381358817219734
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8168121427297592
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8840709179639816
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8384432643651962
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9580436646938324
"Nucleosol, Ribosome",Nucleus (Nucleolus),0.7632146775722504
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.761584147810936
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.935099646449089
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9783522039651871
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6201366633176804
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9140449613332748
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8347165361046791
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6996825262904167
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9824707210063934
"Nucleosol, Ribosome",Nucleus (Nucleolus),0.5257684737443924
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9805427193641663
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.567116379737854
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.5134516358375549
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.885747641324997
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8390820175409317
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7947865277528763
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7132814228534698
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8902599960565567
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8728758841753006
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9071356356143951
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8926109224557877
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8324787393212318
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.770123615860939
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8441479504108429
"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7774173766374588
Nucleosol,Nucleosol,0.895041212439537
Nucleosol,Nucleosol,0.9837204664945602
Nucleosol,Nucleosol,0.9648149311542511
Nucleosol,Nucleosol,0.9857646524906158
Nucleosol,Nucleosol,0.9734839498996735
Nucleosol,Nucleosol,0.9732060730457306
Nucleosol,Nucleosol,0.8695892989635468
Nucleosol,Nucleosol,0.977446049451828
Nucleosol,Nucleosol,0.9023506790399551
Nucleosol,Nucleosol,0.9601726979017258
Nucleosol,Nucleosol,0.8243250101804733
Nucleosol,Nucleosol,0.9677364677190781
Nucleosol,Nucleosol,0.9237901568412781
Nucleosol,Nucleosol,0.9577351063489914
Nucleosol,Nucleosol,0.9801256209611893
Nucleosol,Nucleosol,0.7298465818166733
Nucleosol,Nucleosol,0.8770058155059814
Nucleosol,Nucleosol,0.9808902442455292
Nucleosol,Nucleosol,0.9871750622987747
Nucleosol,Nucleosol,0.9786539077758789
Nucleosol,Nucleosol,0.9515177458524704
Nucleosol,Nucleosol,0.9494032263755798
Nucleosol,Nucleosol,0.9684620350599289
Nucleosol,Nucleus (speckles),0.7859385013580322
Nucleosol,Nucleosol,0.9769048988819122
Nucleosol,Nucleosol,0.9399003386497498
Nucleosol,Nucleosol,0.9494714289903641
Nucleosol,Nucleosol,0.91911880671978
Nucleosol,Nucleosol,0.9450080096721649
Nucleosol,Nucleosol,0.6675885617733002
Nucleosol,Nucleosol,0.8652552217245102
Nucleosol,Nucleosol,0.939392626285553
Nucleosol,Nucleosol,0.9637844860553741
Nucleosol,Nucleosol,0.5785629414021969
Nucleosol,Nucleosol,0.9743652194738388
Nucleosol,Nucleosol,0.9783940017223358
Nucleosol,Nucleosol,0.9845300167798996
Nucleosol,Nucleosol,0.7506094872951508
Nucleosol,Nucleosol,0.9761905670166016
Nucleosol,Nucleosol,0.9788952767848969
