cv_index,true_label,pred_label,pred_prob
5.0,"ER, Mitochondrion","ER, peroxisome",0.3644312620162964
5.0,Cytosol_5,Cytosol_5,0.8652845025062561
5.0,Cytosol_4,Cytosol_4,0.4840368330478668
4.0,Cytosol_4,Cytosol_1,0.39237335324287415
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8858476877212524
1.0,Mitochondria matrix,Mitochondria matrix,0.9516624808311462
4.0,Mitochondria membrane,Mitochondria membrane,0.8287372589111328
4.0,Cytosol_4,Cytosol_3,0.44610413908958435
3.0,"ER, peroxisome","ER, Mitochondrion",0.5015413761138916
4.0,"ER, peroxisome","ER, peroxisome",0.4480842351913452
5.0,Cytosol_1,Cytosol_1,0.8271403908729553
4.0,Cytosol_2,Cytosol_2,0.4570767879486084
1.0,Cytosol_2,Cytosol_1,0.42114946246147156
2.0,Cytosol_4,Cytosol_4,0.8067141175270081
2.0,"ER, peroxisome","ER, peroxisome",0.49103572964668274
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6637825965881348
3.0,Cytosol_1,Cytosol_2,0.547519862651825
1.0,Nucleosol,Nucleosol,0.9453176259994507
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8709797263145447
4.0,"ER, peroxisome","ER, peroxisome",0.7417476773262024
4.0,Cytosol_5,Cytosol_4,0.38280385732650757
5.0,Mitochondria matrix,Mitochondria matrix,0.9960988759994507
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9769749641418457
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5672532320022583
5.0,Cytosol_5,Cytosol_5,0.4199486970901489
2.0,Nucleus (Nucleolus),Nucleus (speckles),0.5717061161994934
4.0,Cytosol_4,Cytosol_4,0.36900854110717773
3.0,Cytosol_5,Cytosol_5,0.4902482330799103
5.0,Cytosol_5,Cytosol_5,0.32008662819862366
1.0,Plasma Membrane,Plasma Membrane,0.5432115793228149
5.0,Plasma Membrane,Plasma Membrane,0.622231125831604
2.0,Plasma Membrane,Plasma Membrane,0.704186737537384
5.0,Plasma Membrane,Plasma Membrane,0.8073130249977112
4.0,Plasma Membrane,Plasma Membrane,0.6212311387062073
4.0,Plasma Membrane,Plasma Membrane,0.5632969737052917
1.0,Plasma Membrane,Plasma Membrane,0.5242757201194763
2.0,Cytosol_5,Cytosol_5,0.3570882976055145
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5568407773971558
4.0,"ER, peroxisome","ER, peroxisome",0.6835998296737671
5.0,Cytosol_4,Cytosol_5,0.5178717970848083
4.0,Cytosol_5,Cytosol_5,0.45651593804359436
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.822706401348114
2.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.6384747624397278
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.739954948425293
3.0,Cytosol_2,Cytosol_2,0.8589925765991211
1.0,Nucleosol,Nucleosol,0.7821430563926697
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.92154860496521
2.0,Plasma Membrane,Plasma Membrane,0.7835536003112793
4.0,Plasma Membrane,Plasma Membrane,0.8029651045799255
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9780138731002808
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9571150541305542
5.0,Cytosol_2,Cytosol_2,0.6646243333816528
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5198976993560791
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8914055824279785
5.0,Mitochondria membrane,Mitochondria membrane,0.8014525771141052
4.0,"Nucleosol, Ribosome",Plasma Membrane,0.4418402314186096
4.0,Nucleosol,Nucleosol,0.6666890978813171
5.0,Cytosol_5,Cytosol_5,0.6477764844894409
4.0,Cytosol_1,Cytosol_1,0.4271540343761444
3.0,Mitochondria membrane,Mitochondria membrane,0.7845630049705505
4.0,Cytosol_3,Cytosol_1,0.5801762938499451
3.0,Cytosol_1,Cytosol_1,0.39638885855674744
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9536080956459045
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9655339121818542
3.0,Plasma Membrane,Plasma Membrane,0.6821238398551941
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.6819688081741333
1.0,Plasma Membrane,Plasma Membrane,0.5393497347831726
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.9897454380989075
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8628872632980347
5.0,Cytosol_3,Cytosol_3,0.6114078760147095
3.0,Cytosol_3,Cytosol_4,0.7547357678413391
5.0,Plasma Membrane,"ER, Mitochondrion",0.7151150107383728
4.0,"ER, peroxisome","ER, peroxisome",0.6632790565490723
5.0,"ER, peroxisome","ER, peroxisome",0.7456011772155762
2.0,Cytosol_1,Cytosol_4,0.5647012591362
3.0,Cytosol_5,Cytosol_5,0.44689637422561646
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.9130616784095764
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.38700148463249207
1.0,Cytosol_3,Cytosol_3,0.4021965265274048
3.0,Cytosol_4,Cytosol_4,0.5384040474891663
5.0,Cytosol_5,Cytosol_3,0.44331422448158264
3.0,Mitochondria matrix,Mitochondria matrix,0.974403977394104
4.0,Cytosol_2,Cytosol_2,0.7958413362503052
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6829573512077332
2.0,Mitochondria membrane,Mitochondria matrix,0.6383839845657349
5.0,Mitochondria membrane,Mitochondria matrix,0.7007436752319336
4.0,Mitochondria matrix,Mitochondria matrix,0.8724231719970703
1.0,Cytosol_1,Cytosol_1,0.47851112484931946
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9205333590507507
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7394872307777405
1.0,Mitochondria membrane,Mitochondria membrane,0.5347040295600891
1.0,Cytosol_1,Cytosol_2,0.4323923885822296
4.0,Cytosol_4,Cytosol_4,0.5210440754890442
2.0,Cytosol_1,Cytosol_1,0.7300445437431335
1.0,Cytosol_1,Cytosol_1,0.4471164643764496
4.0,Mitochondria membrane,Plasma Membrane,0.43143534660339355
2.0,Mitochondria membrane,Mitochondria membrane,0.9448623657226562
3.0,Nucleosol,Nucleosol,0.9067079424858093
4.0,Cytosol_2,Cytosol_1,0.3757607340812683
1.0,Cytosol_5,Cytosol_5,0.7223606705665588
4.0,Cytosol_5,Cytosol_5,0.616536557674408
3.0,Nucleosol,Nucleosol,0.9094261527061462
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8170424103736877
3.0,Cytosol_3,Cytosol_4,0.5564719438552856
1.0,Cytosol_5,Cytosol_2,0.45448485016822815
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9731804132461548
2.0,Cytosol_1,Cytosol_1,0.9985570311546326
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9910224676132202
4.0,Mitochondria matrix,Mitochondria matrix,0.733944833278656
4.0,Nucleosol,Nucleosol,0.8688126802444458
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7143315076828003
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8774992227554321
4.0,"ER, peroxisome","ER, Mitochondrion",0.4381659924983978
4.0,"ER, peroxisome","ER, peroxisome",0.7760281562805176
4.0,"ER, peroxisome","ER, peroxisome",0.5065121650695801
1.0,Nucleus (speckles),Nucleus (speckles),0.8936028480529785
5.0,"ER, peroxisome","ER, peroxisome",0.8775211572647095
2.0,Nucleus (speckles),Nucleus (speckles),0.9989305138587952
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.4965410828590393
3.0,Cytosol_4,Cytosol_5,0.36866748332977295
2.0,Nucleus (speckles),Nucleus (speckles),0.835444986820221
5.0,"ER, peroxisome","ER, peroxisome",0.5637052655220032
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.5531097054481506
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6722281575202942
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8731463551521301
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.620552659034729
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6382114887237549
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8804646730422974
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9618632793426514
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8336530327796936
4.0,Nucleus (speckles),Nucleus (speckles),0.7346521019935608
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6979411244392395
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6954295635223389
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.670258641242981
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9868894815444946
2.0,Cytosol_3,Cytosol_3,0.5457112789154053
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7684919834136963
2.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.5162156224250793
5.0,Plasma Membrane,Plasma Membrane,0.5701132416725159
1.0,Cytosol_4,Cytosol_4,0.6106075048446655
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9973830580711365
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5181909799575806
3.0,Cytosol_5,Cytosol_3,0.3749522566795349
4.0,"ER, peroxisome","ER, peroxisome",0.49908584356307983
5.0,"ER, peroxisome","ER, peroxisome",0.5191877484321594
4.0,Cytosol_5,Cytosol_5,0.6777390837669373
2.0,Cytosol_5,Cytosol_4,0.48442867398262024
2.0,Cytosol_5,Cytosol_5,0.8341304659843445
3.0,Cytosol_5,Cytosol_5,0.7063963413238525
4.0,Cytosol_5,Cytosol_5,0.3893977105617523
1.0,Cytosol_3,Cytosol_4,0.6676710247993469
1.0,Cytosol_3,Cytosol_3,0.38927528262138367
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.7331224083900452
3.0,Cytosol_5,Cytosol_5,0.8518118262290955
1.0,Cytosol_5,Cytosol_4,0.48025035858154297
2.0,Cytosol_4,Cytosol_4,0.462726354598999
5.0,Cytosol_5,Cytosol_1,0.5325154066085815
4.0,Cytosol_4,Cytosol_4,0.4295825958251953
4.0,"ER, peroxisome","ER, peroxisome",0.4959588348865509
1.0,Cytosol_5,Cytosol_4,0.5903570652008057
3.0,Cytosol_1,Cytosol_2,0.5083015561103821
4.0,Cytosol_1,Cytosol_1,0.498929888010025
5.0,Plasma Membrane,Plasma Membrane,0.6987816095352173
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9560210704803467
3.0,Plasma Membrane,Plasma Membrane,0.7932851910591125
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.46900880336761475
2.0,"ER, peroxisome","ER, peroxisome",0.5014838576316833
5.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.4645361602306366
1.0,Plasma Membrane,"ER, peroxisome",0.6793214678764343
1.0,"ER, peroxisome","ER, peroxisome",0.6622060537338257
1.0,"Nucleosol, Ribosome",Nucleus (Nucleolus),0.6053452491760254
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.5014375448226929
2.0,"ER, peroxisome","ER, Mitochondrion",0.49407076835632324
4.0,Mitochondria membrane,Mitochondria membrane,0.43906375765800476
1.0,Mitochondria membrane,Mitochondria membrane,0.8362307548522949
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5228439569473267
3.0,Cytosol_3,Cytosol_3,0.44752150774002075
2.0,Cytosol_3,Cytosol_4,0.7230068445205688
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9789273738861084
1.0,Cytosol_2,Cytosol_2,0.5611807107925415
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.45954394340515137
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.5842276215553284
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.500567615032196
5.0,Nucleus (Nucleolus),"Nucleosol, Ribosome",0.3389829099178314
4.0,Cytosol_5,Cytosol_5,0.4192834496498108
1.0,Cytosol_3,Cytosol_3,0.5467900633811951
4.0,Plasma Membrane,Plasma Membrane,0.7833688855171204
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8875143527984619
4.0,"ER, peroxisome","ER, peroxisome",0.806923508644104
1.0,Nucleosol,Nucleosol,0.8081800937652588
5.0,Cytosol_2,Cytosol_1,0.4627027213573456
2.0,Cytosol_3,Cytosol_3,0.519758403301239
5.0,Cytosol_1,Cytosol_5,0.49719762802124023
1.0,Nucleosol,Nucleosol,0.9502228498458862
5.0,Nucleosol,Nucleosol,0.9953019618988037
5.0,Cytosol_4,Cytosol_4,0.49716833233833313
3.0,Cytosol_5,Cytosol_5,0.970311164855957
3.0,Cytosol_3,Cytosol_3,0.5127332806587219
1.0,Cytosol_1,Cytosol_2,0.44479280710220337
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7044340968132019
5.0,Plasma Membrane,Plasma Membrane,0.459797203540802
4.0,Plasma Membrane,Plasma Membrane,0.7098410725593567
5.0,Plasma Membrane,Plasma Membrane,0.7537404298782349
1.0,Plasma Membrane,Plasma Membrane,0.6794776320457458
4.0,Plasma Membrane,Plasma Membrane,0.546889066696167
4.0,Plasma Membrane,Plasma Membrane,0.8145790696144104
2.0,Plasma Membrane,Plasma Membrane,0.4284995198249817
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7139900326728821
4.0,Cytosol_3,Cytosol_3,0.4408807158470154
1.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.45049095153808594
5.0,"ER, peroxisome","ER, peroxisome",0.6047891974449158
5.0,"ER, peroxisome","ER, peroxisome",0.5915743708610535
4.0,Plasma Membrane,Plasma Membrane,0.6939690113067627
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8815130591392517
5.0,Nucleosol,Nucleosol,0.9975067973136902
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.44898492097854614
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8686355352401733
1.0,Mitochondria matrix,Mitochondria membrane,0.5855578184127808
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7351527810096741
2.0,Nucleus (speckles),Nucleus (speckles),0.9953727126121521
3.0,Cytosol_1,Cytosol_3,0.3770902156829834
5.0,Nucleosol,Nucleosol,0.9485633969306946
5.0,Nucleus (speckles),Nucleus (speckles),0.9866583943367004
4.0,Nucleosol,Nucleosol,0.7893791198730469
4.0,Nucleosol,Nucleosol,0.8582611083984375
5.0,"ER, peroxisome","ER, peroxisome",0.7960853576660156
1.0,Cytosol_5,Cytosol_5,0.512387752532959
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8582395315170288
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.5032441020011902
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8459160923957825
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.4539355933666229
2.0,Nucleosol,Nucleosol,0.9776926636695862
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.5180997252464294
1.0,Plasma Membrane,Plasma Membrane,0.6621372103691101
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8034581542015076
2.0,Cytosol_1,Cytosol_2,0.6287117004394531
2.0,Cytosol_3,Cytosol_1,0.4831123352050781
3.0,Nucleus (speckles),Nucleus (speckles),0.8691490888595581
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9865527749061584
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.8809279203414917
1.0,Cytosol_4,Cytosol_4,0.5955067276954651
4.0,Plasma Membrane,Plasma Membrane,0.48580288887023926
4.0,Cytosol_1,Cytosol_1,0.4329225718975067
5.0,Plasma Membrane,"ER, Mitochondrion",0.8759396076202393
4.0,Cytosol_4,Cytosol_3,0.42512330412864685
1.0,Cytosol_3,Cytosol_4,0.46879372000694275
5.0,Nucleus (speckles),Nucleus (speckles),0.9799503087997437
2.0,Cytosol_3,Cytosol_3,0.42043691873550415
5.0,Nucleosol,Nucleosol,0.9926840662956238
1.0,Cytosol_4,Cytosol_4,0.42281755805015564
2.0,Cytosol_3,Cytosol_3,0.4707348048686981
3.0,Cytosol_3,Cytosol_3,0.4880926311016083
2.0,Cytosol_1,Cytosol_2,0.6749889254570007
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6099786162376404
4.0,Cytosol_3,Cytosol_1,0.6106387376785278
1.0,Cytosol_1,Cytosol_1,0.39095425605773926
3.0,Cytosol_2,Cytosol_2,0.36497265100479126
5.0,Nucleus (Nucleolus),"Nucleosol, Ribosome",0.5500481724739075
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8037799000740051
4.0,Cytosol_2,Cytosol_2,0.48691144585609436
1.0,"ER, peroxisome","ER, peroxisome",0.6281747817993164
1.0,Mitochondria matrix,Mitochondria matrix,0.9209567308425903
1.0,"ER, peroxisome","ER, peroxisome",0.4008334279060364
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.4882802665233612
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5630432367324829
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9295299649238586
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.781528115272522
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8047217130661011
3.0,"Nucleosol, Ribosome",Cytosol_1,0.9595121741294861
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9302794337272644
3.0,Nucleosol,Nucleosol,0.9053894281387329
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5988701581954956
2.0,Cytosol_4,Cytosol_4,0.598569393157959
2.0,Cytosol_4,Cytosol_4,0.38769063353538513
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.44233906269073486
3.0,Mitochondria matrix,Nucleus (speckles),0.404640793800354
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6751718521118164
2.0,Nucleosol,Nucleosol,0.8340743780136108
5.0,"ER, Mitochondrion",Nucleosol,0.7788863182067871
5.0,"ER, peroxisome","ER, peroxisome",0.5815252661705017
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6565964818000793
1.0,Mitochondria membrane,Mitochondria membrane,0.7924734354019165
3.0,Cytosol_5,Cytosol_5,0.6979088187217712
2.0,Cytosol_3,Cytosol_3,0.33863240480422974
1.0,Cytosol_1,Cytosol_3,0.5675353407859802
2.0,Plasma Membrane,Mitochondria membrane,0.528359055519104
3.0,"ER, Mitochondrion",Plasma Membrane,0.5441510677337646
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5262964367866516
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7864994406700134
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7946862578392029
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9230536222457886
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9707632660865784
2.0,Cytosol_4,Cytosol_4,0.5728365182876587
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.4773034453392029
1.0,Nucleus (speckles),Nucleus (speckles),0.9120516777038574
1.0,Nucleus (speckles),Nucleus (speckles),0.6248531341552734
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8328261971473694
4.0,"ER, peroxisome","ER, peroxisome",0.7615856528282166
3.0,"ER, peroxisome","ER, peroxisome",0.5394276976585388
3.0,"ER, peroxisome","ER, peroxisome",0.7522169351577759
2.0,"ER, peroxisome",Nucleus (Nucleolus),0.6094166040420532
2.0,Cytosol_1,Cytosol_1,0.9815708994865417
1.0,Cytosol_4,Cytosol_4,0.47013166546821594
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.590063750743866
1.0,Nucleus (speckles),Nucleus (speckles),0.8138302564620972
1.0,Plasma Membrane,"ER, peroxisome",0.5675516724586487
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6152383685112
3.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.38123154640197754
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.5641708970069885
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.43301311135292053
5.0,Plasma Membrane,Plasma Membrane,0.6669366955757141
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7423624396324158
1.0,Mitochondria matrix,Nucleus (speckles),0.5708820223808289
4.0,"ER, peroxisome","ER, peroxisome",0.6842921376228333
1.0,Plasma Membrane,Plasma Membrane,0.32273370027542114
2.0,Plasma Membrane,Plasma Membrane,0.6613418459892273
1.0,Plasma Membrane,Plasma Membrane,0.7200366854667664
2.0,Plasma Membrane,Plasma Membrane,0.82366943359375
5.0,Cytosol_3,Cytosol_3,0.5115034580230713
2.0,Cytosol_1,Cytosol_4,0.5723820924758911
4.0,"ER, peroxisome","ER, peroxisome",0.6156491637229919
4.0,Cytosol_4,Cytosol_5,0.578000009059906
3.0,"ER, peroxisome","ER, Mitochondrion",0.5590466856956482
3.0,Cytosol_1,Cytosol_1,0.47124189138412476
2.0,Mitochondria matrix,Mitochondria matrix,0.9817080497741699
2.0,Mitochondria matrix,Mitochondria matrix,0.9876123070716858
3.0,Cytosol_5,Cytosol_3,0.47851407527923584
5.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.8449413180351257
1.0,Cytosol_4,Cytosol_4,0.618537425994873
5.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.8065913915634155
5.0,Mitochondria matrix,Mitochondria matrix,0.8226627111434937
5.0,Nucleosol,Nucleosol,0.9968646168708801
1.0,Cytosol_1,Cytosol_1,0.3837220370769501
3.0,Cytosol_2,Cytosol_1,0.552511990070343
5.0,Cytosol_5,Cytosol_5,0.46405500173568726
5.0,Cytosol_3,Cytosol_4,0.4817584753036499
4.0,Nucleosol,Nucleosol,0.8952857255935669
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9291724562644958
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.944660484790802
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8783947825431824
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.710361897945404
4.0,"ER, peroxisome","ER, peroxisome",0.9049288630485535
5.0,"Golgi, Endo/Lyosome","ER, Mitochondrion",0.5273158550262451
2.0,Cytosol_3,Cytosol_3,0.42655080556869507
4.0,Cytosol_1,Cytosol_3,0.37250247597694397
1.0,Cytosol_3,Cytosol_4,0.5123230218887329
2.0,Cytosol_5,Cytosol_5,0.42231258749961853
4.0,Cytosol_5,Cytosol_5,0.6282756924629211
3.0,Cytosol_5,Cytosol_5,0.48204976320266724
4.0,Cytosol_5,Cytosol_5,0.6256164312362671
5.0,Cytosol_1,Cytosol_1,0.8872053027153015
2.0,Cytosol_5,Cytosol_3,0.4230203628540039
5.0,Cytosol_3,Cytosol_3,0.4344852566719055
3.0,Cytosol_5,Cytosol_5,0.9219502806663513
1.0,Cytosol_5,Cytosol_5,0.8453473448753357
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7254314422607422
3.0,Mitochondria membrane,Mitochondria membrane,0.6134652495384216
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7447814345359802
1.0,"ER, peroxisome","ER, peroxisome",0.5529303550720215
3.0,"ER, peroxisome","ER, peroxisome",0.6812708973884583
5.0,"ER, peroxisome","ER, peroxisome",0.5276154279708862
5.0,Mitochondria membrane,Mitochondria membrane,0.9871068596839905
3.0,Nucleosol,Nucleosol,0.9907087087631226
3.0,Nucleus (speckles),Nucleus (speckles),0.9288539290428162
1.0,Mitochondria membrane,Plasma Membrane,0.5551690459251404
5.0,Cytosol_4,Cytosol_5,0.6752558946609497
2.0,"Golgi, Endo/Lyosome","ER, Mitochondrion",0.5562686324119568
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6000546216964722
4.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.5695486664772034
3.0,Cytosol_5,Cytosol_5,0.6852096319198608
4.0,Nucleosol,"Nucleosol, Ribosome",0.8001174926757812
5.0,Plasma Membrane,Plasma Membrane,0.5180612206459045
5.0,Cytosol_1,Cytosol_1,0.609795868396759
1.0,Cytosol_4,Cytosol_4,0.7162639498710632
5.0,Cytosol_5,Cytosol_5,0.5956823825836182
1.0,"ER, peroxisome","ER, peroxisome",0.6196580529212952
2.0,"ER, peroxisome",Plasma Membrane,0.7426032423973083
5.0,Mitochondria membrane,Mitochondria membrane,0.7753002643585205
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.44213324785232544
5.0,Mitochondria membrane,Mitochondria membrane,0.8807469010353088
4.0,Mitochondria membrane,Mitochondria membrane,0.5384325981140137
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9553005695343018
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9700375199317932
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9399236440658569
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9908112287521362
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9158002138137817
5.0,Cytosol_5,Cytosol_5,0.5112659335136414
2.0,Mitochondria matrix,Mitochondria matrix,0.9727569818496704
1.0,"ER, Mitochondrion","ER, peroxisome",0.44776999950408936
5.0,Mitochondria membrane,Mitochondria membrane,0.6224974989891052
3.0,Cytosol_2,Cytosol_2,0.4915238916873932
4.0,Mitochondria membrane,Mitochondria membrane,0.7864177227020264
2.0,Mitochondria membrane,Mitochondria membrane,0.6870405673980713
1.0,Mitochondria membrane,Plasma Membrane,0.49566102027893066
3.0,Mitochondria membrane,Mitochondria membrane,0.9779219031333923
4.0,Cytosol_3,Cytosol_3,0.391449898481369
5.0,Cytosol_3,Cytosol_5,0.5006884932518005
2.0,Cytosol_4,Cytosol_4,0.6340353488922119
2.0,"ER, peroxisome","ER, peroxisome",0.809805691242218
4.0,Cytosol_4,Cytosol_3,0.46919265389442444
4.0,Nucleosol,Nucleus (speckles),0.7465850710868835
4.0,Mitochondria matrix,Mitochondria matrix,0.9831488132476807
5.0,Cytosol_2,Cytosol_2,0.7012876868247986
1.0,Cytosol_5,Cytosol_3,0.4740084409713745
4.0,Cytosol_5,Cytosol_3,0.3953399658203125
2.0,Nucleosol,Nucleosol,0.9466441869735718
5.0,Nucleosol,Nucleosol,0.9359287619590759
1.0,"Nucleosol, Ribosome",Nucleus (speckles),0.5850099921226501
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.919601559638977
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5639774799346924
4.0,Nucleus (speckles),Nucleus (speckles),0.7264889478683472
1.0,Cytosol_4,Cytosol_4,0.6495490670204163
5.0,Mitochondria matrix,Mitochondria matrix,0.8727460503578186
3.0,Mitochondria matrix,Mitochondria matrix,0.7139912247657776
5.0,Plasma Membrane,Plasma Membrane,0.5851878523826599
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9893904328346252
3.0,Cytosol_5,Cytosol_5,0.36731475591659546
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.4410751163959503
